,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-11-20 00:00:00,7,71.9,9,69.7,11,62.7,27,67.4,3,100
1,2017-11-20 00:05:00,3,71.9,10,69.9,11,61.3,24,66.2,3,100
2,2017-11-20 00:10:00,1,71.8,9,69.8,8,61.7,18,66.3,3,100
3,2017-11-20 00:15:00,3,71.8,14,69.9,7,62.1,24,67.9,3,100
4,2017-11-20 00:20:00,3,72.0,14,69.9,6,62.3,23,68.2,3,100
5,2017-11-20 00:25:00,5,72.0,12,69.9,9,59.5,26,66.7,3,100
6,2017-11-20 00:30:00,4,71.8,11,69.9,7,62.0,22,67.7,3,100
7,2017-11-20 00:35:00,2,71.8,11,69.8,4,61.5,17,68.1,3,100
8,2017-11-20 00:40:00,1,71.7,6,69.8,3,61.0,10,67.3,3,100
9,2017-11-20 00:45:00,5,71.8,13,69.8,6,61.1,24,68.0,3,100
10,2017-11-20 00:50:00,6,71.8,5,69.7,10,59.8,21,65.6,3,100
11,2017-11-20 00:55:00,2,71.7,4,69.6,11,63.8,17,66.1,3,100
12,2017-11-20 01:00:00,3,71.7,7,69.8,7,63.9,17,67.7,3,100
13,2017-11-20 01:05:00,0,71.7,5,69.9,3,63.2,8,67.4,3,100
14,2017-11-20 01:10:00,7,71.8,9,69.9,14,61.6,30,66.5,3,100
15,2017-11-20 01:15:00,4,71.7,8,69.8,6,61.4,18,67.4,3,100
16,2017-11-20 01:20:00,2,71.7,5,69.6,3,62.8,10,68.0,3,100
17,2017-11-20 01:25:00,5,71.8,9,69.6,6,61.7,20,67.8,3,100
18,2017-11-20 01:30:00,2,71.8,10,69.7,3,62.0,15,68.4,3,100
19,2017-11-20 01:35:00,0,71.8,4,69.8,5,62.4,9,65.7,3,100
20,2017-11-20 01:40:00,2,71.7,6,70.0,10,60.3,18,64.8,3,100
21,2017-11-20 01:45:00,2,71.7,8,70.0,6,62.4,16,67.4,3,100
