,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-10-09 00:00:00,2,71.9,21,69.7,16,62.7,39,66.9,3,100
1,2017-10-09 00:05:00,4,71.8,14,69.8,14,62.6,32,66.9,3,100
2,2017-10-09 00:10:00,3,71.9,19,69.7,13,62.8,35,67.3,3,100
3,2017-10-09 00:15:00,3,71.7,15,69.7,12,62.8,30,67.1,3,100
4,2017-10-09 00:20:00,4,71.8,19,68.5,18,62.5,41,66.2,3,100
5,2017-10-09 00:25:00,1,71.8,13,69.2,14,62.7,28,66.0,3,100
6,2017-10-09 00:30:00,4,72.0,13,69.7,11,62.9,28,67.4,3,100
7,2017-10-09 00:35:00,1,71.9,14,69.9,11,62.9,26,67.0,3,100
8,2017-10-09 00:40:00,2,72.0,14,69.9,7,62.8,23,67.9,3,100
9,2017-10-09 00:45:00,2,71.9,13,69.4,9,62.7,24,67.1,3,100
10,2017-10-09 00:50:00,4,72.0,14,69.7,14,62.7,32,66.9,3,100
11,2017-10-09 00:55:00,4,71.9,14,69.8,8,62.2,26,67.8,3,100
12,2017-10-09 01:00:00,0,71.9,7,69.8,8,62.5,15,65.9,3,100
13,2017-10-09 01:05:00,3,71.8,6,69.6,13,62.5,22,65.7,3,100
14,2017-10-09 01:10:00,0,71.8,7,69.5,7,62.5,14,66.0,3,100
15,2017-10-09 01:15:00,0,71.8,11,69.5,7,62.6,18,66.8,3,100
16,2017-10-09 01:20:00,0,71.8,12,69.3,8,62.4,20,66.5,3,100
17,2017-10-09 01:25:00,1,71.8,5,69.5,3,62.4,9,67.4,3,100
18,2017-10-09 01:30:00,0,71.8,7,69.5,5,62.5,12,66.6,3,100
19,2017-10-09 01:35:00,1,71.9,4,69.5,4,62.6,9,66.7,3,100
20,2017-10-09 01:40:00,1,71.9,12,69.8,7,62.6,20,67.4,3,100
21,2017-10-09 01:45:00,1,72.6,8,70.2,6,62.3,15,67.2,3,100
22,2017-10-09 01:50:00,2,72.2,6,70.2,9,62.4,17,66.3,3,100
23,2017-10-09 01:55:00,3,72.0,4,70.1,14,62.2,21,65.1,3,100
24,2017-10-09 02:00:00,1,71.9,8,69.9,4,62.5,13,67.8,3,100
25,2017-10-09 02:05:00,1,71.9,9,69.7,3,62.7,13,68.3,3,100
26,2017-10-09 02:10:00,1,71.7,3,69.9,4,62.7,8,66.5,3,100
27,2017-10-09 02:15:00,1,72.0,6,70.0,8,62.2,15,66.0,3,100
28,2017-10-09 02:20:00,2,72.0,3,69.7,4,62.0,9,66.8,3,100
29,2017-10-09 02:25:00,0,72.0,5,70.0,6,62.4,11,65.9,3,100
30,2017-10-09 02:30:00,3,71.9,6,69.8,7,62.5,16,67.0,3,100
31,2017-10-09 02:35:00,3,72.0,10,70.0,9,62.6,22,67.2,3,100
32,2017-10-09 02:40:00,2,71.9,4,69.1,10,62.7,16,65.5,3,100
33,2017-10-09 02:45:00,4,71.8,5,69.6,12,62.0,21,65.7,3,100
34,2017-10-09 02:50:00,10,71.8,7,69.7,10,62.4,27,67.8,3,100
35,2017-10-09 02:55:00,3,71.9,3,70.0,5,62.6,11,67.2,3,100
36,2017-10-09 03:00:00,3,71.9,3,70.0,10,62.7,16,65.8,3,100
37,2017-10-09 03:05:00,3,71.8,3,70.1,7,62.7,13,66.5,3,100
38,2017-10-09 03:10:00,3,71.6,6,69.8,3,62.8,12,68.5,3,100
39,2017-10-09 03:15:00,5,71.7,7,69.8,14,62.7,26,66.3,3,100
40,2017-10-09 03:20:00,2,71.9,5,69.8,7,62.8,14,66.6,3,100
41,2017-10-09 03:25:00,6,72.0,6,69.7,12,62.8,24,66.8,3,100
42,2017-10-09 03:30:00,9,71.9,6,69.7,14,62.2,29,66.8,3,100
43,2017-10-09 03:35:00,6,72.0,2,69.6,14,62.5,22,65.7,3,100
44,2017-10-09 03:40:00,6,72.0,5,69.8,11,62.6,22,66.8,3,100
45,2017-10-09 03:45:00,7,72.0,11,68.0,15,62.2,33,66.2,3,100
46,2017-10-09 03:50:00,8,71.9,6,69.0,16,62.6,30,66.4,3,100
47,2017-10-09 03:55:00,7,71.9,9,69.7,14,62.6,30,66.9,3,100
48,2017-10-09 04:00:00,8,72.0,9,68.9,17,61.8,34,66.1,3,100
49,2017-10-09 04:05:00,9,72.0,11,69.5,19,62.1,39,66.5,3,100
50,2017-10-09 04:10:00,12,72.0,11,69.1,28,62.4,51,66.1,3,100
51,2017-10-09 04:15:00,15,72.1,15,68.6,29,62.5,59,66.5,3,100
52,2017-10-09 04:20:00,21,72.0,11,69.6,31,62.2,63,66.8,3,100
53,2017-10-09 04:25:00,23,72.1,16,69.6,32,62.6,71,67.3,3,100
54,2017-10-09 04:30:00,32,71.8,19,70.6,26,62.4,77,68.3,3,100
55,2017-10-09 04:35:00,37,72.0,12,70.1,40,62.2,89,67.3,3,100
56,2017-10-09 04:40:00,36,72.0,17,69.6,36,62.0,89,67.5,3,100
57,2017-10-09 04:45:00,35,72.2,29,71.1,40,61.4,104,67.7,3,100
58,2017-10-09 04:50:00,53,71.5,29,68.7,57,61.1,139,66.7,3,100
59,2017-10-09 04:55:00,34,71.8,17,69.5,45,63.0,96,67.3,3,100
60,2017-10-09 05:00:00,57,71.8,33,66.6,52,63.9,142,67.7,3,100
61,2017-10-09 05:05:00,55,72.7,30,68.9,57,64.5,142,68.6,3,100
62,2017-10-09 05:10:00,65,72.6,36,65.0,55,64.5,156,68.0,3,100
63,2017-10-09 05:15:00,58,72.4,25,67.5,58,65.4,141,68.7,3,100
64,2017-10-09 05:20:00,70,73.2,40,70.9,61,64.0,171,69.4,3,100
65,2017-10-09 05:25:00,69,72.7,37,67.8,54,64.0,160,68.6,3,100
66,2017-10-09 05:30:00,83,71.9,46,71.7,58,61.9,187,68.7,3,100
67,2017-10-09 05:35:00,63,72.2,41,69.9,71,63.9,175,68.3,3,100
68,2017-10-09 05:40:00,83,71.9,50,69.9,71,64.2,204,68.7,3,100
69,2017-10-09 05:45:00,79,72.7,66,71.3,54,64.6,199,70.0,3,100
70,2017-10-09 05:50:00,83,70.7,74,69.3,70,62.6,227,67.7,3,100
71,2017-10-09 05:55:00,75,70.3,69,69.8,70,62.5,214,67.6,3,100
72,2017-10-09 06:00:00,83,70.9,45,67.1,70,63.5,198,67.4,3,100
73,2017-10-09 06:05:00,88,70.7,68,65.3,71,62.8,227,66.6,3,100
74,2017-10-09 06:10:00,67,69.5,72,62.6,76,62.4,215,64.7,3,100
75,2017-10-09 06:15:00,98,67.8,67,64.4,82,61.2,247,64.7,3,100
76,2017-10-09 06:20:00,89,67.8,93,63.9,96,60.3,278,63.9,3,100
77,2017-10-09 06:25:00,96,68.4,72,64.9,100,60.4,268,64.5,3,100
78,2017-10-09 06:30:00,101,68.1,81,64.5,79,60.5,261,64.7,3,100
79,2017-10-09 06:35:00,79,68.8,73,62.5,81,60.6,233,64.0,3,100
80,2017-10-09 06:40:00,96,68.6,90,63.6,102,59.3,288,63.7,3,100
