,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-12-11 00:00:00,6,71.9,18,69.7,12,62.7,36,67.7,3,100
1,2017-12-11 00:05:00,7,71.8,24,70.0,16,62.6,47,67.7,3,100
2,2017-12-11 00:10:00,2,71.8,13,69.8,14,62.8,29,66.6,3,100
3,2017-12-11 00:15:00,2,71.9,14,69.8,10,62.8,26,67.3,3,100
4,2017-12-11 00:20:00,3,71.9,16,69.8,11,62.7,30,67.4,3,100
5,2017-12-11 00:25:00,2,71.9,10,69.1,8,62.7,20,66.8,3,100
6,2017-12-11 00:30:00,3,71.8,11,69.2,9,62.6,23,67.0,3,100
7,2017-12-11 00:35:00,2,71.9,10,69.4,9,62.7,21,66.8,3,100
8,2017-12-11 00:40:00,1,72.0,11,69.6,5,62.7,17,67.7,3,100
9,2017-12-11 00:45:00,4,72.0,10,69.4,10,62.8,24,67.1,3,100
10,2017-12-11 00:50:00,0,72.0,6,69.5,7,62.8,13,65.9,3,100
11,2017-12-11 00:55:00,3,71.8,8,69.8,4,62.8,15,68.3,3,100
12,2017-12-11 01:00:00,1,71.9,3,69.8,9,62.8,13,65.1,3,100
13,2017-12-11 01:05:00,2,71.8,12,69.7,7,62.6,21,67.5,3,100
14,2017-12-11 01:10:00,1,71.9,7,69.7,9,62.6,17,66.1,3,100
15,2017-12-11 01:15:00,0,71.9,6,69.6,3,62.8,9,67.3,3,100
16,2017-12-11 01:20:00,1,72.2,6,69.5,6,62.9,13,66.7,3,100
17,2017-12-11 01:25:00,3,72.0,4,69.3,5,62.9,12,67.3,3,100
18,2017-12-11 01:30:00,3,72.0,10,69.3,10,62.9,23,66.9,3,100
19,2017-12-11 01:35:00,2,72.0,7,69.5,6,62.9,15,67.2,3,100
20,2017-12-11 01:40:00,0,72.0,6,69.7,4,62.2,10,66.7,3,100
21,2017-12-11 01:45:00,3,72.0,3,68.6,7,62.5,13,66.1,3,100
22,2017-12-11 01:50:00,0,72.0,6,69.3,9,62.2,15,65.0,3,100
23,2017-12-11 01:55:00,0,72.0,5,69.4,6,62.5,11,65.6,3,100
24,2017-12-11 02:00:00,1,71.8,3,69.5,2,62.6,6,67.6,3,100
25,2017-12-11 02:05:00,0,71.8,6,69.1,7,62.7,13,65.7,3,100
26,2017-12-11 02:10:00,2,71.7,6,69.4,6,62.3,14,66.7,3,100
27,2017-12-11 02:15:00,0,71.7,6,69.1,7,62.6,13,65.6,3,100
28,2017-12-11 02:20:00,0,71.7,1,69.4,5,62.7,6,63.8,3,100
29,2017-12-11 02:25:00,2,71.9,5,69.8,7,62.7,14,66.6,3,100
30,2017-12-11 02:30:00,3,72.0,4,70.1,5,62.8,12,67.5,3,100
31,2017-12-11 02:35:00,3,71.9,3,69.4,5,62.8,11,67.1,3,100
32,2017-12-11 02:40:00,2,71.8,4,69.8,4,62.8,10,67.4,3,100
33,2017-12-11 02:45:00,2,71.9,9,69.3,6,62.8,17,67.3,3,100
34,2017-12-11 02:50:00,2,71.9,6,69.8,10,62.9,18,66.2,3,100
35,2017-12-11 02:55:00,1,71.9,6,69.1,7,62.8,14,66.2,3,100
36,2017-12-11 03:00:00,6,71.8,4,69.3,9,62.8,19,67.0,3,100
37,2017-12-11 03:05:00,4,71.9,7,69.7,11,62.9,22,66.7,3,100
38,2017-12-11 03:10:00,3,71.8,2,69.4,6,62.7,11,66.4,3,100
39,2017-12-11 03:15:00,3,71.9,10,69.1,7,62.7,20,67.3,3,100
40,2017-12-11 03:20:00,5,71.9,8,69.7,10,62.9,23,67.2,3,100
41,2017-12-11 03:25:00,4,71.8,7,69.7,9,62.8,20,67.0,3,100
42,2017-12-11 03:30:00,11,71.9,7,69.8,14,62.7,32,67.4,3,100
43,2017-12-11 03:35:00,4,71.9,10,69.3,18,62.0,32,65.5,3,100
44,2017-12-11 03:40:00,7,71.9,6,67.9,18,62.6,31,65.7,3,100
45,2017-12-11 03:45:00,4,71.9,6,69.2,13,62.8,23,66.1,3,100
46,2017-12-11 03:50:00,8,71.8,9,68.4,14,62.0,31,66.4,3,100
47,2017-12-11 03:55:00,11,71.9,9,68.5,14,62.5,34,67.1,3,100
48,2017-12-11 04:00:00,9,71.8,10,69.7,19,62.7,38,66.7,3,100
49,2017-12-11 04:05:00,14,71.8,5,69.9,20,62.5,39,66.8,3,100
50,2017-12-11 04:10:00,9,71.9,13,69.0,24,62.8,46,66.3,3,100
51,2017-12-11 04:15:00,21,71.6,10,69.1,25,62.0,56,66.9,3,100
52,2017-12-11 04:20:00,20,71.9,15,68.6,30,62.5,65,66.8,3,100
53,2017-12-11 04:25:00,18,71.9,16,68.7,27,62.9,61,67.1,3,100
54,2017-12-11 04:30:00,26,72.1,13,69.3,31,62.8,70,67.5,3,100
55,2017-12-11 04:35:00,33,72.8,16,69.8,32,62.8,81,68.3,3,100
56,2017-12-11 04:40:00,30,72.1,17,69.2,34,63.0,81,67.7,3,100
57,2017-12-11 04:45:00,47,72.1,28,70.2,44,63.6,119,68.5,3,100
58,2017-12-11 04:50:00,40,72.2,24,69.8,56,64.5,120,68.1,3,100
59,2017-12-11 04:55:00,48,72.4,34,72.3,45,64.5,127,69.6,3,100
60,2017-12-11 05:00:00,49,72.5,31,68.8,51,62.7,131,67.8,3,100
61,2017-12-11 05:05:00,61,72.9,29,70.0,53,63.4,143,68.8,3,100
62,2017-12-11 05:10:00,66,73.1,34,71.6,61,63.1,161,69.0,3,100
63,2017-12-11 05:15:00,85,73.0,30,71.0,60,62.6,175,69.1,3,100
64,2017-12-11 05:20:00,77,73.2,47,71.9,63,60.5,187,68.6,3,100
65,2017-12-11 05:25:00,85,72.4,38,72.4,73,58.3,196,67.1,3,100
66,2017-12-11 05:30:00,92,72.6,53,73.0,61,60.6,206,69.1,3,100
67,2017-12-11 05:35:00,83,71.2,57,70.7,83,62.3,223,67.8,3,100
68,2017-12-11 05:40:00,80,70.6,68,68.2,77,62.0,225,66.9,3,100
69,2017-12-11 05:45:00,80,71.6,67,70.7,80,62.7,227,68.2,3,100
70,2017-12-11 05:50:00,96,70.6,64,70.0,86,60.5,246,66.9,3,100
71,2017-12-11 05:55:00,71,71.1,59,71.8,60,61.2,190,68.2,3,100
72,2017-12-11 06:00:00,87,70.6,74,69.0,84,61.7,245,67.1,3,100
73,2017-12-11 06:05:00,65,70.7,70,65.7,70,60.4,205,65.5,3,100
74,2017-12-11 06:10:00,89,68.3,89,64.6,77,56.5,255,63.4,3,100
75,2017-12-11 06:15:00,88,68.1,87,62.8,65,58.5,240,63.6,3,100
76,2017-12-11 06:20:00,96,68.5,91,63.5,85,57.8,272,63.5,3,100
77,2017-12-11 06:25:00,101,68.2,91,62.5,84,59.4,276,63.6,3,100
78,2017-12-11 06:30:00,96,67.9,72,62.0,89,58.7,257,63.1,3,100
79,2017-12-11 06:35:00,95,68.5,78,62.7,91,60.3,264,64.0,3,100
80,2017-12-11 06:40:00,96,67.3,101,63.1,77,59.8,274,63.6,3,100
81,2017-12-11 06:45:00,110,66.6,107,60.8,102,58.1,319,61.9,3,100
82,2017-12-11 06:50:00,103,66.5,95,60.9,100,59.1,298,62.2,3,100
83,2017-12-11 06:55:00,96,67.9,97,59.8,90,59.7,283,62.5,3,100
84,2017-12-11 07:00:00,92,67.7,81,60.9,83,59.9,256,63.0,3,100
85,2017-12-11 07:05:00,99,68.3,81,59.8,81,60.6,261,63.3,3,100
86,2017-12-11 07:10:00,108,67.4,123,60.0,94,60.2,325,62.5,3,100
87,2017-12-11 07:15:00,122,67.3,99,60.7,116,59.0,337,62.5,3,100
88,2017-12-11 07:20:00,126,66.5,100,60.7,120,58.5,346,62.0,3,100
89,2017-12-11 07:25:00,113,65.5,118,59.8,103,57.4,334,61.0,3,100
90,2017-12-11 07:30:00,134,65.5,125,55.9,127,56.6,386,59.5,3,100
91,2017-12-11 07:35:00,123,64.6,121,58.8,118,57.2,362,60.2,3,100
92,2017-12-11 07:40:00,126,65.6,122,57.6,109,56.7,357,60.1,3,100
93,2017-12-11 07:45:00,101,64.4,132,57.7,110,57.9,343,59.7,3,100
94,2017-12-11 07:50:00,107,64.9,139,56.7,121,56.8,367,59.1,3,100
95,2017-12-11 07:55:00,132,64.1,141,56.4,107,54.7,380,58.6,3,100
96,2017-12-11 08:00:00,129,63.7,127,57.0,117,54.1,373,58.4,3,100
97,2017-12-11 08:05:00,131,65.4,125,57.1,101,55.5,357,59.7,3,100
98,2017-12-11 08:10:00,126,64.9,132,58.8,123,56.0,381,59.9,3,100
99,2017-12-11 08:15:00,105,64.8,147,57.4,120,55.5,372,58.9,3,100
100,2017-12-11 08:20:00,116,64.7,128,57.6,118,56.5,362,59.5,3,100
101,2017-12-11 08:25:00,101,65.7,144,57.6,106,55.0,351,59.1,3,100
102,2017-12-11 08:30:00,115,64.3,136,57.3,107,52.3,358,58.1,3,100
103,2017-12-11 08:35:00,123,62.8,128,55.9,119,53.9,370,57.6,3,100
104,2017-12-11 08:40:00,121,62.7,151,54.8,109,54.0,381,57.1,3,100
105,2017-12-11 08:45:00,110,62.9,129,55.4,109,54.3,348,57.4,3,100
106,2017-12-11 08:50:00,96,64.7,138,56.7,108,55.8,342,58.7,3,100
107,2017-12-11 08:55:00,116,64.3,140,56.3,124,55.3,380,58.4,3,100
108,2017-12-11 09:00:00,107,65.6,134,55.6,114,56.0,355,58.7,3,100
109,2017-12-11 09:05:00,115,65.8,120,57.3,106,55.8,341,59.7,3,100
110,2017-12-11 09:10:00,101,67.4,125,58.6,100,56.4,326,60.7,3,100
111,2017-12-11 09:15:00,98,68.4,99,58.3,104,57.9,301,61.5,3,100
112,2017-12-11 09:20:00,107,68.7,110,59.4,88,57.1,305,62.0,3,100
113,2017-12-11 09:25:00,82,71.0,122,59.5,94,57.7,298,62.1,3,100
114,2017-12-11 09:30:00,78,72.2,103,61.1,93,59.1,274,63.6,3,100
115,2017-12-11 09:35:00,87,72.7,103,59.5,92,57.3,282,62.9,3,100
116,2017-12-11 09:40:00,56,72.0,102,60.0,102,58.4,260,62.0,3,100
117,2017-12-11 09:45:00,80,70.5,107,59.1,99,55.2,286,60.9,3,100
118,2017-12-11 09:50:00,84,70.8,93,60.2,101,56.8,278,62.2,3,100
119,2017-12-11 09:55:00,74,70.4,111,62.2,90,57.9,275,63.0,3,100
120,2017-12-11 10:00:00,61,71.2,81,59.6,89,61.3,231,63.3,3,100
121,2017-12-11 10:05:00,57,72.5,99,60.9,81,62.7,237,64.3,3,100
122,2017-12-11 10:10:00,69,72.3,87,62.8,86,63.8,242,65.9,3,100
123,2017-12-11 10:15:00,55,73.5,80,63.5,80,65.8,215,66.9,3,100
124,2017-12-11 10:20:00,54,73.3,67,63.1,69,64.3,190,66.4,3,100
125,2017-12-11 10:25:00,60,73.4,86,61.2,96,63.2,242,65.0,3,100
126,2017-12-11 10:30:00,43,73.0,76,59.5,68,60.6,187,63.0,3,100
127,2017-12-11 10:35:00,56,72.7,77,60.3,74,62.2,207,64.3,3,100
128,2017-12-11 10:40:00,61,72.8,82,60.6,79,61.4,222,64.2,3,100
129,2017-12-11 10:45:00,58,71.6,73,60.7,78,59.9,209,63.4,3,100
130,2017-12-11 10:50:00,50,72.6,70,59.6,75,60.6,195,63.3,3,100
131,2017-12-11 10:55:00,56,72.7,85,59.8,79,58.4,220,62.6,3,100
132,2017-12-11 11:00:00,57,72.3,63,60.8,68,61.5,188,64.5,3,100
