5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
12/18/2017 4:45,36,69.80,54,65.30,90,67.10,2,0.00
12/18/2017 4:50,34,70.30,50,65.80,84,67.60,2,0.00
12/18/2017 4:55,37,70.00,55,65.50,92,67.30,2,0.00
12/18/2017 5:00,44,69.20,63,64.60,107,66.50,2,0.00
12/18/2017 5:05,46,70.10,66,65.60,112,67.40,2,0.00
12/18/2017 5:10,41,68.50,60,64.00,101,65.80,2,0.00
12/18/2017 5:15,63,67.90,84,63.30,147,65.20,2,0.00
12/18/2017 5:20,57,68.50,77,63.90,134,65.90,2,0.00
12/18/2017 5:25,58,69.80,78,65.30,136,67.20,2,0.00
12/18/2017 5:30,72,69.20,94,64.60,166,66.60,2,0.00
12/18/2017 5:35,61,68.90,82,64.30,143,66.20,2,0.00
12/18/2017 5:40,61,70.20,82,65.70,143,67.70,2,0.00
12/18/2017 5:45,73,70.70,95,66.20,168,68.20,2,0.00
12/18/2017 5:50,68,70.20,89,65.80,157,67.70,2,0.00
12/18/2017 5:55,57,70.10,78,65.60,135,67.50,2,0.00
12/18/2017 6:00,59,69.20,79,64.60,138,66.60,2,0.00
12/18/2017 6:05,52,68.60,73,63.90,125,65.90,2,0.00
12/18/2017 6:10,70,67.90,91,63.10,161,65.20,2,0.00
12/18/2017 6:15,54,67.30,74,62.50,128,64.50,2,0.00
12/18/2017 6:20,76,67.30,99,62.40,175,64.50,2,0.00
12/18/2017 6:25,65,68.10,87,63.40,152,65.40,2,0.00
12/18/2017 6:30,60,68.50,82,63.80,142,65.80,2,0.00
12/18/2017 6:35,70,67.80,92,63.00,162,65.10,2,0.00
12/18/2017 6:40,59,68.40,79,63.60,138,65.70,2,0.00
12/18/2017 6:45,82,67.10,106,62.10,188,64.30,2,0.00
12/18/2017 6:50,71,67.30,93,62.40,164,64.50,2,0.00
12/18/2017 6:55,64,68.60,84,63.90,148,66.00,2,0.00
12/18/2017 7:00,64,67.90,84,63.00,148,65.10,2,0.00
12/18/2017 7:05,69,67.50,91,62.70,160,64.80,2,0.00
12/18/2017 7:10,85,66.50,110,61.60,195,63.70,2,0.00
12/18/2017 7:15,82,66.30,105,61.40,187,63.60,2,0.00
12/18/2017 7:20,92,66.40,116,61.50,208,63.60,2,0.00
12/18/2017 7:25,82,67.70,105,62.90,187,65.00,2,0.00
12/18/2017 7:30,83,67.50,105,62.60,188,64.80,2,0.00
12/18/2017 7:35,87,68.20,111,63.40,198,65.50,2,0.00
12/18/2017 7:40,75,67.30,97,62.40,172,64.60,2,0.00
12/18/2017 7:45,90,67.10,115,62.20,205,64.30,2,0.00
12/18/2017 7:50,88,67.80,111,62.90,199,65.10,2,0.00
12/18/2017 7:55,78,67.10,100,62.20,178,64.30,2,0.00
12/18/2017 8:00,80,67.30,102,62.40,182,64.50,2,0.00
12/18/2017 8:05,84,67.40,107,62.50,191,64.70,2,0.00
12/18/2017 8:10,93,64.80,117,59.70,210,62.00,2,0.00
12/18/2017 8:15,85,64.50,110,59.30,195,61.60,2,0.00
12/18/2017 8:20,75,65.40,97,60.30,172,62.50,2,0.00
12/18/2017 8:25,76,65.60,99,60.60,175,62.80,2,0.00
12/18/2017 8:30,78,64.00,100,58.80,178,61.10,2,0.00
12/18/2017 8:35,75,64.90,95,59.80,170,62.00,2,0.00
12/18/2017 8:40,68,66.10,89,61.10,157,63.30,2,0.00
12/18/2017 8:45,80,65.80,102,60.80,182,63.00,2,0.00
12/18/2017 8:50,74,66.20,97,61.20,171,63.40,2,0.00
12/18/2017 8:55,62,66.30,82,61.40,144,63.50,2,0.00
12/18/2017 9:00,72,66.30,93,61.30,165,63.50,2,0.00
12/18/2017 9:05,64,65.40,85,60.50,149,62.60,2,0.00
12/18/2017 9:10,63,66.60,83,61.80,146,63.90,2,0.00
12/18/2017 9:15,60,67.60,79,62.80,139,64.90,2,0.00
12/18/2017 9:20,54,66.20,73,61.40,127,63.50,2,0.00
12/18/2017 9:25,63,65.70,83,60.80,146,62.90,2,0.00
12/18/2017 9:30,61,65.50,81,60.60,142,62.70,2,0.00
12/18/2017 9:35,65,66.20,84,61.30,149,63.40,2,0.00
12/18/2017 9:40,60,66.80,79,61.90,139,64.00,2,0.00
12/18/2017 9:45,56,67.00,75,62.20,131,64.30,2,0.00
12/18/2017 9:50,59,68.00,78,63.20,137,65.30,2,0.00
12/18/2017 9:55,63,67.70,84,62.90,147,65.00,2,0.00
12/18/2017 10:00,64,67.20,84,62.40,148,64.50,2,0.00
12/18/2017 10:05,52,67.50,71,62.80,123,64.80,2,0.00
12/18/2017 10:10,55,66.90,75,62.10,130,64.10,2,0.00
12/18/2017 10:15,46,68.50,65,63.90,111,65.80,2,0.00
12/18/2017 10:20,68,66.30,89,61.50,157,63.50,2,0.00
12/18/2017 10:25,63,66.70,83,61.90,146,64.00,2,0.00
12/18/2017 10:30,50,66.80,69,62.00,119,64.00,2,0.00
12/18/2017 10:35,54,67.40,72,62.70,126,64.70,2,0.00
12/18/2017 10:40,57,66.30,76,61.50,133,63.60,2,0.00
12/18/2017 10:45,60,67.80,78,63.10,138,65.10,2,0.00
12/18/2017 10:50,55,67.80,74,63.00,129,65.00,2,0.00
12/18/2017 10:55,49,67.60,66,62.80,115,64.80,2,0.00
12/18/2017 11:00,57,69.80,75,65.10,132,67.10,2,0.00
12/18/2017 11:05,51,67.80,70,63.00,121,65.00,2,0.00
12/18/2017 11:10,48,69.00,66,64.30,114,66.30,2,0.00
12/18/2017 11:15,53,68.40,70,63.70,123,65.70,2,0.00
12/18/2017 11:20,53,67.70,71,63.00,124,65.00,2,0.00
12/18/2017 11:25,57,68.60,75,64.00,132,66.00,2,0.00
12/18/2017 11:30,48,68.70,66,64.00,114,66.00,2,0.00
12/18/2017 11:35,50,69.40,68,64.80,118,66.70,2,0.00
12/18/2017 11:40,50,69.70,68,65.10,118,67.10,2,0.00
12/18/2017 11:45,61,69.10,80,64.40,141,66.50,2,0.00
12/18/2017 11:50,60,68.00,79,63.20,139,65.30,2,0.00
12/18/2017 11:55,48,68.20,66,63.50,114,65.50,2,0.00
12/18/2017 12:00,59,67.60,78,62.70,137,64.80,2,0.00
12/18/2017 12:05,46,68.20,63,63.40,109,65.50,2,0.00
12/18/2017 12:10,56,67.90,75,63.00,131,65.10,2,0.00
12/18/2017 12:15,60,68.60,78,63.90,138,65.90,2,0.00
12/18/2017 12:20,54,67.80,72,63.00,126,65.10,2,0.00
12/18/2017 12:25,60,68.60,78,63.80,138,65.90,2,0.00
12/18/2017 12:30,49,68.80,67,64.10,116,66.10,2,0.00
12/18/2017 12:35,51,69.80,69,65.10,120,67.10,2,0.00
12/18/2017 12:40,55,68.10,73,63.30,128,65.30,2,0.00
12/18/2017 12:45,54,68.50,72,63.80,126,65.80,2,0.00
12/18/2017 12:50,49,68.80,68,64.10,117,66.10,2,0.00
12/18/2017 12:55,47,68.10,64,63.40,111,65.40,2,0.00
12/18/2017 13:00,48,69.50,66,64.90,114,66.90,2,0.00
12/18/2017 13:05,53,67.70,71,62.90,124,65.00,2,0.00
12/18/2017 13:10,39,68.90,56,64.20,95,66.10,2,0.00
12/18/2017 13:15,51,68.20,69,63.50,120,65.50,2,0.00
12/18/2017 13:20,56,68.30,73,63.50,129,65.60,2,0.00
12/18/2017 13:25,54,68.50,72,63.80,126,65.80,2,0.00
12/18/2017 13:30,46,68.00,64,63.40,110,65.30,2,0.00
12/18/2017 13:35,61,70.10,80,65.60,141,67.60,2,0.00
12/18/2017 13:40,48,69.90,65,65.30,113,67.20,2,0.00
12/18/2017 13:45,52,69.10,70,64.40,122,66.40,2,0.00
12/18/2017 13:50,49,69.50,66,64.90,115,66.90,2,0.00
12/18/2017 13:55,48,69.20,66,64.50,114,66.50,2,0.00
12/18/2017 14:00,52,67.40,71,62.50,123,64.60,2,0.00
12/18/2017 14:05,47,68.30,65,63.60,112,65.60,2,0.00
12/18/2017 14:10,48,68.70,66,64.00,114,66.00,2,0.00
12/18/2017 14:15,56,69.80,74,65.20,130,67.20,2,0.00
12/18/2017 14:20,46,68.10,64,63.40,110,65.40,2,0.00
12/18/2017 14:25,46,66.50,63,61.80,109,63.80,2,0.00
12/18/2017 14:30,52,67.30,70,62.60,122,64.60,2,0.00
12/18/2017 14:35,50,67.20,68,62.40,118,64.40,2,0.00
12/18/2017 14:40,39,68.80,56,64.10,95,66.00,2,0.00
12/18/2017 14:45,43,69.20,61,64.60,104,66.50,2,0.00
12/18/2017 14:50,48,68.80,65,64.10,113,66.10,2,0.00
12/18/2017 14:55,48,68.50,65,63.90,113,65.80,2,0.00
12/18/2017 15:00,42,68.20,59,63.50,101,65.40,2,0.00
12/18/2017 15:05,44,69.00,61,64.40,105,66.40,2,0.00
12/18/2017 15:10,48,70.30,66,65.80,114,67.70,2,0.00
12/18/2017 15:15,47,69.20,65,64.70,112,66.60,2,0.00
12/18/2017 15:20,51,68.90,69,64.30,120,66.30,2,0.00
12/18/2017 15:25,59,68.60,78,63.90,137,65.90,2,0.00
12/18/2017 15:30,50,68.70,67,64.00,117,66.00,2,0.00
12/18/2017 15:35,60,68.70,78,64.00,138,66.10,2,0.00
12/18/2017 15:40,52,68.70,71,64.00,123,66.00,2,0.00
12/18/2017 15:45,59,68.40,77,63.70,136,65.80,2,0.00
12/18/2017 15:50,60,68.60,78,63.90,138,66.00,2,0.00
12/18/2017 15:55,55,69.20,73,64.60,128,66.60,2,0.00
12/18/2017 16:00,54,70.20,71,65.70,125,67.60,2,0.00
12/18/2017 16:05,66,69.50,85,64.90,151,66.90,2,0.00
12/18/2017 16:10,52,69.90,70,65.30,122,67.30,2,0.00
12/18/2017 16:15,55,68.60,74,63.90,129,65.90,2,0.00
12/18/2017 16:20,53,68.10,71,63.30,124,65.40,2,0.00
12/18/2017 16:25,60,67.10,78,62.20,138,64.40,2,0.00
12/18/2017 16:30,53,67.80,71,63.10,124,65.10,2,0.00
12/18/2017 16:35,58,66.80,76,62.00,134,64.10,2,0.00
12/18/2017 16:40,62,67.90,81,63.20,143,65.20,2,0.00
12/18/2017 16:45,55,68.80,72,64.20,127,66.20,2,0.00
12/18/2017 16:50,50,69.30,69,64.70,119,66.70,2,0.00
12/18/2017 16:55,51,69.30,68,64.70,119,66.70,2,0.00
12/18/2017 17:00,35,69.20,52,64.60,87,66.40,2,0.00
12/18/2017 17:05,48,69.50,65,64.90,113,66.90,2,0.00
12/18/2017 17:10,49,68.60,68,63.90,117,65.80,2,0.00
12/18/2017 17:15,55,67.50,73,62.70,128,64.80,2,0.00
12/18/2017 17:20,46,67.60,65,62.80,111,64.80,2,0.00
12/18/2017 17:25,50,67.30,69,62.60,119,64.60,2,0.00
12/18/2017 17:30,48,68.10,66,63.40,114,65.40,2,0.00
12/18/2017 17:35,43,67.30,61,62.50,104,64.50,2,0.00
12/18/2017 17:40,41,66.80,57,62.10,98,64.10,2,0.00
12/18/2017 17:45,34,67.40,52,62.70,86,64.60,2,0.00
12/18/2017 17:50,47,67.40,65,62.60,112,64.60,2,0.00
12/18/2017 17:55,41,66.40,59,61.50,100,63.50,2,0.00
12/18/2017 18:00,42,67.30,60,62.50,102,64.50,2,0.00
12/18/2017 18:05,39,69.10,56,64.50,95,66.40,2,0.00
12/18/2017 18:10,38,69.40,55,64.80,93,66.70,2,0.00
12/18/2017 18:15,43,67.40,61,62.60,104,64.60,2,0.00
12/18/2017 18:20,37,67.00,54,62.20,91,64.20,2,0.00
12/18/2017 18:25,38,66.90,56,62.20,94,64.10,2,0.00
12/18/2017 18:30,36,68.40,53,63.70,89,65.60,2,0.00
12/18/2017 18:35,35,68.80,53,64.00,88,65.90,2,0.00
12/18/2017 18:40,43,69.70,60,65.10,103,67.00,2,0.00
12/18/2017 18:45,34,69.40,50,64.70,84,66.60,2,0.00
12/18/2017 18:50,44,69.10,62,64.40,106,66.40,2,0.00
12/18/2017 18:55,44,66.60,62,61.80,106,63.80,2,0.00
12/18/2017 19:00,33,68.50,50,63.80,83,65.70,2,0.00
12/18/2017 19:05,38,68.70,54,64.10,92,66.00,2,0.00
12/18/2017 19:10,42,69.80,59,65.20,101,67.10,2,0.00
12/18/2017 19:15,46,69.70,63,65.20,109,67.10,2,0.00
12/18/2017 19:20,39,70.10,56,65.50,95,67.40,2,0.00
12/18/2017 19:25,41,70.10,58,65.50,99,67.40,2,0.00
12/18/2017 19:30,35,70.20,51,65.60,86,67.50,2,0.00
12/18/2017 19:35,35,69.10,51,64.50,86,66.40,2,0.00
12/18/2017 19:40,33,69.40,49,64.80,82,66.60,2,0.00
12/18/2017 19:45,30,69.20,47,64.50,77,66.30,2,0.00
12/18/2017 19:50,26,69.10,43,64.50,69,66.20,2,0.00
12/18/2017 19:55,32,69.10,48,64.50,80,66.30,2,0.00
12/18/2017 20:00,35,68.40,52,63.80,87,65.70,2,0.00
12/18/2017 20:05,32,68.00,47,63.30,79,65.20,2,0.00
12/18/2017 20:10,37,69.20,54,64.60,91,66.40,2,0.00
12/18/2017 20:15,29,69.00,44,64.40,73,66.20,2,0.00
12/18/2017 20:20,28,69.60,44,65.00,72,66.80,2,0.00
12/18/2017 20:25,33,69.40,49,64.80,82,66.70,2,0.00
12/18/2017 20:30,33,68.80,49,64.10,82,66.00,2,0.00
12/18/2017 20:35,33,68.90,49,64.20,82,66.10,2,0.00
12/18/2017 20:40,32,69.30,48,64.60,80,66.50,2,0.00
12/18/2017 20:45,23,69.50,39,64.90,62,66.60,2,0.00
12/18/2017 20:50,25,69.60,41,65.00,66,66.70,2,0.00
12/18/2017 20:55,30,69.80,47,65.20,77,67.00,2,0.00
12/18/2017 21:00,24,69.00,40,64.40,64,66.20,2,0.00
12/18/2017 21:05,21,68.70,37,64.00,58,65.70,2,0.00
12/18/2017 21:10,24,69.00,40,64.40,64,66.10,2,0.00
12/18/2017 21:15,28,69.50,44,64.90,72,66.70,2,0.00
12/18/2017 21:20,27,69.30,43,64.70,70,66.50,2,0.00
12/18/2017 21:25,26,69.20,43,64.60,69,66.40,2,0.00
12/18/2017 21:30,27,69.30,43,64.70,70,66.50,2,0.00
12/18/2017 21:35,25,69.40,42,64.80,67,66.50,2,0.00
12/18/2017 21:40,21,69.40,37,64.80,58,66.40,2,0.00
12/18/2017 21:45,27,68.30,44,63.70,71,65.40,2,0.00
12/18/2017 21:50,23,68.80,39,64.20,62,65.90,2,0.00
12/18/2017 21:55,19,68.60,35,64.00,54,65.60,2,0.00
12/18/2017 22:00,25,68.40,42,63.70,67,65.40,2,0.00
12/18/2017 22:05,24,67.80,40,63.20,64,64.90,2,0.00
12/18/2017 22:10,21,68.50,37,63.80,58,65.50,2,0.00
12/18/2017 22:15,22,68.60,39,63.90,61,65.60,2,0.00
12/18/2017 22:20,16,68.90,32,64.20,48,65.80,2,0.00
12/18/2017 22:25,18,68.90,34,64.20,52,65.80,2,0.00
12/18/2017 22:30,20,68.90,36,64.30,56,65.90,2,0.00
12/18/2017 22:35,28,69.10,45,64.40,73,66.20,2,0.00
12/18/2017 22:40,25,69.40,41,64.70,66,66.50,2,0.00
12/18/2017 22:45,25,69.50,42,64.90,67,66.60,2,0.00
12/18/2017 22:50,19,69.20,35,64.60,54,66.20,2,0.00
12/18/2017 22:55,23,69.40,40,64.70,63,66.40,2,0.00
12/18/2017 23:00,19,69.40,35,64.70,54,66.40,2,0.00
12/18/2017 23:05,18,69.00,34,64.40,52,66.00,2,0.00
12/18/2017 23:10,19,69.20,34,64.60,53,66.20,2,0.00
12/18/2017 23:15,17,69.20,34,64.60,51,66.10,2,0.00
12/18/2017 23:20,13,69.10,28,64.50,41,66.00,2,0.00
12/18/2017 23:25,19,68.10,35,63.40,54,65.10,2,0.00
12/18/2017 23:30,17,68.70,33,64.00,50,65.60,2,0.00
12/18/2017 23:35,19,69.00,35,64.40,54,66.00,2,0.00
12/18/2017 23:40,18,69.10,35,64.40,53,66.00,2,0.00
12/18/2017 23:45,12,69.10,28,64.50,40,65.90,2,0.00
12/18/2017 23:50,11,69.20,26,64.50,37,65.90,2,0.00
12/18/2017 23:55,12,69.20,28,64.60,40,66.00,2,0.00
12/19/2017 0:00,8,69.30,23,64.70,31,65.90,2,0.00
12/19/2017 0:05,12,69.40,27,64.80,39,66.20,2,0.00
12/19/2017 0:10,11,69.00,27,64.40,38,65.70,2,0.00
12/19/2017 0:15,9,69.20,24,64.50,33,65.80,2,0.00
12/19/2017 0:20,8,69.30,24,64.70,32,65.80,2,0.00
12/19/2017 0:25,8,69.30,24,64.70,32,65.80,2,0.00
12/19/2017 0:30,8,69.30,23,64.70,31,65.80,2,0.00
12/19/2017 0:35,9,69.30,25,64.70,34,65.90,2,0.00
12/19/2017 0:40,10,69.30,25,64.70,35,66.00,2,0.00
12/19/2017 0:45,9,69.30,24,64.70,33,65.90,2,0.00
12/19/2017 0:50,10,69.10,26,64.40,36,65.70,2,0.00
12/19/2017 0:55,9,69.20,24,64.50,33,65.80,2,0.00
12/19/2017 1:00,7,69.30,22,64.70,29,65.80,2,0.00
12/19/2017 1:05,9,69.30,25,64.70,34,66.00,2,0.00
12/19/2017 1:10,8,69.40,23,64.80,31,66.00,2,0.00
12/19/2017 1:15,8,69.10,24,64.50,32,65.70,2,0.00
12/19/2017 1:20,8,68.80,24,64.20,32,65.30,2,0.00
12/19/2017 1:25,6,69.10,21,64.50,27,65.50,2,0.00
12/19/2017 1:30,7,68.90,22,64.30,29,65.40,2,0.00
12/19/2017 1:35,7,68.70,22,64.10,29,65.20,2,0.00
12/19/2017 1:40,7,69.00,23,64.40,30,65.40,2,0.00
12/19/2017 1:45,8,69.20,24,64.60,32,65.70,2,0.00
12/19/2017 1:50,6,69.20,22,64.60,28,65.60,2,0.00
12/19/2017 1:55,9,68.80,24,64.10,33,65.40,2,0.00
12/19/2017 2:00,10,69.00,26,64.40,36,65.70,2,0.00
12/19/2017 2:05,6,69.10,21,64.50,27,65.50,2,0.00
12/19/2017 2:10,8,69.10,23,64.50,31,65.70,2,0.00
12/19/2017 2:15,7,69.20,23,64.50,30,65.60,2,0.00
12/19/2017 2:20,6,69.20,21,64.60,27,65.60,2,0.00
12/19/2017 2:25,7,69.40,23,64.80,30,65.90,2,0.00
12/19/2017 2:30,6,69.20,22,64.60,28,65.60,2,0.00
12/19/2017 2:35,9,69.20,26,64.50,35,65.70,2,0.00
12/19/2017 2:40,7,69.30,22,64.60,29,65.70,2,0.00
12/19/2017 2:45,11,68.50,27,63.90,38,65.20,2,0.00
12/19/2017 2:50,8,68.70,24,64.00,32,65.20,2,0.00
12/19/2017 2:55,10,68.70,26,64.00,36,65.30,2,0.00
12/19/2017 3:00,10,68.80,26,64.10,36,65.40,2,0.00
12/19/2017 3:05,11,69.10,27,64.50,38,65.80,2,0.00
12/19/2017 3:10,7,69.10,22,64.50,29,65.60,2,0.00
12/19/2017 3:15,10,69.00,25,64.40,35,65.70,2,0.00
12/19/2017 3:20,8,69.10,24,64.50,32,65.60,2,0.00
12/19/2017 3:25,11,69.10,27,64.40,38,65.80,2,0.00
12/19/2017 3:30,18,69.20,35,64.50,53,66.10,2,0.00
12/19/2017 3:35,13,69.30,29,64.70,42,66.10,2,0.00
12/19/2017 3:40,13,69.00,29,64.40,42,65.80,2,0.00
12/19/2017 3:45,12,69.20,29,64.50,41,65.90,2,0.00
12/19/2017 3:50,19,69.20,36,64.50,55,66.10,2,0.00
12/19/2017 3:55,15,69.20,32,64.60,47,66.10,2,0.00
12/19/2017 4:00,18,69.10,34,64.50,52,66.10,2,0.00
12/19/2017 4:05,19,69.40,35,64.70,54,66.40,2,0.00
12/19/2017 4:10,23,69.20,40,64.60,63,66.30,2,0.00
12/19/2017 4:15,20,69.20,36,64.60,56,66.20,2,0.00
12/19/2017 4:20,26,69.20,43,64.60,69,66.40,2,0.00
12/19/2017 4:25,23,69.40,39,64.80,62,66.50,2,0.00
12/19/2017 4:30,27,69.60,43,65.00,70,66.70,2,0.00
12/19/2017 4:35,31,69.80,48,65.20,79,67.00,2,0.00
12/19/2017 4:40,38,69.70,56,65.10,94,67.00,2,0.00
12/19/2017 4:45,36,69.10,54,64.40,90,66.30,2,0.00
12/19/2017 4:50,38,70.00,56,65.40,94,67.30,2,0.00
12/19/2017 4:55,42,69.70,62,65.10,104,67.00,2,0.00
12/19/2017 5:00,38,68.70,56,64.10,94,65.90,2,0.00
12/19/2017 5:05,44,68.60,63,64.00,107,65.90,2,0.00
12/19/2017 5:10,48,68.40,67,63.70,115,65.70,2,0.00
12/19/2017 5:15,44,68.70,64,64.10,108,66.00,2,0.00
12/19/2017 5:20,55,67.20,75,62.40,130,64.40,2,0.00
12/19/2017 5:25,55,69.10,77,64.50,132,66.40,2,0.00
12/19/2017 5:30,51,69.40,71,64.80,122,66.70,2,0.00
12/19/2017 5:35,68,68.00,90,63.30,158,65.30,2,0.00
12/19/2017 5:40,63,69.10,85,64.50,148,66.50,2,0.00
12/19/2017 5:45,37,68.80,56,64.10,93,66.00,2,0.00
12/19/2017 5:50,41,68.10,60,63.40,101,65.30,2,0.00
12/19/2017 5:55,46,68.60,66,63.90,112,65.90,2,0.00
12/19/2017 6:00,27,69.00,44,64.30,71,66.10,2,0.00
12/19/2017 6:05,29,68.80,47,64.10,76,65.90,2,0.00
12/19/2017 6:10,34,68.00,52,63.20,86,65.10,2,0.00
12/19/2017 6:15,49,67.70,69,62.80,118,64.80,2,0.00
12/19/2017 6:20,65,66.70,87,61.80,152,63.90,2,0.00
12/19/2017 6:25,55,66.90,76,61.90,131,64.00,2,0.00
12/19/2017 6:30,63,67.10,84,62.10,147,64.20,2,0.00
12/19/2017 6:35,71,67.40,93,62.50,164,64.70,2,0.00
12/19/2017 6:40,67,67.40,89,62.50,156,64.60,2,0.00
12/19/2017 6:45,65,68.20,86,63.40,151,65.50,2,0.00
12/19/2017 6:50,72,67.80,94,63.00,166,65.10,2,0.00
12/19/2017 6:55,74,67.10,96,62.20,170,64.30,2,0.00
12/19/2017 7:00,70,66.60,92,61.60,162,63.80,2,0.00
12/19/2017 7:05,75,67.00,98,62.10,173,64.20,2,0.00
12/19/2017 7:10,81,66.70,104,61.70,185,63.90,2,0.00
12/19/2017 7:15,86,67.10,108,62.20,194,64.40,2,0.00
12/19/2017 7:20,88,67.10,112,62.20,200,64.30,2,0.00
12/19/2017 7:25,76,66.90,98,61.90,174,64.10,2,0.00
12/19/2017 7:30,87,66.30,111,61.30,198,63.50,2,0.00
12/19/2017 7:35,87,66.50,111,61.60,198,63.80,2,0.00
12/19/2017 7:40,86,67.10,108,62.30,194,64.40,2,0.00
12/19/2017 7:45,89,66.70,112,61.80,201,64.00,2,0.00
12/19/2017 7:50,91,67.00,115,62.10,206,64.30,2,0.00
12/19/2017 7:55,89,66.50,112,61.50,201,63.70,2,0.00
12/19/2017 8:00,74,64.80,97,59.70,171,61.90,2,0.00
12/19/2017 8:05,74,64.70,97,59.60,171,61.90,2,0.00
12/19/2017 8:10,79,63.30,101,58.10,180,60.40,2,0.00
12/19/2017 8:15,81,61.70,103,56.30,184,58.70,2,0.00
12/19/2017 8:20,76,60.50,98,54.90,174,57.40,2,0.00
12/19/2017 8:25,72,62.60,93,57.20,165,59.60,2,0.00
12/19/2017 8:30,74,65.60,95,60.60,169,62.80,2,0.00
12/19/2017 8:35,70,65.60,92,60.60,162,62.80,2,0.00
12/19/2017 8:40,75,63.80,97,58.70,172,60.90,2,0.00
