5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
1/22/2018 7:25,61,60.10,81,54.40,142,56.90,2,0.00
1/22/2018 7:30,84,58.80,106,52.90,190,55.50,2,0.00
1/22/2018 7:35,76,51.70,97,45.00,173,47.90,2,0.00
1/22/2018 7:40,72,45.40,92,38.00,164,41.20,2,0.00
1/22/2018 7:45,68,40.40,87,32.40,155,35.90,2,0.00
1/22/2018 7:50,58,35.30,77,26.80,135,30.50,2,0.00
1/22/2018 7:55,62,32.30,81,23.60,143,27.40,2,0.00
1/22/2018 8:00,64,31.10,84,22.30,148,26.10,2,0.00
1/22/2018 8:05,69,31.10,88,22.30,157,26.20,2,0.00
1/22/2018 8:10,69,32.60,89,23.90,158,27.70,2,0.00
1/22/2018 8:15,69,46.10,91,38.90,160,42.00,2,0.00
1/22/2018 8:20,69,54.90,91,48.70,160,51.40,2,0.00
1/22/2018 8:25,76,59.30,98,53.60,174,56.10,2,0.00
1/22/2018 8:30,79,61.00,102,55.50,181,57.90,2,0.00
1/22/2018 8:35,84,62.90,108,57.70,192,60.00,2,0.00
1/22/2018 8:40,73,64.20,95,59.10,168,61.30,2,0.00
1/22/2018 8:45,72,65.00,95,59.90,167,62.10,2,0.00
1/22/2018 8:50,68,64.20,89,59.10,157,61.30,2,0.00
1/22/2018 8:55,67,65.40,87,60.40,154,62.60,2,0.00
1/22/2018 9:00,71,65.20,92,60.20,163,62.30,2,0.00
1/22/2018 9:05,63,64.90,85,59.80,148,62.00,2,0.00
1/22/2018 9:10,72,65.60,93,60.60,165,62.80,2,0.00
1/22/2018 9:15,62,66.00,82,61.00,144,63.20,2,0.00
1/22/2018 9:20,61,64.90,82,59.80,143,62.00,2,0.00
1/22/2018 9:25,62,65.20,82,60.20,144,62.30,2,0.00
1/22/2018 9:30,64,66.00,84,61.00,148,63.10,2,0.00
1/22/2018 9:35,65,65.60,85,60.70,150,62.80,2,0.00
1/22/2018 9:40,70,65.00,91,60.00,161,62.20,2,0.00
1/22/2018 9:45,62,65.50,82,60.50,144,62.70,2,0.00
1/22/2018 9:50,67,66.40,87,61.50,154,63.60,2,0.00
1/22/2018 9:55,60,65.00,79,60.00,139,62.20,2,0.00
1/22/2018 10:00,66,64.60,85,59.50,151,61.70,2,0.00
1/22/2018 10:05,66,63.90,86,58.90,152,61.10,2,0.00
1/22/2018 10:10,51,64.90,70,60.00,121,62.10,2,0.00
1/22/2018 10:15,60,64.10,80,59.00,140,61.20,2,0.00
1/22/2018 10:20,59,64.60,78,59.60,137,61.70,2,0.00
1/22/2018 10:25,64,65.20,83,60.20,147,62.40,2,0.00
1/22/2018 10:30,54,64.50,72,59.50,126,61.70,2,0.00
1/22/2018 10:35,55,64.00,74,59.00,129,61.10,2,0.00
1/22/2018 10:40,60,64.90,78,59.90,138,62.00,2,0.00
1/22/2018 10:45,52,66.10,70,61.20,122,63.30,2,0.00
1/22/2018 10:50,50,66.30,67,61.40,117,63.50,2,0.00
1/22/2018 10:55,46,66.30,63,61.40,109,63.50,2,0.00
1/22/2018 11:00,45,65.80,63,60.80,108,62.90,2,0.00
1/22/2018 11:05,55,65.30,75,60.30,130,62.50,2,0.00
1/22/2018 11:10,54,66.40,73,61.50,127,63.60,2,0.00
1/22/2018 11:15,54,66.50,72,61.60,126,63.70,2,0.00
1/22/2018 11:20,50,65.60,68,60.80,118,62.80,2,0.00
1/22/2018 11:25,53,65.30,70,60.40,123,62.50,2,0.00
1/22/2018 11:30,50,65.50,68,60.60,118,62.70,2,0.00
1/22/2018 11:35,49,66.10,67,61.20,116,63.30,2,0.00
1/22/2018 11:40,50,67.00,68,62.10,118,64.20,2,0.00
1/22/2018 11:45,53,65.60,71,60.60,124,62.70,2,0.00
1/22/2018 11:50,53,66.50,70,61.70,123,63.70,2,0.00
1/22/2018 11:55,56,65.50,74,60.50,130,62.70,2,0.00
1/22/2018 12:00,52,65.60,70,60.60,122,62.70,2,0.00
1/22/2018 12:05,42,65.10,59,60.00,101,62.10,2,0.00
1/22/2018 12:10,46,64.50,64,59.40,110,61.50,2,0.00
1/22/2018 12:15,44,65.50,61,60.40,105,62.60,2,0.00
1/22/2018 12:20,55,65.20,73,60.20,128,62.40,2,0.00
1/22/2018 12:25,54,66.20,72,61.30,126,63.40,2,0.00
1/22/2018 12:30,50,66.10,67,61.20,117,63.30,2,0.00
1/22/2018 12:35,28,66.60,44,61.80,72,63.60,2,0.00
1/22/2018 12:40,47,65.60,65,60.70,112,62.80,2,0.00
1/22/2018 12:45,48,66.30,65,61.40,113,63.50,2,0.00
1/22/2018 12:50,50,66.60,67,61.80,117,63.80,2,0.00
1/22/2018 12:55,48,65.00,66,60.10,114,62.20,2,0.00
1/22/2018 13:00,50,65.10,68,60.20,118,62.30,2,0.00
1/22/2018 13:05,50,65.70,67,60.80,117,62.90,2,0.00
1/22/2018 13:10,55,65.50,73,60.60,128,62.70,2,0.00
1/22/2018 13:15,45,65.50,61,60.60,106,62.60,2,0.00
1/22/2018 13:20,47,65.70,63,60.80,110,62.90,2,0.00
1/22/2018 13:25,50,65.50,68,60.60,118,62.70,2,0.00
1/22/2018 13:30,52,66.00,69,61.10,121,63.20,2,0.00
1/22/2018 13:35,40,67.00,58,62.30,98,64.20,2,0.00
1/22/2018 13:40,41,67.50,58,62.70,99,64.70,2,0.00
1/22/2018 13:45,50,66.90,68,62.10,118,64.10,2,0.00
1/22/2018 13:50,55,66.40,73,61.50,128,63.60,2,0.00
1/22/2018 13:55,44,65.00,61,60.00,105,62.10,2,0.00
1/22/2018 14:00,43,64.50,60,59.60,103,61.70,2,0.00
1/22/2018 14:05,50,64.40,68,59.40,118,61.50,2,0.00
1/22/2018 14:10,41,65.50,57,60.60,98,62.70,2,0.00
1/22/2018 14:15,53,65.90,70,61.00,123,63.10,2,0.00
1/22/2018 14:20,44,64.10,62,59.00,106,61.10,2,0.00
1/22/2018 14:25,51,64.80,68,59.90,119,62.00,2,0.00
1/22/2018 14:30,46,66.10,63,61.30,109,63.30,2,0.00
1/22/2018 14:35,47,65.70,64,60.80,111,62.90,2,0.00
1/22/2018 14:40,47,66.10,64,61.20,111,63.30,2,0.00
1/22/2018 14:45,48,66.90,66,62.10,114,64.10,2,0.00
1/22/2018 14:50,47,67.10,64,62.30,111,64.30,2,0.00
1/22/2018 14:55,42,67.70,60,62.90,102,64.90,2,0.00
1/22/2018 15:00,50,66.90,68,62.10,118,64.10,2,0.00
1/22/2018 15:05,46,66.00,64,61.10,110,63.10,2,0.00
1/22/2018 15:10,45,65.90,63,61.00,108,63.00,2,0.00
1/22/2018 15:15,46,66.60,63,61.80,109,63.80,2,0.00
1/22/2018 15:20,49,66.80,67,62.00,116,64.00,2,0.00
1/22/2018 15:25,55,66.00,73,61.20,128,63.20,2,0.00
1/22/2018 15:30,49,66.30,67,61.40,116,63.50,2,0.00
1/22/2018 15:35,45,66.20,63,61.30,108,63.30,2,0.00
1/22/2018 15:40,44,66.10,63,61.10,107,63.20,2,0.00
1/22/2018 15:45,52,66.70,70,61.80,122,63.80,2,0.00
1/22/2018 15:50,46,66.70,63,61.90,109,63.90,2,0.00
1/22/2018 15:55,53,66.80,71,62.00,124,64.10,2,0.00
1/22/2018 16:00,44,67.40,62,62.50,106,64.50,2,0.00
1/22/2018 16:05,45,66.70,62,61.80,107,63.90,2,0.00
1/22/2018 16:10,48,66.90,66,62.00,114,64.10,2,0.00
1/22/2018 16:15,57,67.20,76,62.40,133,64.50,2,0.00
1/22/2018 16:20,50,66.50,68,61.50,118,63.60,2,0.00
1/22/2018 16:25,55,66.00,73,61.00,128,63.10,2,0.00
1/22/2018 16:30,46,67.20,63,62.30,109,64.30,2,0.00
1/22/2018 16:35,43,67.10,60,62.30,103,64.30,2,0.00
1/22/2018 16:40,44,67.30,62,62.50,106,64.50,2,0.00
1/22/2018 16:45,51,67.70,68,62.90,119,64.90,2,0.00
1/22/2018 16:50,44,67.50,62,62.60,106,64.60,2,0.00
1/22/2018 16:55,49,66.80,67,61.90,116,64.00,2,0.00
1/22/2018 17:00,43,67.60,60,62.70,103,64.80,2,0.00
1/22/2018 17:05,44,67.30,62,62.50,106,64.50,2,0.00
1/22/2018 17:10,53,66.70,72,62.00,125,64.00,2,0.00
1/22/2018 17:15,42,67.90,59,63.20,101,65.10,2,0.00
1/22/2018 17:20,49,66.20,67,61.20,116,63.30,2,0.00
1/22/2018 17:25,48,66.80,65,61.90,113,63.90,2,0.00
1/22/2018 17:30,46,68.00,63,63.20,109,65.20,2,0.00
1/22/2018 17:35,40,66.30,57,61.40,97,63.40,2,0.00
1/22/2018 17:40,50,65.50,67,60.40,117,62.60,2,0.00
1/22/2018 17:45,43,67.40,61,62.50,104,64.50,2,0.00
1/22/2018 17:50,51,67.60,68,62.80,119,64.90,2,0.00
1/22/2018 17:55,54,67.80,72,63.00,126,65.00,2,0.00
1/22/2018 18:00,45,66.60,63,61.70,108,63.80,2,0.00
1/22/2018 18:05,43,67.30,60,62.40,103,64.40,2,0.00
1/22/2018 18:10,52,66.80,69,61.90,121,64.00,2,0.00
1/22/2018 18:15,48,66.50,67,61.60,115,63.60,2,0.00
1/22/2018 18:20,44,67.20,61,62.40,105,64.40,2,0.00
1/22/2018 18:25,38,67.60,55,62.80,93,64.70,2,0.00
1/22/2018 18:30,41,68.00,58,63.30,99,65.20,2,0.00
1/22/2018 18:35,36,68.50,53,63.80,89,65.70,2,0.00
1/22/2018 18:40,40,68.70,57,64.00,97,65.90,2,0.00
1/22/2018 18:45,38,67.90,55,63.20,93,65.10,2,0.00
1/22/2018 18:50,37,67.10,54,62.20,91,64.20,2,0.00
1/22/2018 18:55,42,67.50,59,62.70,101,64.70,2,0.00
1/22/2018 19:00,37,65.50,54,60.60,91,62.60,2,0.00
1/22/2018 19:05,40,66.50,57,61.60,97,63.70,2,0.00
1/22/2018 19:10,44,67.20,62,62.40,106,64.40,2,0.00
1/22/2018 19:15,39,67.90,55,63.20,94,65.20,2,0.00
1/22/2018 19:20,39,67.70,56,62.90,95,64.90,2,0.00
1/22/2018 19:25,38,67.80,55,63.00,93,65.00,2,0.00
1/22/2018 19:30,41,66.20,58,61.30,99,63.30,2,0.00
1/22/2018 19:35,31,68.00,49,63.30,80,65.10,2,0.00
1/22/2018 19:40,36,68.10,52,63.40,88,65.40,2,0.00
1/22/2018 19:45,36,68.30,52,63.60,88,65.50,2,0.00
1/22/2018 19:50,29,69.10,46,64.50,75,66.30,2,0.00
1/22/2018 19:55,38,68.70,54,64.10,92,66.00,2,0.00
1/22/2018 20:00,31,69.10,47,64.50,78,66.30,2,0.00
1/22/2018 20:05,29,68.00,44,63.40,73,65.20,2,0.00
1/22/2018 20:10,29,68.90,45,64.30,74,66.10,2,0.00
1/22/2018 20:15,26,69.40,42,64.80,68,66.60,2,0.00
1/22/2018 20:20,32,69.60,50,65.10,82,66.80,2,0.00
1/22/2018 20:25,28,69.30,44,64.70,72,66.50,2,0.00
1/22/2018 20:30,33,68.10,49,63.30,82,65.20,2,0.00
1/22/2018 20:35,27,68.30,43,63.60,70,65.40,2,0.00
1/22/2018 20:40,33,68.40,49,63.70,82,65.60,2,0.00
1/22/2018 20:45,27,67.80,44,63.10,71,64.90,2,0.00
1/22/2018 20:50,28,68.80,45,64.20,73,66.00,2,0.00
1/22/2018 20:55,30,69.20,46,64.60,76,66.40,2,0.00
1/22/2018 21:00,23,68.40,39,63.70,62,65.50,2,0.00
1/22/2018 21:05,26,68.70,42,64.00,68,65.80,2,0.00
1/22/2018 21:10,28,68.40,44,63.70,72,65.50,2,0.00
1/22/2018 21:15,26,68.20,42,63.50,68,65.30,2,0.00
1/22/2018 21:20,26,68.20,42,63.50,68,65.30,2,0.00
1/22/2018 21:25,21,68.80,37,64.20,58,65.90,2,0.00
1/22/2018 21:30,21,69.10,37,64.50,58,66.20,2,0.00
1/22/2018 21:35,23,69.30,39,64.70,62,66.40,2,0.00
1/22/2018 21:40,18,69.00,34,64.40,52,66.00,2,0.00
1/22/2018 21:45,22,69.30,38,64.70,60,66.40,2,0.00
1/22/2018 21:50,27,69.40,43,64.80,70,66.50,2,0.00
1/22/2018 21:55,20,69.10,36,64.50,56,66.20,2,0.00
1/22/2018 22:00,17,69.20,33,64.50,50,66.10,2,0.00
1/22/2018 22:05,22,69.20,38,64.60,60,66.30,2,0.00
1/22/2018 22:10,22,69.20,38,64.60,60,66.30,2,0.00
1/22/2018 22:15,22,69.10,39,64.50,61,66.10,2,0.00
1/22/2018 22:20,23,69.20,38,64.60,61,66.30,2,0.00
1/22/2018 22:25,19,69.30,34,64.70,53,66.30,2,0.00
1/22/2018 22:30,20,69.30,36,64.70,56,66.30,2,0.00
1/22/2018 22:35,20,69.10,36,64.50,56,66.10,2,0.00
1/22/2018 22:40,13,69.20,28,64.60,41,66.10,2,0.00
1/22/2018 22:45,17,68.70,32,64.00,49,65.70,2,0.00
1/22/2018 22:50,14,68.90,30,64.30,44,65.70,2,0.00
1/22/2018 22:55,16,69.30,32,64.70,48,66.20,2,0.00
1/22/2018 23:00,15,69.30,30,64.70,45,66.20,2,0.00
1/22/2018 23:05,10,69.30,25,64.70,35,66.10,2,0.00
1/22/2018 23:10,14,69.20,29,64.60,43,66.10,2,0.00
1/22/2018 23:15,14,68.90,29,64.20,43,65.70,2,0.00
1/22/2018 23:20,12,69.10,28,64.40,40,65.80,2,0.00
1/22/2018 23:25,14,68.80,30,64.10,44,65.60,2,0.00
1/22/2018 23:30,12,69.00,28,64.40,40,65.80,2,0.00
1/22/2018 23:35,16,69.30,32,64.70,48,66.20,2,0.00
1/22/2018 23:40,12,69.30,27,64.70,39,66.10,2,0.00
1/22/2018 23:45,10,69.30,26,64.70,36,66.00,2,0.00
1/22/2018 23:50,13,69.30,29,64.70,42,66.10,2,0.00
1/22/2018 23:55,12,69.30,28,64.70,40,66.00,2,0.00
1/23/2018 0:00,9,69.30,24,64.70,33,66.00,2,0.00
1/23/2018 0:05,9,69.30,24,64.70,33,65.90,2,0.00
1/23/2018 0:10,8,68.90,24,64.30,32,65.50,2,0.00
1/23/2018 0:15,10,69.20,25,64.50,35,65.90,2,0.00
1/23/2018 0:20,6,69.30,21,64.70,27,65.70,2,0.00
1/23/2018 0:25,9,69.20,24,64.50,33,65.80,2,0.00
1/23/2018 0:30,9,69.10,24,64.50,33,65.80,2,0.00
1/23/2018 0:35,7,69.20,22,64.60,29,65.70,2,0.00
1/23/2018 0:40,7,69.20,22,64.60,29,65.70,2,0.00
1/23/2018 0:45,7,69.10,22,64.40,29,65.60,2,0.00
1/23/2018 0:50,5,69.20,21,64.60,26,65.50,2,0.00
1/23/2018 0:55,5,69.30,21,64.70,26,65.50,2,0.00
1/23/2018 1:00,9,69.20,24,64.60,33,65.80,2,0.00
1/23/2018 1:05,6,69.30,21,64.70,27,65.70,2,0.00
1/23/2018 1:10,5,69.20,20,64.60,25,65.50,2,0.00
1/23/2018 1:15,4,69.30,19,64.70,23,65.50,2,0.00
1/23/2018 1:20,6,69.30,21,64.70,27,65.70,2,0.00
1/23/2018 1:25,5,69.10,21,64.50,26,65.40,2,0.00
1/23/2018 1:30,8,69.20,24,64.60,32,65.80,2,0.00
1/23/2018 1:35,11,69.30,27,64.70,38,66.00,2,0.00
1/23/2018 1:40,6,69.00,21,64.40,27,65.50,2,0.00
1/23/2018 1:45,6,69.00,21,64.40,27,65.40,2,0.00
1/23/2018 1:50,4,69.30,20,64.70,24,65.40,2,0.00
1/23/2018 1:55,8,69.10,23,64.50,31,65.70,2,0.00
1/23/2018 2:00,11,69.20,21,64.60,32,66.20,2,0.00
1/23/2018 2:05,8,69.30,24,64.70,32,65.80,2,0.00
1/23/2018 2:10,7,69.20,22,64.60,29,65.70,2,0.00
1/23/2018 2:15,5,69.20,20,64.60,25,65.50,2,0.00
1/23/2018 2:20,5,69.40,21,64.80,26,65.70,2,0.00
1/23/2018 2:25,7,69.40,22,64.80,29,65.90,2,0.00
1/23/2018 2:30,13,69.40,21,64.80,34,66.60,2,0.00
1/23/2018 2:35,6,69.30,21,64.70,27,65.80,2,0.00
1/23/2018 2:40,10,69.30,25,64.70,35,66.10,2,0.00
1/23/2018 2:45,10,69.10,25,64.40,35,65.80,2,0.00
1/23/2018 2:50,7,69.00,23,64.40,30,65.50,2,0.00
1/23/2018 2:55,7,69.30,22,64.70,29,65.80,2,0.00
1/23/2018 3:00,9,69.20,25,64.60,34,65.80,2,0.00
1/23/2018 3:05,10,69.10,25,64.40,35,65.80,2,0.00
1/23/2018 3:10,9,69.20,26,64.60,35,65.80,2,0.00
1/23/2018 3:15,11,69.30,27,64.70,38,66.00,2,0.00
1/23/2018 3:20,8,69.30,23,64.70,31,65.90,2,0.00
1/23/2018 3:25,12,69.00,28,64.40,40,65.80,2,0.00
1/23/2018 3:30,11,69.30,27,64.70,38,66.00,2,0.00
1/23/2018 3:35,15,69.30,30,64.70,45,66.20,2,0.00
1/23/2018 3:40,11,69.30,26,64.70,37,66.10,2,0.00
1/23/2018 3:45,13,69.50,29,64.90,42,66.30,2,0.00
1/23/2018 3:50,14,69.50,30,64.90,44,66.40,2,0.00
1/23/2018 3:55,14,69.40,30,64.80,44,66.30,2,0.00
1/23/2018 4:00,13,69.50,29,64.90,42,66.30,2,0.00
1/23/2018 4:05,20,69.50,36,64.90,56,66.50,2,0.00
1/23/2018 4:10,20,69.40,37,64.80,57,66.40,2,0.00
1/23/2018 4:15,19,69.50,35,64.90,54,66.50,2,0.00
1/23/2018 4:20,25,69.60,42,65.00,67,66.70,2,0.00
1/23/2018 4:25,28,69.90,45,65.30,73,67.10,2,0.00
1/23/2018 4:30,25,69.40,42,64.80,67,66.50,2,0.00
1/23/2018 4:35,32,68.70,50,64.10,82,65.90,2,0.00
1/23/2018 4:40,35,69.80,52,65.30,87,67.10,2,0.00
1/23/2018 4:45,36,69.10,55,64.50,91,66.30,2,0.00
1/23/2018 4:50,31,69.20,48,64.60,79,66.40,2,0.00
1/23/2018 4:55,41,69.70,59,65.10,100,67.00,2,0.00
1/23/2018 5:00,42,69.30,61,64.70,103,66.50,2,0.00
1/23/2018 5:05,40,69.60,59,65.00,99,66.80,2,0.00
1/23/2018 5:10,46,69.60,65,65.00,111,66.90,2,0.00
1/23/2018 5:15,43,70.50,62,65.90,105,67.80,2,0.00
1/23/2018 5:20,55,70.20,76,65.60,131,67.50,2,0.00
1/23/2018 5:25,47,68.80,67,64.10,114,66.00,2,0.00
1/23/2018 5:30,54,68.30,75,63.60,129,65.60,2,0.00
1/23/2018 5:35,60,68.50,82,63.90,142,65.90,2,0.00
1/23/2018 5:40,67,69.10,88,64.50,155,66.50,2,0.00
1/23/2018 5:45,56,69.60,77,65.00,133,67.00,2,0.00
1/23/2018 5:50,73,69.90,94,65.40,167,67.40,2,0.00
1/23/2018 5:55,57,69.10,78,64.50,135,66.50,2,0.00
1/23/2018 6:00,58,68.40,79,63.60,137,65.60,2,0.00
1/23/2018 6:05,43,69.20,63,64.60,106,66.40,2,0.00
1/23/2018 6:10,59,68.40,80,63.60,139,65.60,2,0.00
1/23/2018 6:15,55,68.20,76,63.40,131,65.40,2,0.00
1/23/2018 6:20,49,68.80,68,64.10,117,66.10,2,0.00
1/23/2018 6:25,48,69.20,68,64.50,116,66.40,2,0.00
1/23/2018 6:30,48,68.80,67,64.00,115,66.00,2,0.00
1/23/2018 6:35,42,68.80,61,64.00,103,66.00,2,0.00
1/23/2018 6:40,44,67.60,63,62.80,107,64.80,2,0.00
1/23/2018 6:45,50,68.40,70,63.70,120,65.70,2,0.00
1/23/2018 6:50,48,69.40,66,64.70,114,66.70,2,0.00
1/23/2018 6:55,46,69.00,66,64.30,112,66.30,2,0.00
1/23/2018 7:00,40,69.70,58,65.10,98,67.00,2,0.00
1/23/2018 7:05,48,69.60,68,64.90,116,66.80,2,0.00
1/23/2018 7:10,42,69.20,62,64.50,104,66.40,2,0.00
1/23/2018 7:15,55,67.50,75,62.70,130,64.70,2,0.00
1/23/2018 7:20,51,68.40,70,63.70,121,65.70,2,0.00
1/23/2018 7:25,46,68.70,64,63.90,110,65.90,2,0.00
1/23/2018 7:30,52,68.70,71,64.00,123,66.00,2,0.00
1/23/2018 7:35,58,69.70,78,65.10,136,67.10,2,0.00
1/23/2018 7:40,60,68.30,80,63.60,140,65.60,2,0.00
1/23/2018 7:45,80,68.80,102,64.10,182,66.20,2,0.00
1/23/2018 7:50,60,69.10,80,64.40,140,66.40,2,0.00
1/23/2018 7:55,71,70.30,93,65.70,164,67.70,2,0.00
1/23/2018 8:00,72,70.70,95,66.10,167,68.10,2,0.00
1/23/2018 8:05,81,68.40,104,63.60,185,65.70,2,0.00
1/23/2018 8:10,83,67.20,107,62.30,190,64.40,2,0.00
1/23/2018 8:15,79,67.40,101,62.50,180,64.70,2,0.00
1/23/2018 8:20,86,68.50,109,63.70,195,65.80,2,0.00
1/23/2018 8:25,72,69.20,94,64.40,166,66.50,2,0.00
1/23/2018 8:30,72,68.60,93,63.80,165,65.90,2,0.00
1/23/2018 8:35,80,67.70,102,62.90,182,65.00,2,0.00
1/23/2018 8:40,86,68.20,109,63.40,195,65.50,2,0.00
