5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
9/18/2017 13:00,46,65.80,61,61.50,107,63.30,2,0.00
9/18/2017 13:05,48,65.70,62,61.40,110,63.30,2,0.00
9/18/2017 13:10,49,65.20,63,60.90,112,62.80,2,0.00
9/18/2017 13:15,47,64.90,61,60.60,108,62.50,2,0.00
9/18/2017 13:20,50,64.30,65,60.10,115,61.90,2,0.00
9/18/2017 13:25,52,65.20,67,60.90,119,62.80,2,0.00
9/18/2017 13:30,56,64.80,71,60.50,127,62.40,2,0.00
9/18/2017 13:35,53,64.90,66,60.70,119,62.50,2,0.00
9/18/2017 13:40,48,64.80,62,60.60,110,62.40,2,0.00
9/18/2017 13:45,47,66.00,61,61.80,108,63.60,2,0.00
9/18/2017 13:50,53,66.20,67,62.00,120,63.90,2,0.00
9/18/2017 13:55,54,66.10,69,61.80,123,63.70,2,0.00
9/18/2017 14:00,48,65.10,63,60.80,111,62.70,2,0.00
9/18/2017 14:05,54,65.70,68,61.40,122,63.30,2,0.00
9/18/2017 14:10,48,65.20,62,61.00,110,62.80,2,0.00
9/18/2017 14:15,48,66.00,62,61.70,110,63.60,2,0.00
9/18/2017 14:20,50,65.80,65,61.50,115,63.40,2,0.00
9/18/2017 14:25,60,64.30,75,60.00,135,61.90,2,0.00
9/18/2017 14:30,46,64.20,60,59.90,106,61.80,2,0.00
9/18/2017 14:35,53,64.10,67,59.80,120,61.70,2,0.00
9/18/2017 14:40,43,65.80,57,61.60,100,63.40,2,0.00
9/18/2017 14:45,58,66.50,73,62.20,131,64.10,2,0.00
9/18/2017 14:50,47,66.60,61,62.30,108,64.20,2,0.00
9/18/2017 14:55,46,65.90,60,61.60,106,63.50,2,0.00
9/18/2017 15:00,45,65.10,59,60.80,104,62.70,2,0.00
9/18/2017 15:05,53,64.00,67,59.60,120,61.60,2,0.00
9/18/2017 15:10,50,64.80,65,60.50,115,62.40,2,0.00
9/18/2017 15:15,45,65.40,59,61.10,104,63.00,2,0.00
9/18/2017 15:20,52,65.80,67,61.50,119,63.40,2,0.00
9/18/2017 15:25,52,66.40,66,62.10,118,64.00,2,0.00
9/18/2017 15:30,56,66.00,71,61.80,127,63.60,2,0.00
9/18/2017 15:35,54,66.50,68,62.30,122,64.20,2,0.00
9/18/2017 15:40,64,66.20,79,61.90,143,63.80,2,0.00
9/18/2017 15:45,56,66.90,70,62.70,126,64.60,2,0.00
9/18/2017 15:50,63,65.30,76,61.00,139,63.00,2,0.00
9/18/2017 15:55,62,65.60,75,61.30,137,63.30,2,0.00
9/18/2017 16:00,56,65.00,70,60.60,126,62.60,2,0.00
9/18/2017 16:05,56,66.00,70,61.60,126,63.60,2,0.00
9/18/2017 16:10,56,65.60,70,61.30,126,63.20,2,0.00
9/18/2017 16:15,55,64.20,69,59.80,124,61.70,2,0.00
9/18/2017 16:20,49,65.50,63,61.20,112,63.10,2,0.00
9/18/2017 16:25,58,66.10,72,61.70,130,63.60,2,0.00
9/18/2017 16:30,53,65.90,67,61.60,120,63.50,2,0.00
9/18/2017 16:35,65,64.90,79,60.50,144,62.50,2,0.00
9/18/2017 16:40,61,65.20,75,60.80,136,62.80,2,0.00
9/18/2017 16:45,53,63.80,68,59.50,121,61.40,2,0.00
9/18/2017 16:50,57,65.00,71,60.60,128,62.50,2,0.00
9/18/2017 16:55,53,65.30,68,61.00,121,62.90,2,0.00
9/18/2017 17:00,52,65.00,66,60.60,118,62.50,2,0.00
9/18/2017 17:05,47,65.60,61,61.20,108,63.10,2,0.00
9/18/2017 17:10,50,66.50,64,62.20,114,64.10,2,0.00
9/18/2017 17:15,56,65.00,71,60.70,127,62.60,2,0.00
9/18/2017 17:20,51,65.30,65,61.00,116,62.90,2,0.00
9/18/2017 17:25,47,64.90,61,60.60,108,62.50,2,0.00
9/18/2017 17:30,43,66.20,57,61.90,100,63.80,2,0.00
9/18/2017 17:35,47,65.50,61,61.10,108,63.00,2,0.00
9/18/2017 17:40,48,65.30,63,61.00,111,62.90,2,0.00
9/18/2017 17:45,49,66.10,62,61.80,111,63.70,2,0.00
9/18/2017 17:50,53,66.10,68,61.90,121,63.80,2,0.00
9/18/2017 17:55,50,65.30,64,61.00,114,62.90,2,0.00
9/18/2017 18:00,45,66.50,59,62.30,104,64.10,2,0.00
9/18/2017 18:05,40,66.80,53,62.60,93,64.40,2,0.00
9/18/2017 18:10,45,67.40,59,63.20,104,65.00,2,0.00
9/18/2017 18:15,44,66.90,58,62.80,102,64.60,2,0.00
9/18/2017 18:20,49,67.00,62,62.80,111,64.60,2,0.00
9/18/2017 18:25,49,67.50,62,63.30,111,65.20,2,0.00
9/18/2017 18:30,43,67.90,57,63.60,100,65.50,2,0.00
9/18/2017 18:35,45,68.50,59,64.30,104,66.10,2,0.00
9/18/2017 18:40,36,68.10,51,63.90,87,65.60,2,0.00
9/18/2017 18:45,41,67.10,56,62.90,97,64.70,2,0.00
9/18/2017 18:50,40,66.50,54,62.20,94,64.00,2,0.00
9/18/2017 18:55,36,66.80,51,62.50,87,64.30,2,0.00
9/18/2017 19:00,37,67.20,51,63.00,88,64.80,2,0.00
9/18/2017 19:05,35,67.30,49,63.10,84,64.80,2,0.00
9/18/2017 19:10,36,68.00,51,63.80,87,65.60,2,0.00
9/18/2017 19:15,35,66.80,49,62.70,84,64.40,2,0.00
9/18/2017 19:20,44,68.00,58,63.80,102,65.60,2,0.00
9/18/2017 19:25,43,66.00,57,61.70,100,63.60,2,0.00
9/18/2017 19:30,43,66.30,57,62.00,100,63.90,2,0.00
9/18/2017 19:35,39,66.60,53,62.40,92,64.20,2,0.00
9/18/2017 19:40,37,66.10,52,61.80,89,63.60,2,0.00
9/18/2017 19:45,42,66.90,56,62.60,98,64.50,2,0.00
9/18/2017 19:50,35,67.50,49,63.30,84,65.00,2,0.00
9/18/2017 19:55,36,67.20,50,63.00,86,64.80,2,0.00
9/18/2017 20:00,35,67.00,49,62.70,84,64.50,2,0.00
9/18/2017 20:05,35,67.60,49,63.40,84,65.10,2,0.00
9/18/2017 20:10,36,68.30,51,64.10,87,65.80,2,0.00
9/18/2017 20:15,40,67.80,54,63.60,94,65.40,2,0.00
9/18/2017 20:20,41,67.20,55,62.90,96,64.80,2,0.00
9/18/2017 20:25,34,67.90,48,63.60,82,65.40,2,0.00
9/18/2017 20:30,33,68.10,47,63.90,80,65.70,2,0.00
9/18/2017 20:35,34,67.60,48,63.40,82,65.10,2,0.00
9/18/2017 20:40,36,68.00,50,63.80,86,65.50,2,0.00
9/18/2017 20:45,35,67.90,49,63.60,84,65.40,2,0.00
9/18/2017 20:50,34,68.00,49,63.70,83,65.40,2,0.00
9/18/2017 20:55,34,68.80,48,64.50,82,66.30,2,0.00
9/18/2017 21:00,13,68.80,28,64.50,41,65.90,2,0.00
9/18/2017 21:05,43,68.40,58,64.20,101,66.00,2,0.00
9/18/2017 21:10,33,68.70,47,64.50,80,66.20,2,0.00
9/18/2017 21:15,35,69.00,50,64.80,85,66.50,2,0.00
9/18/2017 21:20,31,69.00,45,64.70,76,66.50,2,0.00
9/18/2017 21:25,28,69.20,43,65.00,71,66.60,2,0.00
9/18/2017 21:30,33,68.90,47,64.70,80,66.40,2,0.00
9/18/2017 21:35,30,68.90,44,64.60,74,66.30,2,0.00
9/18/2017 21:40,31,68.80,46,64.60,77,66.30,2,0.00
9/18/2017 21:45,31,68.30,46,64.00,77,65.70,2,0.00
9/18/2017 21:50,25,68.80,39,64.60,64,66.30,2,0.00
9/18/2017 21:55,26,68.80,41,64.50,67,66.20,2,0.00
9/18/2017 22:00,24,67.60,39,63.40,63,65.00,2,0.00
9/18/2017 22:05,30,68.20,45,64.00,75,65.60,2,0.00
9/18/2017 22:10,25,68.30,39,64.10,64,65.70,2,0.00
9/18/2017 22:15,21,68.50,35,64.30,56,65.90,2,0.00
9/18/2017 22:20,19,68.50,33,64.30,52,65.80,2,0.00
9/18/2017 22:25,21,68.80,36,64.60,57,66.20,2,0.00
9/18/2017 22:30,24,68.80,38,64.60,62,66.20,2,0.00
9/18/2017 22:35,23,68.70,38,64.50,61,66.10,2,0.00
9/18/2017 22:40,16,68.40,31,64.20,47,65.70,2,0.00
9/18/2017 22:45,15,68.70,30,64.50,45,65.90,2,0.00
9/18/2017 22:50,15,68.80,29,64.60,44,66.00,2,0.00
9/18/2017 22:55,19,68.40,34,64.20,53,65.70,2,0.00
9/18/2017 23:00,19,68.40,33,64.20,52,65.80,2,0.00
9/18/2017 23:05,17,68.20,32,64.00,49,65.40,2,0.00
9/18/2017 23:10,19,67.80,33,63.70,52,65.20,2,0.00
9/18/2017 23:15,18,68.40,33,64.20,51,65.70,2,0.00
9/18/2017 23:20,23,68.20,37,64.00,60,65.60,2,0.00
9/18/2017 23:25,17,68.50,32,64.30,49,65.80,2,0.00
9/18/2017 23:30,16,68.70,31,64.50,47,65.90,2,0.00
9/18/2017 23:35,15,68.80,30,64.60,45,66.00,2,0.00
9/18/2017 23:40,18,68.70,33,64.50,51,66.00,2,0.00
9/18/2017 23:45,15,68.50,30,64.30,45,65.70,2,0.00
9/18/2017 23:50,13,68.60,28,64.40,41,65.70,2,0.00
9/18/2017 23:55,15,68.70,29,64.50,44,66.00,2,0.00
9/19/2017 0:00,12,68.90,27,64.70,39,66.00,2,0.00
9/19/2017 0:05,11,68.90,26,64.70,37,65.90,2,0.00
9/19/2017 0:10,11,68.80,26,64.60,37,65.90,2,0.00
9/19/2017 0:15,11,68.90,25,64.70,36,66.00,2,0.00
9/19/2017 0:20,11,68.70,26,64.40,37,65.70,2,0.00
9/19/2017 0:25,9,68.70,24,64.50,33,65.70,2,0.00
9/19/2017 0:30,11,68.80,26,64.60,37,65.90,2,0.00
9/19/2017 0:35,9,68.90,23,64.70,32,65.90,2,0.00
9/19/2017 0:40,13,68.80,28,64.60,41,65.90,2,0.00
9/19/2017 0:45,9,68.60,24,64.40,33,65.60,2,0.00
9/19/2017 0:50,8,68.70,23,64.50,31,65.60,2,0.00
9/19/2017 0:55,10,68.80,25,64.60,35,65.80,2,0.00
9/19/2017 1:00,9,68.90,24,64.80,33,65.90,2,0.00
9/19/2017 1:05,10,68.80,24,64.60,34,65.90,2,0.00
9/19/2017 1:10,9,68.80,24,64.60,33,65.70,2,0.00
9/19/2017 1:15,9,68.60,24,64.40,33,65.50,2,0.00
9/19/2017 1:20,9,68.70,24,64.50,33,65.70,2,0.00
9/19/2017 1:25,10,68.70,24,64.50,34,65.70,2,0.00
9/19/2017 1:30,9,68.80,24,64.60,33,65.80,2,0.00
9/19/2017 1:35,13,68.70,28,64.50,41,65.80,2,0.00
9/19/2017 1:40,9,68.80,24,64.60,33,65.70,2,0.00
9/19/2017 1:45,7,68.80,22,64.60,29,65.60,2,0.00
9/19/2017 1:50,8,68.80,23,64.60,31,65.70,2,0.00
9/19/2017 1:55,7,68.90,22,64.70,29,65.70,2,0.00
9/19/2017 2:00,9,68.90,24,64.70,33,65.90,2,0.00
9/19/2017 2:05,7,68.80,22,64.60,29,65.60,2,0.00
9/19/2017 2:10,9,68.80,24,64.60,33,65.70,2,0.00
9/19/2017 2:15,8,68.90,23,64.70,31,65.80,2,0.00
9/19/2017 2:20,8,68.80,23,64.60,31,65.70,2,0.00
9/19/2017 2:25,9,68.90,24,64.70,33,65.90,2,0.00
9/19/2017 2:30,9,68.80,24,64.60,33,65.80,2,0.00
9/19/2017 2:35,11,68.80,26,64.60,37,65.80,2,0.00
9/19/2017 2:40,8,68.70,24,64.50,32,65.50,2,0.00
9/19/2017 2:45,14,68.60,28,64.40,42,65.80,2,0.00
9/19/2017 2:50,12,68.70,26,64.50,38,65.80,2,0.00
9/19/2017 2:55,11,68.80,26,64.60,37,65.90,2,0.00
9/19/2017 3:00,12,68.70,27,64.50,39,65.80,2,0.00
9/19/2017 3:05,13,68.70,28,64.50,41,65.80,2,0.00
9/19/2017 3:10,11,68.90,27,64.70,38,65.90,2,0.00
9/19/2017 3:15,12,69.00,27,64.80,39,66.10,2,0.00
9/19/2017 3:20,10,68.70,25,64.50,35,65.70,2,0.00
9/19/2017 3:25,10,68.70,25,64.50,35,65.70,2,0.00
9/19/2017 3:30,13,68.70,29,64.50,42,65.80,2,0.00
9/19/2017 3:35,14,68.80,29,64.60,43,66.00,2,0.00
9/19/2017 3:40,12,68.80,27,64.60,39,65.90,2,0.00
9/19/2017 3:45,16,68.90,31,64.70,47,66.20,2,0.00
9/19/2017 3:50,14,68.90,29,64.70,43,66.00,2,0.00
9/19/2017 3:55,15,68.80,29,64.60,44,66.10,2,0.00
9/19/2017 4:00,16,68.90,31,64.80,47,66.20,2,0.00
9/19/2017 4:05,16,68.80,30,64.60,46,66.10,2,0.00
9/19/2017 4:10,18,68.70,33,64.50,51,66.00,2,0.00
9/19/2017 4:15,21,68.50,36,64.30,57,65.80,2,0.00
9/19/2017 4:20,25,68.00,40,63.80,65,65.40,2,0.00
9/19/2017 4:25,25,68.10,40,63.80,65,65.50,2,0.00
9/19/2017 4:30,28,67.80,43,63.60,71,65.30,2,0.00
9/19/2017 4:35,33,68.30,48,64.10,81,65.80,2,0.00
9/19/2017 4:40,44,68.10,59,63.90,103,65.70,2,0.00
9/19/2017 4:45,46,68.70,61,64.50,107,66.30,2,0.00
9/19/2017 4:50,42,69.40,57,65.20,99,67.00,2,0.00
9/19/2017 4:55,47,67.80,62,63.60,109,65.40,2,0.00
9/19/2017 5:00,42,68.80,57,64.60,99,66.40,2,0.00
9/19/2017 5:05,41,68.40,56,64.20,97,66.00,2,0.00
9/19/2017 5:10,55,67.60,70,63.30,125,65.20,2,0.00
9/19/2017 5:15,40,68.50,56,64.30,96,66.10,2,0.00
9/19/2017 5:20,55,67.60,71,63.40,126,65.20,2,0.00
9/19/2017 5:25,83,66.90,100,62.60,183,64.50,2,0.00
9/19/2017 5:30,63,67.10,79,62.80,142,64.70,2,0.00
9/19/2017 5:35,62,67.80,78,63.60,140,65.40,2,0.00
9/19/2017 5:40,74,68.00,91,63.70,165,65.60,2,0.00
9/19/2017 5:45,68,67.50,84,63.20,152,65.20,2,0.00
9/19/2017 5:50,72,67.50,87,63.20,159,65.10,2,0.00
9/19/2017 5:55,76,66.70,92,62.40,168,64.40,2,0.00
9/19/2017 6:00,60,65.20,76,60.90,136,62.80,2,0.00
9/19/2017 6:05,58,64.60,74,60.20,132,62.10,2,0.00
9/19/2017 6:10,72,64.40,88,60.00,160,62.00,2,0.00
9/19/2017 6:15,68,64.00,84,59.60,152,61.50,2,0.00
9/19/2017 6:20,70,64.70,86,60.30,156,62.30,2,0.00
9/19/2017 6:25,59,66.50,74,62.10,133,64.10,2,0.00
9/19/2017 6:30,75,67.10,91,62.60,166,64.60,2,0.00
9/19/2017 6:35,77,66.40,93,62.00,170,64.00,2,0.00
9/19/2017 6:40,64,67.10,80,62.70,144,64.60,2,0.00
9/19/2017 6:45,74,66.80,89,62.40,163,64.40,2,0.00
9/19/2017 6:50,70,66.80,86,62.40,156,64.40,2,0.00
9/19/2017 6:55,70,67.90,86,63.50,156,65.50,2,0.00
9/19/2017 7:00,73,67.40,89,63.10,162,65.00,2,0.00
9/19/2017 7:05,74,67.00,89,62.60,163,64.60,2,0.00
9/19/2017 7:10,82,67.00,98,62.70,180,64.60,2,0.00
9/19/2017 7:15,90,66.70,106,62.40,196,64.40,2,0.00
9/19/2017 7:20,80,66.80,96,62.50,176,64.40,2,0.00
9/19/2017 7:25,93,65.80,108,61.40,201,63.40,2,0.00
9/19/2017 7:30,80,66.60,96,62.30,176,64.30,2,0.00
9/19/2017 7:35,88,66.60,104,62.30,192,64.30,2,0.00
9/19/2017 7:40,88,66.10,104,61.70,192,63.70,2,0.00
9/19/2017 7:45,91,66.20,108,61.80,199,63.80,2,0.00
9/19/2017 7:50,87,65.60,103,61.20,190,63.20,2,0.00
9/19/2017 7:55,84,66.50,101,62.20,185,64.10,2,0.00
9/19/2017 8:00,80,66.60,96,62.20,176,64.20,2,0.00
9/19/2017 8:05,89,65.30,104,61.00,193,63.00,2,0.00
9/19/2017 8:10,81,65.60,98,61.30,179,63.20,2,0.00
9/19/2017 8:15,89,65.50,106,61.10,195,63.10,2,0.00
9/19/2017 8:20,79,65.80,95,61.40,174,63.40,2,0.00
9/19/2017 8:25,84,65.50,100,61.20,184,63.20,2,0.00
9/19/2017 8:30,79,67.10,94,62.70,173,64.70,2,0.00
9/19/2017 8:35,85,66.30,100,62.00,185,64.00,2,0.00
9/19/2017 8:40,74,65.40,88,61.10,162,63.10,2,0.00
