,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-11-27 00:00:00,114,40.8,27,69.7,1,62.7,142,46.4,3,100
1,2017-11-27 00:05:00,130,54.9,21,67.0,3,62.7,154,56.7,3,100
2,2017-11-27 00:10:00,118,56.1,22,65.8,2,62.6,142,57.7,3,100
3,2017-11-27 00:15:00,85,63.3,23,64.8,8,62.4,116,63.5,3,100
4,2017-11-27 00:20:00,151,61.0,18,64.7,3,62.4,172,61.4,3,100
5,2017-11-27 00:25:00,107,58.5,15,65.6,8,62.3,130,59.6,3,100
6,2017-11-27 00:30:00,115,58.6,26,61.6,4,62.4,145,59.2,3,100
7,2017-11-27 00:35:00,100,60.5,16,62.7,6,62.5,122,60.9,3,100
8,2017-11-27 00:40:00,142,58.9,22,62.8,5,62.7,169,59.5,3,100
9,2017-11-27 00:45:00,59,53.7,15,64.2,1,62.8,75,55.9,3,100
10,2017-11-27 00:50:00,60,51.3,16,66.4,2,62.8,78,54.7,3,100
11,2017-11-27 00:55:00,184,72.4,24,59.6,5,62.6,213,70.7,3,100
12,2017-11-27 01:00:00,135,75.6,23,62.3,1,62.6,159,73.6,3,100
13,2017-11-27 01:05:00,69,68.5,17,66.1,4,62.5,90,67.8,3,100
14,2017-11-27 01:10:00,144,78.0,16,67.3,5,62.4,165,76.5,3,100
15,2017-11-27 01:15:00,66,81.9,14,68.5,2,62.6,82,79.1,3,100
16,2017-11-27 01:20:00,89,79.0,13,68.9,4,62.5,106,77.1,3,100
17,2017-11-27 01:25:00,117,69.4,20,66.3,3,62.5,140,68.8,3,100
18,2017-11-27 01:30:00,95,62.3,12,67.8,5,62.3,112,62.9,3,100
19,2017-11-27 01:35:00,117,69.1,18,68.6,2,62.4,137,68.9,3,100
20,2017-11-27 01:40:00,132,72.0,8,69.1,1,62.5,141,71.8,3,100
21,2017-11-27 01:45:00,104,57.3,14,69.2,3,62.5,121,58.8,3,100
22,2017-11-27 01:50:00,85,65.2,14,68.9,8,62.5,107,65.5,3,100
23,2017-11-27 01:55:00,134,68.4,16,68.7,2,62.6,152,68.4,3,100
24,2017-11-27 02:00:00,71,57.8,17,68.5,1,62.7,89,59.9,3,100
25,2017-11-27 02:05:00,149,81.3,12,69.7,3,62.6,164,80.1,3,100
26,2017-11-27 02:10:00,101,78.6,12,69.8,5,62.6,118,77.0,3,100
27,2017-11-27 02:15:00,80,72.9,15,70.1,3,62.8,98,72.2,3,100
28,2017-11-27 02:20:00,101,81.9,6,70.0,1,62.8,108,81.1,3,100
29,2017-11-27 02:25:00,68,66.9,14,70.1,0,62.8,82,67.4,3,100
30,2017-11-27 02:30:00,47,48.8,12,69.9,0,62.8,59,53.1,3,100
31,2017-11-27 02:35:00,121,64.5,8,70.0,4,62.3,133,64.8,3,100
32,2017-11-27 02:40:00,104,53.6,12,68.7,4,62.5,120,55.4,3,100
33,2017-11-27 02:45:00,134,59.4,7,69.1,2,62.5,143,59.9,3,100
34,2017-11-27 02:50:00,150,63.2,13,68.2,3,62.0,166,63.6,3,100
35,2017-11-27 02:55:00,71,52.0,9,69.0,0,62.0,80,53.9,3,100
36,2017-11-27 03:00:00,66,58.1,11,69.2,5,62.1,82,59.8,3,100
37,2017-11-27 03:05:00,180,68.3,3,69.5,4,62.2,187,68.2,3,100
38,2017-11-27 03:10:00,189,76.9,7,69.0,2,62.5,198,76.5,3,100
39,2017-11-27 03:15:00,101,65.5,9,69.3,2,62.6,112,65.8,3,100
40,2017-11-27 03:20:00,122,78.8,5,69.3,2,62.6,129,78.2,3,100
41,2017-11-27 03:25:00,113,79.8,7,68.7,0,62.6,120,79.2,3,100
42,2017-11-27 03:30:00,84,66.5,5,69.2,2,62.5,91,66.6,3,100
43,2017-11-27 03:35:00,97,64.4,11,68.5,0,62.5,108,64.8,3,100
44,2017-11-27 03:40:00,103,72.5,6,68.4,2,62.5,111,72.1,3,100
45,2017-11-27 03:45:00,155,75.7,7,67.9,0,62.5,162,75.4,3,100
46,2017-11-27 03:50:00,126,81.9,10,68.9,1,62.5,137,80.8,3,100
47,2017-11-27 03:55:00,83,73.2,9,69.1,1,62.8,93,72.7,3,100
48,2017-11-27 04:00:00,121,69.5,15,65.6,0,62.8,136,69.1,3,100
49,2017-11-27 04:05:00,138,72.5,11,65.8,1,62.8,150,71.9,3,100
50,2017-11-27 04:10:00,84,81.3,12,64.7,1,61.9,97,79.0,3,100
51,2017-11-27 04:15:00,136,70.5,17,69.1,1,61.9,154,70.3,3,100
52,2017-11-27 04:20:00,80,81.9,18,66.0,1,62.4,99,78.8,3,100
53,2017-11-27 04:25:00,130,77.0,17,65.3,1,62.5,148,75.6,3,100
54,2017-11-27 04:30:00,141,67.9,18,65.5,5,62.7,164,67.5,3,100
55,2017-11-27 04:35:00,102,74.7,21,64.7,2,62.7,125,72.8,3,100
56,2017-11-27 04:40:00,121,81.9,23,62.2,1,62.6,145,78.6,3,100
57,2017-11-27 04:45:00,105,75.5,22,65.5,1,62.8,128,73.7,3,100
58,2017-11-27 04:50:00,64,78.5,27,66.8,1,62.9,92,74.9,3,100
59,2017-11-27 04:55:00,138,74.3,18,67.7,2,62.8,158,73.4,3,100
60,2017-11-27 05:00:00,160,65.1,23,68.0,3,62.6,186,65.4,3,100
61,2017-11-27 05:05:00,100,59.0,22,63.3,4,62.7,126,59.9,3,100
62,2017-11-27 05:10:00,118,71.7,32,67.9,7,62.7,157,70.5,3,100
63,2017-11-27 05:15:00,102,81.9,35,69.5,10,61.6,147,77.6,3,100
64,2017-11-27 05:20:00,123,79.3,26,69.1,0,61.6,149,77.5,3,100
65,2017-11-27 05:25:00,133,81.9,42,69.8,6,62.2,181,78.4,3,100
66,2017-11-27 05:30:00,163,78.2,41,69.8,11,61.8,215,75.8,3,100
67,2017-11-27 05:35:00,157,71.8,29,69.7,4,62.4,190,71.3,3,100
68,2017-11-27 05:40:00,105,64.6,43,68.6,4,62.6,152,65.7,3,100
69,2017-11-27 05:45:00,139,63.0,48,67.4,2,62.0,189,64.1,3,100
70,2017-11-27 05:50:00,97,59.3,37,68.6,5,62.3,139,61.9,3,100
