,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-11-13 00:00:00,68,53.8,22,69.7,7,62.7,97,58.0,3,100
1,2017-11-13 00:05:00,97,57.6,35,72.5,9,62.5,141,61.6,3,100
2,2017-11-13 00:10:00,114,73.0,17,70.5,7,62.6,138,72.2,3,100
3,2017-11-13 00:15:00,99,73.9,23,69.6,7,62.7,129,72.5,3,100
4,2017-11-13 00:20:00,118,71.8,15,69.3,10,62.8,143,70.9,3,100
5,2017-11-13 00:25:00,95,81.9,23,68.7,7,62.6,125,78.4,3,100
6,2017-11-13 00:30:00,97,81.9,24,69.1,4,62.6,125,78.8,3,100
7,2017-11-13 00:35:00,96,77.9,20,69.8,2,62.6,118,76.3,3,100
8,2017-11-13 00:40:00,106,77.8,17,68.9,1,62.6,124,76.5,3,100
9,2017-11-13 00:45:00,119,77.8,18,69.4,4,62.5,141,76.3,3,100
10,2017-11-13 00:50:00,80,81.9,19,70.2,3,62.6,102,79.2,3,100
11,2017-11-13 00:55:00,98,81.9,12,69.8,2,62.5,112,80.3,3,100
12,2017-11-13 01:00:00,97,81.9,13,69.7,5,62.6,115,79.7,3,100
13,2017-11-13 01:05:00,92,81.9,12,69.2,5,62.8,109,79.6,3,100
14,2017-11-13 01:10:00,102,81.9,13,68.3,2,62.6,117,80.1,3,100
15,2017-11-13 01:15:00,93,81.9,13,67.8,4,62.7,110,79.5,3,100
16,2017-11-13 01:20:00,66,80.7,9,68.6,6,62.9,81,78.0,3,100
17,2017-11-13 01:25:00,75,69.1,12,68.9,6,62.7,93,68.7,3,100
18,2017-11-13 01:30:00,74,64.5,7,69.5,0,62.7,81,64.9,3,100
19,2017-11-13 01:35:00,89,66.7,13,69.2,2,62.7,104,66.9,3,100
20,2017-11-13 01:40:00,78,65.7,17,70.3,5,62.8,100,66.3,3,100
21,2017-11-13 01:45:00,79,78.7,9,69.8,4,62.7,92,77.1,3,100
22,2017-11-13 01:50:00,81,74.3,16,70.1,1,62.6,98,73.5,3,100
23,2017-11-13 01:55:00,64,68.9,11,70.1,3,62.9,78,68.8,3,100
24,2017-11-13 02:00:00,109,79.3,13,69.7,2,62.7,124,78.0,3,100
25,2017-11-13 02:05:00,70,79.7,11,69.2,0,62.7,81,78.3,3,100
26,2017-11-13 02:10:00,75,72.0,6,69.7,8,62.9,89,71.0,3,100
27,2017-11-13 02:15:00,98,81.9,5,68.8,2,62.8,105,80.9,3,100
28,2017-11-13 02:20:00,96,72.8,6,69.7,0,62.8,102,72.6,3,100
29,2017-11-13 02:25:00,101,81.8,7,69.6,2,62.9,110,80.7,3,100
30,2017-11-13 02:30:00,80,81.9,7,69.4,4,62.4,91,80.1,3,100
31,2017-11-13 02:35:00,92,74.8,3,69.4,1,62.4,96,74.5,3,100
32,2017-11-13 02:40:00,110,75.1,7,69.8,0,62.4,117,74.8,3,100
33,2017-11-13 02:45:00,80,60.7,6,67.7,3,62.7,89,61.2,3,100
34,2017-11-13 02:50:00,70,73.1,7,69.3,3,62.6,80,72.4,3,100
35,2017-11-13 02:55:00,93,78.2,6,68.8,1,62.7,100,77.5,3,100
36,2017-11-13 03:00:00,89,81.9,4,69.6,0,62.7,93,81.4,3,100
37,2017-11-13 03:05:00,116,81.9,1,69.7,4,62.7,121,81.2,3,100
38,2017-11-13 03:10:00,99,81.9,5,69.9,1,62.6,105,81.1,3,100
39,2017-11-13 03:15:00,73,81.8,2,70.0,1,62.7,76,81.2,3,100
40,2017-11-13 03:20:00,85,81.9,3,69.6,0,62.7,88,81.5,3,100
41,2017-11-13 03:25:00,74,69.3,8,69.4,3,62.7,85,69.1,3,100
42,2017-11-13 03:30:00,117,81.9,13,68.9,0,62.7,130,80.6,3,100
43,2017-11-13 03:35:00,67,81.9,9,69.5,2,62.7,78,80.0,3,100
44,2017-11-13 03:40:00,67,72.6,7,69.3,3,62.8,77,71.9,3,100
45,2017-11-13 03:45:00,68,77.4,13,68.7,2,61.9,83,75.7,3,100
46,2017-11-13 03:50:00,53,76.0,8,69.4,3,62.5,64,74.5,3,100
47,2017-11-13 03:55:00,78,75.2,12,68.8,3,62.6,93,74.0,3,100
48,2017-11-13 04:00:00,70,72.0,7,69.2,1,62.9,78,71.6,3,100
49,2017-11-13 04:05:00,60,62.2,12,69.8,2,62.4,74,63.4,3,100
50,2017-11-13 04:10:00,120,73.7,15,68.8,5,62.9,140,72.8,3,100
51,2017-11-13 04:15:00,82,72.9,12,68.1,0,62.9,94,72.3,3,100
52,2017-11-13 04:20:00,71,69.5,11,67.2,1,63.2,83,69.1,3,100
53,2017-11-13 04:25:00,102,74.6,12,65.5,1,62.8,115,73.5,3,100
54,2017-11-13 04:30:00,82,81.9,16,68.9,0,62.8,98,79.8,3,100
55,2017-11-13 04:35:00,82,66.6,16,70.4,1,62.8,99,67.2,3,100
