,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2018-01-29 00:00:00,61,63.9,11,69.7,5,62.7,77,64.7,3,100
1,2018-01-29 00:05:00,65,68.1,22,69.4,9,62.5,96,67.9,3,100
2,2018-01-29 00:10:00,81,81.9,16,69.5,6,62.6,103,78.8,3,100
3,2018-01-29 00:15:00,64,76.5,9,68.6,0,62.6,73,75.5,3,100
4,2018-01-29 00:20:00,82,73.7,19,69.1,1,62.5,102,72.7,3,100
5,2018-01-29 00:25:00,80,72.8,6,69.4,7,62.5,93,71.8,3,100
6,2018-01-29 00:30:00,94,68.0,14,70.1,3,62.6,111,68.1,3,100
7,2018-01-29 00:35:00,64,62.9,16,69.5,5,62.7,85,64.1,3,100
8,2018-01-29 00:40:00,75,68.7,13,69.3,2,62.6,90,68.7,3,100
9,2018-01-29 00:45:00,46,64.9,9,69.7,5,62.6,60,65.4,3,100
10,2018-01-29 00:50:00,85,70.8,9,69.8,3,62.6,97,70.5,3,100
11,2018-01-29 00:55:00,96,69.4,16,69.4,2,62.6,114,69.3,3,100
12,2018-01-29 01:00:00,99,81.9,11,69.3,5,62.7,115,79.9,3,100
13,2018-01-29 01:05:00,77,69.3,12,69.8,3,62.7,92,69.1,3,100
14,2018-01-29 01:10:00,99,80.1,14,69.6,4,62.6,117,78.2,3,100
15,2018-01-29 01:15:00,72,71.1,10,69.5,2,62.8,84,70.7,3,100
16,2018-01-29 01:20:00,80,72.4,9,69.6,3,62.7,92,71.8,3,100
17,2018-01-29 01:25:00,66,63.7,5,69.0,2,62.6,73,64.0,3,100
18,2018-01-29 01:30:00,66,64.6,9,69.2,0,62.6,75,65.2,3,100
19,2018-01-29 01:35:00,55,65.0,3,69.5,4,62.6,62,65.1,3,100
20,2018-01-29 01:40:00,49,62.5,5,69.7,3,62.7,57,63.1,3,100
21,2018-01-29 01:45:00,98,61.5,8,69.1,3,62.1,109,62.1,3,100
22,2018-01-29 01:50:00,75,64.7,3,69.4,4,62.5,82,64.8,3,100
23,2018-01-29 01:55:00,62,70.5,5,69.5,2,62.6,69,70.2,3,100
24,2018-01-29 02:00:00,77,73.7,6,69.8,4,62.7,87,72.9,3,100
25,2018-01-29 02:05:00,47,64.6,2,69.9,2,62.8,51,64.7,3,100
26,2018-01-29 02:10:00,115,70.0,6,70.3,1,62.7,122,70.0,3,100
27,2018-01-29 02:15:00,80,69.6,3,70.2,0,62.7,83,69.6,3,100
28,2018-01-29 02:20:00,76,70.4,8,70.3,1,62.7,85,70.3,3,100
29,2018-01-29 02:25:00,76,75.3,7,70.4,2,62.4,85,74.6,3,100
30,2018-01-29 02:30:00,85,79.7,6,69.4,3,62.6,94,78.5,3,100
31,2018-01-29 02:35:00,79,72.8,5,69.7,0,62.6,84,72.6,3,100
32,2018-01-29 02:40:00,59,68.2,6,70.1,0,62.6,65,68.4,3,100
33,2018-01-29 02:45:00,86,69.2,2,70.1,2,62.6,90,69.1,3,100
34,2018-01-29 02:50:00,90,76.5,9,69.1,4,62.6,103,75.3,3,100
35,2018-01-29 02:55:00,47,64.3,8,69.9,1,62.8,56,65.1,3,100
36,2018-01-29 03:00:00,99,66.0,7,69.6,1,62.8,107,66.2,3,100
37,2018-01-29 03:05:00,61,59.9,6,69.8,1,62.8,68,60.8,3,100
38,2018-01-29 03:10:00,87,59.6,4,70.0,1,62.9,92,60.1,3,100
39,2018-01-29 03:15:00,121,81.9,7,70.0,0,62.9,128,81.2,3,100
40,2018-01-29 03:20:00,76,70.7,7,69.5,0,62.9,83,70.6,3,100
41,2018-01-29 03:25:00,85,66.7,5,69.1,2,62.9,92,66.7,3,100
42,2018-01-29 03:30:00,88,70.6,8,69.4,2,62.7,98,70.3,3,100
43,2018-01-29 03:35:00,88,77.8,6,69.8,4,62.7,98,76.7,3,100
44,2018-01-29 03:40:00,69,67.5,7,69.7,1,62.7,77,67.6,3,100
45,2018-01-29 03:45:00,70,81.9,8,70.1,2,62.5,80,80.2,3,100
46,2018-01-29 03:50:00,93,78.0,9,68.4,3,62.6,105,76.7,3,100
47,2018-01-29 03:55:00,70,75.3,7,69.2,1,62.8,78,74.6,3,100
48,2018-01-29 04:00:00,59,65.9,5,69.6,1,62.9,65,66.1,3,100
49,2018-01-29 04:05:00,75,63.5,9,69.7,2,62.8,86,64.1,3,100
50,2018-01-29 04:10:00,79,73.4,9,69.3,0,62.8,88,73.0,3,100
51,2018-01-29 04:15:00,64,81.9,8,70.4,0,62.8,72,80.6,3,100
52,2018-01-29 04:20:00,54,66.6,13,70.9,1,62.8,68,67.4,3,100
53,2018-01-29 04:25:00,72,60.6,13,70.9,1,62.8,86,62.2,3,100
54,2018-01-29 04:30:00,81,56.8,18,69.4,0,62.8,99,59.1,3,100
55,2018-01-29 04:35:00,64,56.7,20,70.2,2,62.8,86,60.0,3,100
56,2018-01-29 04:40:00,65,52.3,15,67.2,6,62.8,86,55.6,3,100
57,2018-01-29 04:45:00,112,60.2,20,62.2,2,62.1,134,60.5,3,100
58,2018-01-29 04:50:00,98,77.3,22,62.4,4,62.5,124,74.2,3,100
59,2018-01-29 04:55:00,76,68.6,20,65.2,1,62.7,97,67.8,3,100
60,2018-01-29 05:00:00,102,67.4,18,62.2,2,62.9,122,66.6,3,100
61,2018-01-29 05:05:00,89,81.9,18,61.0,4,62.8,111,77.8,3,100
62,2018-01-29 05:10:00,99,81.9,31,70.0,3,62.9,133,78.7,3,100
63,2018-01-29 05:15:00,87,68.8,29,72.8,4,62.5,120,69.6,3,100
64,2018-01-29 05:20:00,95,72.9,34,74.4,2,62.6,131,73.1,3,100
65,2018-01-29 05:25:00,85,66.0,36,72.9,2,62.6,123,68.0,3,100
66,2018-01-29 05:30:00,84,62.5,36,75.1,1,62.6,121,66.2,3,100
67,2018-01-29 05:35:00,101,73.9,37,78.8,4,62.6,142,74.9,3,100
68,2018-01-29 05:40:00,91,72.2,33,74.8,2,62.7,126,72.7,3,100
69,2018-01-29 05:45:00,110,76.2,46,77.7,4,62.7,160,76.3,3,100
70,2018-01-29 05:50:00,92,68.5,31,78.7,3,62.8,126,70.9,3,100
71,2018-01-29 05:55:00,91,76.6,42,76.0,7,62.4,140,75.7,3,100
72,2018-01-29 06:00:00,95,60.2,42,67.4,5,62.6,142,62.4,3,100
73,2018-01-29 06:05:00,87,49.6,37,63.0,7,62.6,131,54.1,3,100
74,2018-01-29 06:10:00,87,46.2,49,61.5,8,62.3,144,52.3,3,100
75,2018-01-29 06:15:00,119,48.2,53,59.2,12,62.5,184,52.3,3,100
76,2018-01-29 06:20:00,104,52.7,51,61.2,2,62.5,157,55.6,3,100
77,2018-01-29 06:25:00,86,45.8,53,61.6,6,62.4,145,52.3,3,100
78,2018-01-29 06:30:00,99,46.9,56,63.4,11,62.6,166,53.5,3,100
79,2018-01-29 06:35:00,125,49.3,66,60.4,14,61.4,205,53.7,3,100
80,2018-01-29 06:40:00,118,47.9,59,57.1,25,61.1,202,52.2,3,100
81,2018-01-29 06:45:00,112,44.9,73,57.8,12,61.4,197,50.7,3,100
82,2018-01-29 06:50:00,113,43.6,75,57.3,11,60.9,199,49.7,3,100
83,2018-01-29 06:55:00,120,49.7,70,61.8,12,62.2,202,54.6,3,100
84,2018-01-29 07:00:00,98,46.5,63,60.6,11,62.7,172,52.7,3,100
85,2018-01-29 07:05:00,112,49.5,70,61.9,17,62.8,199,55.0,3,100
86,2018-01-29 07:10:00,124,55.6,83,63.7,13,62.7,220,59.1,3,100
87,2018-01-29 07:15:00,114,53.1,91,64.8,18,62.3,223,58.6,3,100
88,2018-01-29 07:20:00,145,60.4,83,68.4,12,62.4,240,63.3,3,100
89,2018-01-29 07:25:00,138,55.9,94,68.3,32,60.3,264,60.8,3,100
90,2018-01-29 07:30:00,148,57.8,91,64.3,19,61.0,258,60.3,3,100
91,2018-01-29 07:35:00,134,53.7,115,64.6,18,61.5,267,58.9,3,100
92,2018-01-29 07:40:00,133,57.8,99,65.5,21,59.7,253,61.0,3,100
93,2018-01-29 07:45:00,168,58.3,120,64.7,21,60.7,309,60.9,3,100
94,2018-01-29 07:50:00,159,61.0,98,62.0,31,61.1,288,61.4,3,100
95,2018-01-29 07:55:00,172,72.2,104,60.5,24,62.5,300,67.4,3,100
96,2018-01-29 08:00:00,146,67.7,119,64.3,30,64.0,295,66.0,3,100
97,2018-01-29 08:05:00,157,70.1,85,65.1,35,63.2,277,67.7,3,100
98,2018-01-29 08:10:00,148,68.0,106,63.3,31,63.6,285,65.8,3,100
