,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2018-02-12 00:00:00,79,66.9,10,69.7,4,62.7,93,67.0,3,100
1,2018-02-12 00:05:00,98,68.7,13,69.8,6,62.7,117,68.5,3,100
2,2018-02-12 00:10:00,54,60.3,15,69.7,7,62.7,76,62.4,3,100
3,2018-02-12 00:15:00,55,55.1,17,70.0,7,62.6,79,59.0,3,100
4,2018-02-12 00:20:00,64,48.6,11,69.8,4,62.7,79,52.3,3,100
5,2018-02-12 00:25:00,66,60.0,23,69.2,7,62.5,96,62.4,3,100
6,2018-02-12 00:30:00,94,61.3,21,69.0,2,62.7,117,62.7,3,100
7,2018-02-12 00:35:00,90,65.6,17,68.7,5,62.9,112,66.0,3,100
8,2018-02-12 00:40:00,85,75.3,10,69.3,3,62.8,98,74.3,3,100
9,2018-02-12 00:45:00,60,63.4,9,68.9,3,62.3,72,64.0,3,100
10,2018-02-12 00:50:00,103,69.1,15,69.4,5,62.5,123,68.9,3,100
11,2018-02-12 00:55:00,56,61.1,9,68.7,3,62.6,68,62.2,3,100
12,2018-02-12 01:00:00,76,62.2,16,70.2,3,62.7,95,63.6,3,100
13,2018-02-12 01:05:00,93,64.7,9,70.2,5,62.8,107,65.1,3,100
14,2018-02-12 01:10:00,63,60.4,9,69.9,2,62.7,74,61.6,3,100
15,2018-02-12 01:15:00,71,60.3,13,69.7,5,62.9,89,61.8,3,100
16,2018-02-12 01:20:00,74,56.7,12,69.6,3,62.9,89,58.6,3,100
17,2018-02-12 01:25:00,54,55.7,5,69.9,0,62.9,59,56.9,3,100
18,2018-02-12 01:30:00,63,61.5,3,69.8,2,62.9,68,61.9,3,100
19,2018-02-12 01:35:00,60,70.1,8,69.7,2,62.9,70,69.8,3,100
20,2018-02-12 01:40:00,50,56.2,4,69.6,4,63.0,58,57.6,3,100
21,2018-02-12 01:45:00,56,63.3,10,70.0,6,62.4,72,64.2,3,100
22,2018-02-12 01:50:00,66,68.9,10,69.8,6,62.4,82,68.5,3,100
23,2018-02-12 01:55:00,45,57.3,9,69.6,5,62.9,59,59.7,3,100
24,2018-02-12 02:00:00,64,49.5,3,69.5,2,62.9,69,50.8,3,100
25,2018-02-12 02:05:00,68,49.7,6,69.7,1,62.7,75,51.5,3,100
26,2018-02-12 02:10:00,62,56.4,11,70.5,1,62.5,74,58.6,3,100
27,2018-02-12 02:15:00,65,55.8,9,70.1,1,62.5,75,57.6,3,100
28,2018-02-12 02:20:00,70,54.0,7,70.0,0,62.5,77,55.5,3,100
29,2018-02-12 02:25:00,75,57.0,5,70.2,2,62.3,82,57.9,3,100
30,2018-02-12 02:30:00,72,59.6,8,70.0,0,62.3,80,60.6,3,100
31,2018-02-12 02:35:00,84,76.5,7,69.5,1,62.5,92,75.8,3,100
32,2018-02-12 02:40:00,89,70.1,10,70.2,2,62.7,101,70.0,3,100
33,2018-02-12 02:45:00,59,70.0,1,70.4,3,62.7,63,69.7,3,100
34,2018-02-12 02:50:00,73,67.7,10,69.1,3,62.8,86,67.7,3,100
35,2018-02-12 02:55:00,70,73.6,5,68.9,1,62.7,76,73.1,3,100
36,2018-02-12 03:00:00,62,78.2,2,69.6,2,63.2,66,77.5,3,100
37,2018-02-12 03:05:00,79,66.7,7,70.1,4,62.8,90,66.8,3,100
38,2018-02-12 03:10:00,71,63.8,5,69.9,0,62.8,76,64.2,3,100
39,2018-02-12 03:15:00,79,55.0,5,70.0,4,62.8,88,56.2,3,100
40,2018-02-12 03:20:00,72,62.8,8,69.7,0,62.8,80,63.5,3,100
41,2018-02-12 03:25:00,54,57.8,5,69.9,2,63.0,61,59.0,3,100
42,2018-02-12 03:30:00,55,56.3,8,69.9,1,62.9,64,58.1,3,100
43,2018-02-12 03:35:00,56,59.4,14,68.0,3,62.5,73,61.2,3,100
44,2018-02-12 03:40:00,73,63.8,15,65.6,4,62.8,92,64.0,3,100
45,2018-02-12 03:45:00,73,58.1,7,66.6,1,62.9,81,58.9,3,100
46,2018-02-12 03:50:00,67,61.7,7,68.2,0,62.9,74,62.3,3,100
47,2018-02-12 03:55:00,44,53.7,5,69.0,1,63.2,50,55.4,3,100
48,2018-02-12 04:00:00,69,52.7,12,68.0,1,62.9,82,55.1,3,100
49,2018-02-12 04:05:00,60,54.1,6,68.1,0,62.9,66,55.4,3,100
50,2018-02-12 04:10:00,76,58.4,11,67.7,0,62.9,87,59.6,3,100
51,2018-02-12 04:15:00,54,64.0,13,69.1,1,62.9,68,65.0,3,100
52,2018-02-12 04:20:00,56,61.2,11,69.4,0,62.9,67,62.5,3,100
53,2018-02-12 04:25:00,83,71.6,17,71.2,1,62.7,101,71.4,3,100
54,2018-02-12 04:30:00,69,57.4,16,69.6,1,62.6,86,59.7,3,100
55,2018-02-12 04:35:00,77,52.2,18,66.9,0,62.6,95,55.0,3,100
56,2018-02-12 04:40:00,83,58.7,27,57.9,2,62.7,112,58.6,3,100
57,2018-02-12 04:45:00,64,57.0,22,59.4,2,62.0,88,57.7,3,100
58,2018-02-12 04:50:00,72,69.1,17,64.1,1,62.3,90,68.1,3,100
59,2018-02-12 04:55:00,74,65.6,15,64.8,1,62.5,90,65.4,3,100
60,2018-02-12 05:00:00,82,57.7,22,67.8,3,62.8,107,59.9,3,100
61,2018-02-12 05:05:00,83,64.0,24,62.7,4,62.7,111,63.7,3,100
62,2018-02-12 05:10:00,92,67.5,25,65.1,3,62.8,120,66.9,3,100
63,2018-02-12 05:15:00,101,63.3,14,67.3,5,63.0,120,63.8,3,100
64,2018-02-12 05:20:00,95,62.3,31,68.4,2,62.7,128,63.8,3,100
65,2018-02-12 05:25:00,86,64.5,39,69.9,1,62.7,126,66.2,3,100
66,2018-02-12 05:30:00,91,60.5,27,68.1,3,62.8,121,62.3,3,100
67,2018-02-12 05:35:00,90,67.7,35,68.6,3,62.8,128,67.8,3,100
68,2018-02-12 05:40:00,77,63.8,35,69.8,3,62.8,115,65.6,3,100
69,2018-02-12 05:45:00,94,68.5,48,71.2,4,62.7,146,69.2,3,100
70,2018-02-12 05:50:00,94,68.2,41,68.2,1,62.7,136,68.2,3,100
71,2018-02-12 05:55:00,95,61.7,34,66.0,4,62.8,133,62.8,3,100
72,2018-02-12 06:00:00,95,53.7,41,60.1,3,62.4,139,55.8,3,100
73,2018-02-12 06:05:00,99,49.8,46,60.2,5,62.4,150,53.4,3,100
74,2018-02-12 06:10:00,87,49.3,41,60.2,1,62.6,129,52.9,3,100
75,2018-02-12 06:15:00,115,46.6,48,61.8,5,62.4,168,51.4,3,100
76,2018-02-12 06:20:00,106,43.5,57,62.5,7,63.0,170,50.7,3,100
77,2018-02-12 06:25:00,87,47.6,52,63.8,9,62.9,148,54.2,3,100
78,2018-02-12 06:30:00,126,53.2,48,61.3,8,62.8,182,55.8,3,100
79,2018-02-12 06:35:00,122,55.4,60,63.6,9,63.0,191,58.3,3,100
80,2018-02-12 06:40:00,134,56.3,73,61.3,9,62.5,216,58.2,3,100
81,2018-02-12 06:45:00,107,52.6,67,60.0,17,62.8,191,56.1,3,100
82,2018-02-12 06:50:00,113,50.0,74,60.1,19,63.4,206,54.9,3,100
83,2018-02-12 06:55:00,139,54.5,77,58.7,19,61.9,235,56.5,3,100
84,2018-02-12 07:00:00,128,58.4,70,60.9,17,62.3,215,59.5,3,100
85,2018-02-12 07:05:00,125,56.9,76,59.5,16,62.7,217,58.2,3,100
86,2018-02-12 07:10:00,117,49.8,86,59.8,11,62.3,214,54.5,3,100
87,2018-02-12 07:15:00,120,50.8,84,61.4,13,62.9,217,55.6,3,100
88,2018-02-12 07:20:00,136,52.0,98,60.5,13,62.0,247,55.9,3,100
89,2018-02-12 07:25:00,160,62.7,81,61.2,16,62.5,257,62.2,3,100
90,2018-02-12 07:30:00,151,66.2,125,62.2,19,61.6,295,64.2,3,100
91,2018-02-12 07:35:00,125,62.7,97,63.8,24,61.1,246,63.0,3,100
92,2018-02-12 07:40:00,149,65.4,111,63.1,27,60.3,287,64.0,3,100
93,2018-02-12 07:45:00,142,59.0,110,63.9,25,61.9,277,61.2,3,100
94,2018-02-12 07:50:00,144,59.3,116,65.0,31,61.5,291,61.8,3,100
95,2018-02-12 07:55:00,158,60.2,116,64.3,29,63.1,303,62.0,3,100
96,2018-02-12 08:00:00,129,64.3,109,63.3,25,61.7,263,63.6,3,100
97,2018-02-12 08:05:00,139,62.7,100,62.6,25,62.9,264,62.7,3,100
98,2018-02-12 08:10:00,132,70.0,105,64.0,24,63.3,261,67.0,3,100
99,2018-02-12 08:15:00,134,68.1,111,63.5,21,63.5,266,65.8,3,100
100,2018-02-12 08:20:00,141,70.3,106,64.7,28,60.0,275,67.1,3,100
101,2018-02-12 08:25:00,126,72.7,88,65.0,18,61.7,232,68.9,3,100
102,2018-02-12 08:30:00,150,67.7,88,65.7,25,62.4,263,66.5,3,100
103,2018-02-12 08:35:00,141,59.4,91,62.2,31,61.8,263,60.7,3,0
104,2018-02-12 08:40:00,142,64.6,100,61.8,23,62.3,265,63.3,3,0
105,2018-02-12 08:45:00,70,34.9,95,65.4,10,62.7,175,53.0,3,100
106,2018-02-12 08:50:00,156,50.8,79,63.1,24,62.7,259,55.7,3,100
107,2018-02-12 08:55:00,131,49.5,87,63.7,19,62.3,237,55.7,3,100
108,2018-02-12 09:00:00,122,55.6,78,61.1,27,63.2,227,58.4,3,100
109,2018-02-12 09:05:00,106,51.7,74,60.7,21,63.7,201,56.3,3,100
110,2018-02-12 09:10:00,125,54.1,68,62.3,23,63.8,216,57.7,3,100
111,2018-02-12 09:15:00,116,56.9,88,62.4,21,63.7,225,59.7,3,100
112,2018-02-12 09:20:00,128,52.1,83,62.2,28,63.7,239,57.0,3,100
113,2018-02-12 09:25:00,110,53.6,73,58.1,27,61.6,210,56.2,3,100
114,2018-02-12 09:30:00,109,52.1,74,56.6,20,58.5,203,54.4,3,100
115,2018-02-12 09:35:00,112,47.4,75,58.3,24,61.4,211,52.9,3,100
116,2018-02-12 09:40:00,120,52.5,85,58.8,25,57.7,230,55.4,3,100
117,2018-02-12 09:45:00,105,55.1,68,61.0,16,60.4,189,57.7,3,100
118,2018-02-12 09:50:00,118,49.5,73,61.1,20,62.3,211,54.7,3,100
119,2018-02-12 09:55:00,122,54.2,78,61.2,28,60.9,228,57.4,3,100
120,2018-02-12 10:00:00,109,59.2,98,62.1,22,61.8,229,60.7,3,100
121,2018-02-12 10:05:00,132,62.5,82,61.2,30,61.9,244,62.0,3,100
122,2018-02-12 10:10:00,124,64.8,85,57.2,21,62.5,230,61.8,3,100
123,2018-02-12 10:15:00,127,69.6,80,59.3,28,62.4,235,65.2,3,100
124,2018-02-12 10:20:00,118,57.1,74,59.7,22,62.8,214,58.6,3,100
125,2018-02-12 10:25:00,108,62.7,82,61.8,37,62.5,227,62.3,3,100
126,2018-02-12 10:30:00,147,67.3,88,61.1,24,62.8,259,64.8,3,100
127,2018-02-12 10:35:00,151,65.3,91,60.9,16,62.8,258,63.6,3,100
128,2018-02-12 10:40:00,113,58.7,93,62.9,25,62.9,231,60.8,3,100
129,2018-02-12 10:45:00,134,54.8,80,59.4,26,63.0,240,57.2,3,100
130,2018-02-12 10:50:00,139,55.3,95,62.2,33,62.7,267,58.7,3,100
131,2018-02-12 10:55:00,144,59.5,88,61.4,15,61.4,247,60.3,3,100
132,2018-02-12 11:00:00,142,68.7,97,61.8,25,59.9,264,65.3,3,100
133,2018-02-12 11:05:00,123,56.7,94,62.1,25,61.8,242,59.3,3,100
134,2018-02-12 11:10:00,142,62.3,82,63.0,26,62.9,250,62.6,3,100
135,2018-02-12 11:15:00,158,66.5,86,61.2,26,62.6,270,64.4,3,100
136,2018-02-12 11:20:00,132,66.6,74,63.4,30,62.2,236,65.0,3,100
137,2018-02-12 11:25:00,126,63.0,123,63.8,30,61.4,279,63.2,3,100
138,2018-02-12 11:30:00,140,65.7,96,65.3,24,62.4,260,65.2,3,100
139,2018-02-12 11:35:00,122,64.7,93,63.5,30,63.0,245,64.0,3,100
140,2018-02-12 11:40:00,119,70.1,100,63.6,30,62.4,249,66.6,3,100
141,2018-02-12 11:45:00,144,65.8,96,64.6,23,62.5,263,65.1,3,100
142,2018-02-12 11:50:00,114,60.8,93,62.5,39,60.9,246,61.5,3,100
143,2018-02-12 11:55:00,116,61.1,100,62.1,39,62.0,255,61.6,3,100
144,2018-02-12 12:00:00,139,62.6,116,63.0,30,63.6,285,62.9,3,100
145,2018-02-12 12:05:00,150,65.0,88,61.9,35,63.8,273,63.8,3,100
146,2018-02-12 12:10:00,145,65.2,113,61.1,43,62.5,301,63.3,3,100
147,2018-02-12 12:15:00,100,56.4,89,60.2,33,61.6,222,58.7,3,100
148,2018-02-12 12:20:00,141,55.5,93,62.3,35,62.8,269,58.8,3,100
149,2018-02-12 12:25:00,125,53.1,108,62.6,47,63.7,280,58.5,3,100
150,2018-02-12 12:30:00,129,52.0,106,63.4,32,62.3,267,57.8,3,100
151,2018-02-12 12:35:00,133,51.4,98,63.4,37,61.7,268,57.2,3,100
152,2018-02-12 12:40:00,144,49.9,86,63.6,31,61.8,261,55.8,3,100
153,2018-02-12 12:45:00,141,54.1,115,63.8,47,62.3,303,59.1,3,100
154,2018-02-12 12:50:00,130,50.8,106,65.0,39,61.9,275,57.8,3,100
155,2018-02-12 12:55:00,173,60.5,106,65.3,30,61.2,309,62.2,3,100
156,2018-02-12 13:00:00,150,60.3,101,64.7,31,60.5,282,61.9,3,100
157,2018-02-12 13:05:00,155,62.6,101,65.3,41,59.2,297,63.0,3,100
158,2018-02-12 13:10:00,136,66.4,112,66.5,43,59.1,291,65.4,3,100
159,2018-02-12 13:15:00,136,64.1,104,65.0,30,60.8,270,64.1,3,100
160,2018-02-12 13:20:00,159,74.8,101,64.9,44,61.3,304,69.6,3,100
161,2018-02-12 13:25:00,126,62.5,80,65.2,45,62.2,251,63.3,3,100
162,2018-02-12 13:30:00,165,72.4,110,66.0,51,61.9,326,68.6,3,100
