,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-10-02 00:00:00,63,67.2,27,69.7,2,62.7,92,67.8,3,100
1,2017-10-02 00:05:00,98,60.3,27,68.9,6,62.6,131,62.2,3,100
2,2017-10-02 00:10:00,125,59.9,25,67.3,6,62.5,156,61.2,3,100
3,2017-10-02 00:15:00,133,53.2,17,68.3,3,62.5,153,55.1,3,100
4,2017-10-02 00:20:00,134,56.5,18,68.8,4,62.7,156,58.1,3,100
5,2017-10-02 00:25:00,100,64.5,14,69.3,5,62.6,119,65.0,3,100
6,2017-10-02 00:30:00,97,59.2,11,69.5,5,62.3,113,60.3,3,100
7,2017-10-02 00:35:00,128,57.3,14,69.8,7,62.3,149,58.7,3,100
8,2017-10-02 00:40:00,105,61.1,11,69.2,5,62.5,121,61.9,3,100
9,2017-10-02 00:45:00,136,56.4,11,69.8,6,62.6,153,57.6,3,100
10,2017-10-02 00:50:00,86,67.2,17,68.5,2,62.7,105,67.3,3,100
11,2017-10-02 00:55:00,188,65.9,8,69.1,3,62.7,199,66.0,3,100
12,2017-10-02 01:00:00,193,56.9,10,69.7,9,62.7,212,57.8,3,100
13,2017-10-02 01:05:00,134,56.7,10,69.6,6,62.1,150,57.8,3,100
14,2017-10-02 01:10:00,84,59.4,8,69.6,4,62.3,96,60.4,3,100
15,2017-10-02 01:15:00,126,49.7,12,69.5,3,62.5,141,51.7,3,100
16,2017-10-02 01:20:00,77,66.9,7,69.0,0,62.5,84,67.1,3,100
17,2017-10-02 01:25:00,83,55.1,2,69.4,2,62.6,87,55.6,3,100
18,2017-10-02 01:30:00,154,51.5,6,69.5,7,62.7,167,52.6,3,100
19,2017-10-02 01:35:00,71,47.4,10,69.9,4,62.7,85,50.8,3,100
20,2017-10-02 01:40:00,60,41.8,12,68.9,6,62.7,78,47.6,3,100
21,2017-10-02 01:45:00,94,49.0,14,67.4,2,62.6,110,51.6,3,100
22,2017-10-02 01:50:00,135,52.3,10,68.1,2,62.7,147,53.5,3,100
23,2017-10-02 01:55:00,111,64.3,6,68.7,3,62.9,120,64.5,3,100
24,2017-10-02 02:00:00,98,68.4,5,69.4,4,62.8,107,68.2,3,100
25,2017-10-02 02:05:00,69,68.6,7,69.8,3,62.7,79,68.5,3,100
26,2017-10-02 02:10:00,70,54.8,8,69.9,3,62.5,81,56.6,3,100
27,2017-10-02 02:15:00,116,48.4,9,70.0,0,62.5,125,50.0,3,100
28,2017-10-02 02:20:00,64,43.9,2,70.1,1,62.4,67,45.0,3,100
29,2017-10-02 02:25:00,42,53.4,7,69.7,2,62.5,51,56.0,3,100
30,2017-10-02 02:30:00,91,49.1,7,68.7,4,62.5,102,51.0,3,100
31,2017-10-02 02:35:00,86,47.4,11,69.1,1,62.5,98,50.0,3,100
32,2017-10-02 02:40:00,36,64.6,7,69.8,0,62.5,43,65.4,3,100
33,2017-10-02 02:45:00,173,60.3,10,69.1,1,62.5,184,60.8,3,100
34,2017-10-02 02:50:00,71,56.4,3,68.8,3,62.5,77,57.1,3,100
35,2017-10-02 02:55:00,114,67.8,6,68.4,1,62.5,121,67.8,3,100
36,2017-10-02 03:00:00,88,51.8,6,69.5,0,62.5,94,52.9,3,100
37,2017-10-02 03:05:00,45,46.3,7,69.8,3,62.5,55,50.2,3,100
38,2017-10-02 03:10:00,75,51.3,10,69.4,4,62.8,89,53.9,3,100
39,2017-10-02 03:15:00,121,53.7,3,69.7,0,62.8,124,54.1,3,100
40,2017-10-02 03:20:00,93,51.2,5,70.2,0,62.8,98,52.2,3,100
41,2017-10-02 03:25:00,43,39.4,8,70.0,4,62.8,55,45.6,3,100
42,2017-10-02 03:30:00,105,54.4,12,69.3,2,63.0,119,56.0,3,100
43,2017-10-02 03:35:00,68,48.9,6,69.1,3,63.0,77,51.0,3,100
44,2017-10-02 03:40:00,63,40.3,6,69.8,3,63.0,72,43.7,3,100
45,2017-10-02 03:45:00,110,47.4,8,68.1,1,62.9,119,48.9,3,100
46,2017-10-02 03:50:00,97,53.9,9,69.4,3,62.8,109,55.4,3,100
47,2017-10-02 03:55:00,165,51.3,10,68.8,2,62.8,177,52.4,3,100
48,2017-10-02 04:00:00,100,58.7,11,69.8,1,62.8,112,59.8,3,100
49,2017-10-02 04:05:00,77,56.1,12,70.3,2,62.4,91,58.1,3,100
50,2017-10-02 04:10:00,106,69.9,4,70.3,1,62.7,111,69.8,3,100
51,2017-10-02 04:15:00,95,77.3,16,71.0,1,62.4,112,76.3,3,100
52,2017-10-02 04:20:00,83,71.7,10,69.4,2,62.5,95,71.3,3,100
53,2017-10-02 04:25:00,150,70.0,13,70.5,2,62.8,165,70.0,3,100
54,2017-10-02 04:30:00,60,79.6,18,68.5,3,62.8,81,76.5,3,100
55,2017-10-02 04:35:00,76,75.2,7,68.8,2,62.7,85,74.4,3,100
56,2017-10-02 04:40:00,108,71.2,18,69.6,2,62.8,128,70.8,3,100
57,2017-10-02 04:45:00,91,67.7,22,68.9,0,62.8,113,67.9,3,100
58,2017-10-02 04:50:00,66,75.7,7,69.7,4,62.6,77,74.5,3,100
59,2017-10-02 04:55:00,67,61.1,20,68.0,4,62.6,91,62.7,3,100
60,2017-10-02 05:00:00,88,66.9,28,66.0,4,62.1,120,66.5,3,100
61,2017-10-02 05:05:00,59,66.9,21,68.5,3,62.3,83,67.1,3,100
62,2017-10-02 05:10:00,83,58.4,28,65.3,4,62.5,115,60.2,3,100
63,2017-10-02 05:15:00,99,53.6,32,68.9,4,62.5,135,57.5,3,100
64,2017-10-02 05:20:00,129,48.5,27,71.9,3,62.5,159,52.7,3,100
65,2017-10-02 05:25:00,166,52.9,32,71.6,1,62.7,199,56.0,3,100
66,2017-10-02 05:30:00,87,47.0,34,73.3,2,62.6,123,54.5,3,100
67,2017-10-02 05:35:00,90,61.2,23,69.5,1,62.6,114,62.9,3,100
68,2017-10-02 05:40:00,129,68.2,40,67.2,3,62.7,172,67.9,3,0
69,2017-10-02 05:45:00,144,68.8,45,71.1,4,62.6,193,69.2,3,0
70,2017-10-02 05:50:00,152,59.2,37,69.7,3,62.7,192,61.3,3,100
71,2017-10-02 05:55:00,140,64.0,40,70.0,3,62.9,183,65.3,3,100
72,2017-10-02 06:00:00,131,58.2,31,62.2,6,62.9,168,59.1,3,100
73,2017-10-02 06:05:00,116,52.6,45,59.3,7,62.9,168,54.8,3,100
74,2017-10-02 06:10:00,117,53.7,46,62.7,9,62.7,172,56.6,3,100
75,2017-10-02 06:15:00,99,52.8,46,62.7,8,62.6,153,56.3,3,100
76,2017-10-02 06:20:00,144,67.9,53,61.8,7,62.7,204,66.1,3,100
77,2017-10-02 06:25:00,90,62.3,53,58.6,9,62.8,152,61.0,3,100
78,2017-10-02 06:30:00,128,65.2,60,67.3,8,62.4,196,65.7,3,0
79,2017-10-02 06:35:00,40,71.9,60,54.2,0,62.7,100,61.3,3,100
80,2017-10-02 06:40:00,184,71.1,62,59.8,17,62.8,263,67.9,3,100
81,2017-10-02 06:45:00,125,52.7,74,61.0,8,62.6,207,56.0,3,100
82,2017-10-02 06:50:00,170,72.7,90,62.1,9,62.8,269,68.8,3,100
83,2017-10-02 06:55:00,121,63.6,70,66.2,13,62.5,204,64.4,3,0
84,2017-10-02 07:00:00,107,63.8,60,64.2,10,62.6,177,63.9,3,0
85,2017-10-02 07:05:00,117,66.8,84,62.1,16,62.2,217,64.6,3,100
86,2017-10-02 07:10:00,50,81.9,80,68.6,0,62.2,130,73.7,3,100
87,2017-10-02 07:15:00,218,73.1,73,64.4,10,62.4,301,70.6,3,100
88,2017-10-02 07:20:00,176,61.8,82,66.5,9,62.5,267,63.3,3,100
89,2017-10-02 07:25:00,135,53.5,90,65.9,31,61.2,256,58.8,3,100
90,2017-10-02 07:30:00,193,50.2,100,66.5,15,62.2,308,56.1,3,100
91,2017-10-02 07:35:00,128,55.4,92,66.6,31,60.8,251,60.2,3,100
92,2017-10-02 07:40:00,160,59.3,103,67.7,25,59.8,288,62.3,3,100
