5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
12/11/2017 4:55,28,73.40,43,71.80,51,62.20,122,68.20,3,100.00
12/11/2017 5:00,23,70.80,45,70.00,57,62.80,125,66.90,3,100.00
12/11/2017 5:05,20,71.20,55,71.00,65,65.00,140,68.20,3,100.00
12/11/2017 5:10,21,71.60,56,71.90,70,64.90,147,68.50,3,100.00
12/11/2017 5:15,26,72.20,58,70.40,80,63.80,164,67.50,3,100.00
12/11/2017 5:20,31,72.80,56,67.30,84,63.80,171,66.60,3,100.00
12/11/2017 5:25,31,72.50,53,66.00,87,63.10,171,65.70,3,100.00
12/11/2017 5:30,23,73.10,70,67.00,83,62.40,176,65.60,3,100.00
12/11/2017 5:35,32,69.80,64,69.10,101,62.30,197,65.70,3,100.00
12/11/2017 5:40,29,71.60,70,69.00,88,63.30,187,66.70,3,100.00
12/11/2017 5:45,37,71.20,69,69.90,92,64.20,198,67.50,3,100.00
12/11/2017 5:50,50,69.90,64,68.70,101,62.40,215,66.00,3,100.00
12/11/2017 5:55,30,70.50,46,66.00,78,61.50,154,64.60,3,100.00
12/11/2017 6:00,43,72.40,56,65.20,82,61.40,181,65.20,3,100.00
12/11/2017 6:05,43,69.70,58,65.70,77,60.10,178,64.20,3,100.00
12/11/2017 6:10,38,72.00,67,62.70,92,58.70,197,62.60,3,100.00
12/11/2017 6:15,38,72.10,52,64.00,87,58.40,177,63.00,3,100.00
12/11/2017 6:20,37,69.70,56,65.70,99,58.40,192,62.70,3,100.00
12/11/2017 6:25,40,68.20,68,64.70,98,57.40,206,61.90,3,100.00
12/11/2017 6:30,37,66.80,66,65.80,107,57.30,210,61.60,3,100.00
12/11/2017 6:35,39,68.80,60,66.80,95,57.40,194,62.60,3,100.00
12/11/2017 6:40,46,71.20,63,68.20,93,57.60,202,64.00,3,100.00
12/11/2017 6:45,44,65.70,81,64.50,107,55.90,232,60.80,3,100.00
12/11/2017 6:50,49,66.40,74,67.60,105,57.20,228,62.60,3,100.00
12/11/2017 6:55,53,71.00,62,67.80,87,57.70,202,64.30,3,100.00
12/11/2017 7:00,46,68.60,62,69.20,83,58.80,191,64.50,3,100.00
12/11/2017 7:05,53,72.70,71,68.50,116,58.90,240,64.80,3,100.00
12/11/2017 7:10,62,73.90,79,67.90,107,58.50,248,65.30,3,100.00
12/11/2017 7:15,49,71.90,85,67.60,120,59.40,254,64.60,3,100.00
12/11/2017 7:20,65,72.40,98,68.10,129,58.60,292,64.90,3,100.00
12/11/2017 7:25,57,73.80,75,68.40,124,57.90,256,64.50,3,100.00
12/11/2017 7:30,57,72.30,90,68.40,130,59.00,277,64.80,3,100.00
12/11/2017 7:35,62,71.80,98,69.60,116,58.90,276,65.60,3,100.00
12/11/2017 7:40,65,69.20,78,70.00,111,59.00,254,65.00,3,100.00
12/11/2017 7:45,66,69.80,79,69.60,118,58.70,263,64.80,3,100.00
12/11/2017 7:50,70,73.80,75,70.20,92,58.10,237,66.60,3,100.00
12/11/2017 7:55,71,71.20,76,66.80,115,57.10,262,63.70,3,100.00
12/11/2017 8:00,75,70.50,88,67.40,104,58.50,267,64.80,3,100.00
12/11/2017 8:05,58,70.90,79,67.50,111,57.70,248,63.90,3,100.00
12/11/2017 8:10,76,69.90,97,68.40,107,56.70,280,64.30,3,100.00
12/11/2017 8:15,75,69.40,71,66.50,105,58.70,251,64.10,3,100.00
12/11/2017 8:20,67,70.20,75,68.00,105,58.70,247,64.60,3,100.00
12/11/2017 8:25,79,69.70,70,67.50,84,59.10,233,65.20,3,100.00
12/11/2017 8:30,68,70.40,74,64.60,97,59.00,239,64.00,3,100.00
12/11/2017 8:35,72,69.20,83,64.50,106,61.50,261,64.60,3,100.00
12/11/2017 8:40,71,68.60,82,65.50,100,60.20,253,64.30,3,100.00
12/11/2017 8:45,69,65.90,78,65.90,105,59.40,252,63.20,3,100.00
12/11/2017 8:50,75,65.60,75,67.50,87,59.90,237,64.10,3,100.00
12/11/2017 8:55,72,64.70,87,64.70,106,59.60,265,62.70,3,100.00
12/11/2017 9:00,64,66.20,94,65.80,81,58.70,239,63.50,3,100.00
12/11/2017 9:05,86,64.60,85,66.40,93,59.70,264,63.50,3,100.00
12/11/2017 9:10,74,65.10,85,67.90,91,59.10,250,63.90,3,100.00
12/11/2017 9:15,72,67.90,76,66.70,85,60.40,233,64.80,3,100.00
12/11/2017 9:20,77,65.00,86,66.10,95,59.50,258,63.30,3,100.00
12/11/2017 9:25,70,66.80,74,65.80,89,59.90,233,63.80,3,100.00
12/11/2017 9:30,75,68.50,71,65.40,84,59.30,230,64.20,3,100.00
12/11/2017 9:35,60,63.60,83,64.70,73,60.60,216,63.00,3,100.00
12/11/2017 9:40,64,64.30,76,63.60,63,60.90,203,63.00,3,100.00
12/11/2017 9:45,63,63.50,76,63.40,71,60.50,210,62.40,3,100.00
12/11/2017 9:50,76,63.70,78,64.60,81,61.50,235,63.20,3,100.00
12/11/2017 9:55,46,63.90,97,65.30,69,59.20,212,63.00,3,100.00
12/11/2017 10:00,54,69.00,69,66.30,77,60.40,200,64.80,3,100.00
12/11/2017 10:05,62,65.40,68,69.00,77,61.70,207,65.20,3,100.00
12/11/2017 10:10,69,68.90,65,67.60,66,62.20,200,66.30,3,100.00
12/11/2017 10:15,56,72.60,66,68.10,66,62.40,188,67.40,3,100.00
12/11/2017 10:20,54,77.20,67,69.80,60,60.40,181,68.90,3,100.00
12/11/2017 10:25,73,72.30,71,67.80,58,62.10,202,67.80,3,100.00
12/11/2017 10:30,65,72.80,56,65.50,48,63.10,169,67.60,3,100.00
12/11/2017 10:35,65,68.90,70,67.20,62,62.70,197,66.30,3,100.00
12/11/2017 10:40,66,70.90,67,62.10,63,60.00,196,64.40,3,100.00
12/11/2017 10:45,74,72.90,77,64.30,75,60.20,226,65.80,3,100.00
12/11/2017 10:50,48,70.70,73,64.90,51,64.10,172,66.30,3,100.00
12/11/2017 10:55,59,66.90,63,64.50,59,63.90,181,65.10,3,100.00
12/11/2017 11:00,65,68.50,70,65.50,50,63.10,185,65.90,3,100.00
12/11/2017 11:05,58,72.30,59,68.10,47,63.80,164,68.40,3,100.00
12/11/2017 11:10,52,69.90,65,65.40,64,63.80,181,66.10,3,100.00
12/11/2017 11:15,54,71.30,56,68.50,39,62.60,149,68.00,3,100.00
12/11/2017 11:20,59,74.90,52,69.40,43,61.50,154,69.30,3,100.00
12/11/2017 11:25,74,73.80,68,70.70,56,60.30,198,68.90,3,100.00
12/11/2017 11:30,55,75.80,65,70.20,47,60.80,167,69.40,3,100.00
12/11/2017 11:35,63,76.60,73,70.00,54,61.30,190,69.70,3,100.00
12/11/2017 11:40,60,76.70,75,70.60,68,62.30,203,69.60,3,100.00
12/11/2017 11:45,55,77.40,69,71.10,49,61.40,173,70.40,3,100.00
12/11/2017 11:50,70,74.00,56,67.00,48,61.30,174,68.20,3,100.00
12/11/2017 11:55,45,73.90,67,67.30,60,58.70,172,66.00,3,100.00
12/11/2017 12:00,47,70.70,52,66.00,58,59.50,157,65.00,3,100.00
12/11/2017 12:05,63,69.10,70,68.20,52,60.10,185,66.20,3,100.00
12/11/2017 12:10,55,68.00,64,66.00,58,60.20,177,64.70,3,100.00
12/11/2017 12:15,48,65.00,58,66.50,58,61.60,164,64.30,3,100.00
12/11/2017 12:20,49,60.50,73,68.60,52,59.60,174,63.60,3,100.00
12/11/2017 12:25,36,65.90,67,68.90,47,60.10,150,65.40,3,100.00
12/11/2017 12:30,50,70.10,53,66.40,39,60.70,142,66.10,3,100.00
12/11/2017 12:35,52,69.40,58,70.30,37,61.50,147,67.80,3,100.00
12/11/2017 12:40,52,65.40,60,64.20,60,59.20,172,62.80,3,100.00
12/11/2017 12:45,41,70.40,60,67.90,31,60.10,132,66.80,3,100.00
12/11/2017 12:50,61,71.50,59,64.80,47,61.00,167,66.20,3,100.00
12/11/2017 12:55,54,70.90,58,69.50,37,60.10,149,67.70,3,100.00
12/11/2017 13:00,52,72.20,57,67.10,46,60.20,155,66.80,3,100.00
12/11/2017 13:05,53,73.10,57,65.10,37,60.00,147,66.70,3,100.00
12/11/2017 13:10,49,73.20,49,66.20,44,61.60,142,67.20,3,100.00
12/11/2017 13:15,51,75.00,58,68.30,42,61.40,151,68.60,3,100.00
12/11/2017 13:20,48,74.80,57,67.80,52,60.80,157,67.60,3,100.00
12/11/2017 13:25,67,68.00,71,69.20,55,60.60,193,66.30,3,100.00
12/11/2017 13:30,53,70.00,67,69.30,52,61.40,172,67.10,3,100.00
12/11/2017 13:35,54,69.40,58,69.60,52,62.20,164,67.20,3,100.00
12/11/2017 13:40,50,71.60,59,69.60,50,62.70,159,68.10,3,100.00
12/11/2017 13:45,63,71.50,78,69.80,48,62.00,189,68.40,3,100.00
12/11/2017 13:50,67,69.10,67,70.30,49,64.70,183,68.40,3,100.00
12/11/2017 13:55,51,71.40,64,71.50,47,63.40,162,69.10,3,100.00
12/11/2017 14:00,47,72.50,60,72.30,51,63.90,158,69.60,3,100.00
12/11/2017 14:05,51,72.00,74,72.10,43,62.20,168,69.50,3,100.00
12/11/2017 14:10,62,74.50,51,70.50,43,60.70,156,69.40,3,100.00
12/11/2017 14:15,34,70.50,63,70.80,41,60.60,138,67.70,3,100.00
12/11/2017 14:20,49,71.30,63,73.40,48,60.20,160,68.80,3,100.00
12/11/2017 14:25,52,73.70,64,72.60,48,62.00,164,69.80,3,100.00
12/11/2017 14:30,49,76.40,50,68.40,46,62.50,145,69.20,3,100.00
12/11/2017 14:35,43,75.50,59,67.10,39,63.10,141,68.60,3,100.00
12/11/2017 14:40,54,74.60,53,66.10,52,60.90,159,67.30,3,100.00
12/11/2017 14:45,56,72.30,59,69.80,51,61.30,166,68.00,3,100.00
12/11/2017 14:50,47,70.60,62,68.50,52,60.60,161,66.60,3,100.00
12/11/2017 14:55,50,73.50,55,69.30,60,61.40,165,67.70,3,100.00
12/11/2017 15:00,51,73.30,78,69.80,54,60.00,183,67.90,3,100.00
12/11/2017 15:05,47,74.00,57,71.60,53,62.00,157,69.10,3,100.00
12/11/2017 15:10,48,69.90,59,65.60,43,61.70,150,65.90,3,100.00
12/11/2017 15:15,63,70.90,61,65.50,60,63.50,184,66.70,3,100.00
12/11/2017 15:20,38,69.30,66,69.00,56,63.60,160,67.20,3,100.00
12/11/2017 15:25,54,72.50,54,65.00,61,63.20,169,66.70,3,100.00
12/11/2017 15:30,57,71.00,60,68.00,65,64.20,182,67.60,3,100.00
12/11/2017 15:35,50,72.80,64,68.30,62,64.20,176,68.10,3,100.00
12/11/2017 15:40,60,69.90,69,71.00,65,63.70,194,68.20,3,100.00
12/11/2017 15:45,68,72.40,68,71.70,72,61.50,208,68.40,3,100.00
12/11/2017 15:50,63,74.10,76,72.10,57,61.90,196,69.80,3,100.00
12/11/2017 15:55,68,73.80,70,68.30,59,61.70,197,68.20,3,100.00
12/11/2017 16:00,66,70.10,62,67.30,52,64.60,180,67.50,3,100.00
12/11/2017 16:05,61,66.90,79,67.50,55,65.90,195,66.90,3,100.00
12/11/2017 16:10,62,68.60,70,69.80,65,63.70,197,67.40,3,100.00
12/11/2017 16:15,74,64.70,81,68.60,72,61.40,227,65.00,3,100.00
12/11/2017 16:20,73,65.10,76,67.40,70,62.10,219,64.90,3,100.00
12/11/2017 16:25,65,66.00,76,65.80,54,62.90,195,65.10,3,100.00
12/11/2017 16:30,57,67.60,75,68.60,60,62.50,192,66.40,3,100.00
12/11/2017 16:35,75,65.80,90,66.90,67,60.70,232,64.80,3,100.00
12/11/2017 16:40,61,69.00,76,67.20,68,61.00,205,65.70,3,100.00
12/11/2017 16:45,83,69.40,82,67.70,68,61.60,233,66.50,3,100.00
12/11/2017 16:50,69,70.70,68,69.60,39,63.40,176,68.70,3,100.00
12/11/2017 16:55,76,71.00,91,69.10,72,62.40,239,67.70,3,100.00
12/11/2017 17:00,83,72.00,80,69.60,55,62.90,218,68.80,3,100.00
12/11/2017 17:05,77,70.20,67,67.90,54,62.20,198,67.20,3,100.00
12/11/2017 17:10,52,70.70,68,68.80,59,61.60,179,67.00,3,100.00
12/11/2017 17:15,72,70.30,81,69.60,58,61.90,211,67.70,3,100.00
12/11/2017 17:20,63,68.90,84,66.30,58,60.70,205,65.50,3,100.00
12/11/2017 17:25,73,64.70,85,63.40,67,56.00,225,61.60,3,100.00
12/11/2017 17:30,69,54.30,66,54.90,59,48.00,194,52.60,3,100.00
12/11/2017 17:35,64,45.50,62,47.30,55,42.90,181,45.30,3,100.00
12/11/2017 17:40,76,38.90,67,47.40,70,40.70,213,42.20,3,100.00
12/11/2017 17:45,62,42.80,57,54.00,54,44.70,173,47.10,3,100.00
12/11/2017 17:50,63,55.50,70,59.70,71,50.10,204,55.10,3,100.00
12/11/2017 17:55,59,62.10,65,63.10,48,53.50,172,60.10,3,100.00
12/11/2017 18:00,75,65.60,65,65.10,60,56.70,200,62.80,3,100.00
12/11/2017 18:05,52,69.40,56,68.00,35,58.50,143,66.20,3,100.00
12/11/2017 18:10,65,72.10,62,69.60,60,58.50,187,66.90,3,100.00
12/11/2017 18:15,74,71.30,67,69.20,71,58.60,212,66.40,3,100.00
12/11/2017 18:20,84,70.40,57,66.70,61,58.20,202,65.70,3,100.00
12/11/2017 18:25,67,71.70,86,66.90,63,58.90,216,66.10,3,100.00
12/11/2017 18:30,60,72.20,81,68.60,53,58.60,194,67.00,3,100.00
12/11/2017 18:35,73,74.20,68,69.20,59,63.00,200,69.20,3,100.00
12/11/2017 18:40,62,71.90,67,70.40,39,62.90,168,69.20,3,100.00
12/11/2017 18:45,87,69.60,77,71.20,37,62.80,201,69.00,3,100.00
12/11/2017 18:50,66,71.40,70,71.80,41,63.10,177,69.60,3,100.00
12/11/2017 18:55,73,68.90,53,72.20,43,61.00,169,67.90,3,100.00
12/11/2017 19:00,65,68.80,63,70.60,49,62.00,177,67.60,3,100.00
12/11/2017 19:05,54,69.50,61,69.30,33,62.10,148,67.80,3,100.00
12/11/2017 19:10,48,71.10,52,70.30,54,61.70,154,67.50,3,100.00
12/11/2017 19:15,48,71.90,62,69.40,35,62.80,145,68.60,3,100.00
12/11/2017 19:20,48,72.30,36,70.10,23,61.50,107,69.20,3,100.00
12/11/2017 19:25,41,70.60,35,65.20,28,60.70,104,66.10,3,100.00
12/11/2017 19:30,43,71.90,38,65.10,40,60.70,121,66.10,3,100.00
12/11/2017 19:35,27,72.90,41,66.80,23,60.90,91,67.10,3,100.00
12/11/2017 19:40,29,72.10,46,67.90,34,61.10,109,66.90,3,100.00
12/11/2017 19:45,37,72.60,39,68.40,26,62.00,102,68.30,3,100.00
12/11/2017 19:50,38,70.70,41,69.50,24,62.90,103,68.40,3,100.00
12/11/2017 19:55,41,72.10,45,70.30,28,61.70,114,68.80,3,100.00
12/11/2017 20:00,23,71.60,30,69.90,27,60.80,80,67.30,3,100.00
12/11/2017 20:05,41,70.30,36,70.40,17,61.90,94,68.80,3,100.00
12/11/2017 20:10,30,70.90,40,71.00,24,62.30,94,68.70,3,100.00
12/11/2017 20:15,25,70.80,34,68.90,28,62.40,87,67.40,3,100.00
12/11/2017 20:20,27,71.90,31,69.90,24,62.80,82,68.50,3,100.00
12/11/2017 20:25,33,69.50,39,70.30,24,62.70,96,68.10,3,100.00
12/11/2017 20:30,31,69.20,42,71.20,23,62.70,96,68.50,3,100.00
12/11/2017 20:35,36,69.30,33,70.60,18,62.70,87,68.40,3,100.00
12/11/2017 20:40,38,69.30,43,69.70,14,62.70,95,68.50,3,100.00
12/11/2017 20:45,35,71.10,38,69.00,21,62.70,94,68.40,3,100.00
12/11/2017 20:50,34,69.70,51,70.50,24,62.40,109,68.50,3,100.00
12/11/2017 20:55,26,70.80,37,70.40,27,62.90,90,68.30,3,100.00
12/11/2017 21:00,25,71.70,34,69.30,24,62.40,83,68.00,3,100.00
12/11/2017 21:05,23,72.00,33,67.40,18,62.70,74,67.70,3,100.00
12/11/2017 21:10,26,71.90,36,67.90,14,62.40,76,68.30,3,100.00
12/11/2017 21:15,35,71.90,52,68.30,18,62.60,105,68.50,3,100.00
12/11/2017 21:20,33,71.80,34,69.20,26,62.80,93,68.30,3,100.00
12/11/2017 21:25,29,70.90,28,69.20,24,62.50,81,67.80,3,100.00
12/11/2017 21:30,41,70.90,37,69.60,22,62.60,100,68.60,3,100.00
12/11/2017 21:35,26,70.30,37,67.30,22,62.80,85,67.10,3,100.00
12/11/2017 21:40,32,71.00,29,68.80,15,63.10,76,68.60,3,100.00
12/11/2017 21:45,32,71.00,32,69.90,21,63.00,85,68.60,3,100.00
12/11/2017 21:50,35,71.20,36,70.50,21,63.30,92,69.10,3,100.00
12/11/2017 21:55,29,71.10,39,69.90,19,63.30,87,68.90,3,100.00
12/11/2017 22:00,24,70.80,31,69.10,14,63.00,69,68.50,3,100.00
12/11/2017 22:05,23,69.70,29,69.60,15,62.80,67,68.10,3,100.00
12/11/2017 22:10,30,71.20,28,69.80,13,62.90,71,69.10,3,100.00
12/11/2017 22:15,19,71.50,29,69.70,17,62.90,65,68.40,3,100.00
12/11/2017 22:20,28,70.70,29,70.20,10,62.90,67,69.30,3,100.00
12/11/2017 22:25,24,71.30,22,69.90,10,62.70,56,69.20,3,100.00
12/11/2017 22:30,20,71.10,19,70.10,12,62.70,51,68.80,3,100.00
12/11/2017 22:35,19,71.70,21,70.00,9,62.50,49,69.30,3,100.00
12/11/2017 22:40,17,71.90,29,70.00,13,62.30,59,68.90,3,100.00
12/11/2017 22:45,19,72.10,27,70.20,11,62.60,57,69.40,3,100.00
12/11/2017 22:50,17,70.90,22,70.20,14,62.50,53,68.40,3,100.00
12/11/2017 22:55,13,71.60,19,70.20,7,62.60,39,69.30,3,100.00
12/11/2017 23:00,22,71.90,19,69.00,10,62.60,51,69.00,3,100.00
12/11/2017 23:05,22,71.10,18,68.50,7,62.50,47,68.80,3,100.00
12/11/2017 23:10,15,71.60,19,69.00,4,62.50,38,69.30,3,100.00
12/11/2017 23:15,11,71.90,20,69.20,9,62.40,40,68.40,3,100.00
12/11/2017 23:20,13,72.10,19,69.60,7,62.50,39,69.20,3,100.00
12/11/2017 23:25,15,71.90,23,68.80,10,62.50,48,68.50,3,100.00
12/11/2017 23:30,14,72.10,17,69.10,8,62.50,39,68.80,3,100.00
12/11/2017 23:35,14,71.50,25,67.50,16,62.60,55,67.10,3,100.00
12/11/2017 23:40,8,71.80,17,68.50,5,62.70,30,68.40,3,100.00
12/11/2017 23:45,6,71.70,13,69.10,7,62.70,26,68.00,3,100.00
12/11/2017 23:50,16,71.80,12,69.10,3,62.80,31,69.90,3,100.00
12/11/2017 23:55,21,70.60,11,69.40,8,62.60,40,68.70,3,100.00
12/12/2017 0:00,10,71.90,13,69.70,2,62.70,25,70.00,3,100.00
12/12/2017 0:05,11,72.10,16,70.00,3,62.80,30,70.00,3,100.00
12/12/2017 0:10,14,72.40,12,69.80,3,62.80,29,70.30,3,100.00
12/12/2017 0:15,8,71.40,10,69.70,1,62.70,19,70.00,3,100.00
12/12/2017 0:20,7,71.60,12,69.40,3,62.70,22,69.20,3,100.00
12/12/2017 0:25,12,71.70,11,69.70,6,62.80,29,69.10,3,100.00
12/12/2017 0:30,12,72.00,14,69.50,6,62.80,32,69.20,3,100.00
12/12/2017 0:35,13,71.50,11,69.50,3,62.50,27,69.70,3,100.00
12/12/2017 0:40,8,71.60,13,69.20,5,62.80,26,68.70,3,100.00
12/12/2017 0:45,6,71.80,6,69.40,2,62.80,14,69.50,3,100.00
12/12/2017 0:50,9,71.90,9,69.50,1,62.50,19,70.30,3,100.00
12/12/2017 0:55,9,71.90,9,69.70,1,62.70,19,70.40,3,100.00
12/12/2017 1:00,9,71.40,10,69.90,1,62.80,20,70.20,3,100.00
12/12/2017 1:05,14,71.70,6,69.80,0,62.80,20,71.10,3,100.00
12/12/2017 1:10,7,71.80,5,69.80,5,62.70,17,68.50,3,100.00
12/12/2017 1:15,6,71.30,9,69.80,1,62.70,16,69.90,3,100.00
12/12/2017 1:20,7,70.90,8,69.30,3,62.80,18,68.80,3,100.00
12/12/2017 1:25,3,71.50,2,69.40,1,62.50,6,69.30,3,100.00
12/12/2017 1:30,3,71.80,5,69.60,2,62.50,10,68.80,3,100.00
12/12/2017 1:35,4,72.00,8,69.40,3,62.50,15,68.70,3,100.00
12/12/2017 1:40,7,72.40,9,69.40,3,62.70,19,69.40,3,100.00
12/12/2017 1:45,5,72.10,11,69.60,1,62.80,17,69.90,3,100.00
12/12/2017 1:50,5,72.20,5,69.70,2,62.60,12,69.60,3,100.00
12/12/2017 1:55,3,72.20,8,69.70,3,62.70,14,68.70,3,100.00
12/12/2017 2:00,10,72.40,7,69.70,3,62.90,20,70.00,3,100.00
12/12/2017 2:05,5,72.50,4,69.80,3,62.70,12,69.20,3,100.00
12/12/2017 2:10,5,72.50,8,69.70,2,62.70,15,69.70,3,100.00
12/12/2017 2:15,5,72.40,6,69.70,4,62.60,15,68.70,3,100.00
12/12/2017 2:20,9,71.10,6,69.80,1,62.70,16,70.10,3,100.00
12/12/2017 2:25,2,71.60,9,69.80,3,62.70,14,68.50,3,100.00
12/12/2017 2:30,9,70.40,7,69.00,5,61.80,21,67.90,3,100.00
12/12/2017 2:35,5,70.60,12,69.30,3,62.10,20,68.50,3,100.00
12/12/2017 2:40,6,70.90,9,69.70,3,62.60,18,68.90,3,100.00
12/12/2017 2:45,6,71.50,8,68.90,6,62.70,20,67.80,3,100.00
12/12/2017 2:50,11,71.70,9,68.30,3,62.70,23,69.20,3,100.00
12/12/2017 2:55,9,72.10,10,69.10,3,62.60,22,69.40,3,100.00
12/12/2017 3:00,8,72.20,4,69.00,5,62.70,17,68.70,3,100.00
12/12/2017 3:05,5,72.10,8,69.40,11,62.70,24,66.90,3,100.00
12/12/2017 3:10,3,72.10,11,69.60,11,61.80,25,66.50,3,100.00
12/12/2017 3:15,8,72.40,11,68.70,5,61.80,24,68.50,3,100.00
12/12/2017 3:20,8,72.40,10,69.40,3,62.20,21,69.50,3,100.00
12/12/2017 3:25,6,72.20,11,69.60,9,62.60,26,67.80,3,100.00
12/12/2017 3:30,6,72.30,10,69.70,8,62.80,24,68.00,3,100.00
12/12/2017 3:35,8,72.50,14,69.60,8,62.80,30,68.60,3,100.00
12/12/2017 3:40,10,72.50,10,69.80,10,62.70,30,68.30,3,100.00
12/12/2017 3:45,9,71.80,17,70.20,12,62.60,38,68.20,3,100.00
