5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/30/2017 8:30,68,66.70,82,64.60,103,58.00,253,62.50,3,100.00
10/30/2017 8:35,91,66.70,81,66.20,117,57.70,289,62.90,3,100.00
10/30/2017 8:40,74,65.80,81,62.30,124,55.60,279,60.30,3,100.00
10/30/2017 8:45,89,66.90,88,61.60,110,56.80,287,61.40,3,100.00
10/30/2017 8:50,69,63.50,83,62.10,103,54.10,255,59.20,3,100.00
10/30/2017 8:55,83,63.30,78,60.90,97,55.00,258,59.50,3,100.00
10/30/2017 9:00,71,57.60,80,64.30,98,54.30,249,58.50,3,100.00
10/30/2017 9:05,74,57.70,75,63.90,114,56.20,263,58.80,3,100.00
10/30/2017 9:10,77,60.90,70,64.30,91,55.70,238,59.90,3,100.00
10/30/2017 9:15,77,62.50,84,66.60,97,55.80,258,61.30,3,100.00
10/30/2017 9:20,66,62.10,68,62.90,85,56.20,219,60.10,3,100.00
10/30/2017 9:25,52,63.70,73,60.60,82,55.50,207,59.40,3,100.00
10/30/2017 9:30,68,61.60,84,59.30,87,56.30,239,58.90,3,100.00
10/30/2017 9:35,59,61.90,70,59.30,84,56.20,213,58.80,3,100.00
10/30/2017 9:40,74,60.70,74,61.10,88,56.20,236,59.10,3,100.00
10/30/2017 9:45,78,64.50,81,61.10,96,55.60,255,60.10,3,100.00
10/30/2017 9:50,68,62.00,77,63.30,77,56.50,222,60.50,3,100.00
10/30/2017 9:55,61,62.60,74,63.20,74,55.50,209,60.30,3,100.00
10/30/2017 10:00,55,64.00,69,59.40,70,56.60,194,59.70,3,100.00
10/30/2017 10:05,61,64.60,76,56.30,82,57.90,219,59.20,3,100.00
10/30/2017 10:10,48,66.60,74,59.10,58,58.00,180,60.70,3,100.00
10/30/2017 10:15,56,63.00,72,61.10,64,59.60,192,61.20,3,100.00
10/30/2017 10:20,50,65.50,67,62.40,80,58.40,197,61.60,3,100.00
10/30/2017 10:25,57,69.30,72,63.60,55,59.20,184,64.10,3,100.00
10/30/2017 10:30,49,67.20,67,62.40,81,59.00,197,62.20,3,100.00
10/30/2017 10:35,66,68.80,72,61.60,64,59.10,202,63.20,3,100.00
10/30/2017 10:40,38,59.90,65,62.80,62,59.60,165,60.90,3,100.00
10/30/2017 10:45,51,62.10,74,61.60,64,59.20,189,60.90,3,100.00
10/30/2017 10:50,46,68.40,60,61.40,45,60.20,151,63.20,3,100.00
10/30/2017 10:55,51,68.00,62,61.50,55,60.80,168,63.20,3,100.00
10/30/2017 11:00,49,68.90,66,60.60,57,60.40,172,62.90,3,100.00
10/30/2017 11:05,51,69.50,72,68.30,50,61.00,173,66.50,3,100.00
10/30/2017 11:10,54,70.10,73,69.90,64,60.70,191,66.90,3,100.00
10/30/2017 11:15,63,68.10,65,68.80,58,60.50,186,66.00,3,100.00
10/30/2017 11:20,68,70.40,73,67.20,53,60.60,194,66.50,3,100.00
10/30/2017 11:25,61,71.20,71,67.40,68,60.40,200,66.20,3,100.00
10/30/2017 11:30,66,73.60,69,68.10,55,61.90,190,68.20,3,100.00
10/30/2017 11:35,49,68.70,68,71.30,43,59.90,160,67.40,3,100.00
10/30/2017 11:40,69,70.90,77,71.90,69,58.60,215,67.30,3,100.00
10/30/2017 11:45,55,71.30,66,71.60,54,60.30,175,68.00,3,100.00
10/30/2017 11:50,66,69.70,78,66.80,63,58.60,207,65.20,3,100.00
10/30/2017 11:55,51,67.60,49,64.30,35,59.60,135,64.30,3,100.00
10/30/2017 12:00,49,66.80,78,65.90,53,59.80,180,64.30,3,100.00
10/30/2017 12:05,45,68.20,57,62.20,47,59.90,149,63.30,3,100.00
10/30/2017 12:10,49,70.80,74,60.10,56,60.30,179,63.10,3,100.00
10/30/2017 12:15,64,66.10,75,62.60,57,60.60,196,63.20,3,100.00
10/30/2017 12:20,53,69.10,74,63.60,52,60.10,179,64.20,3,100.00
10/30/2017 12:25,50,65.40,69,67.00,57,58.80,176,63.90,3,100.00
10/30/2017 12:30,58,66.30,76,69.60,54,59.30,188,65.60,3,100.00
10/30/2017 12:35,55,68.00,66,66.80,51,61.30,172,65.60,3,100.00
10/30/2017 12:40,54,64.00,64,65.80,36,62.20,154,64.30,3,100.00
10/30/2017 12:45,55,68.00,69,62.20,54,60.90,178,63.60,3,100.00
10/30/2017 12:50,48,71.40,53,61.80,39,59.40,140,64.40,3,100.00
10/30/2017 12:55,50,68.30,59,62.40,57,58.10,166,62.70,3,100.00
10/30/2017 13:00,55,69.20,66,64.90,47,60.00,168,64.90,3,100.00
10/30/2017 13:05,46,65.00,58,66.40,28,60.30,132,64.60,3,100.00
10/30/2017 13:10,64,66.70,63,66.90,49,61.40,176,65.30,3,100.00
10/30/2017 13:15,55,71.60,58,65.50,43,59.70,156,66.10,3,100.00
10/30/2017 13:20,66,73.60,71,70.00,47,60.30,184,68.80,3,100.00
10/30/2017 13:25,49,69.40,64,67.40,49,61.20,162,66.10,3,100.00
10/30/2017 13:30,51,72.80,58,67.20,52,61.40,161,67.10,3,100.00
10/30/2017 13:35,47,72.00,62,68.90,46,59.90,155,67.20,3,100.00
10/30/2017 13:40,54,76.40,53,70.50,39,59.10,146,69.60,3,100.00
10/30/2017 13:45,46,72.60,60,72.80,42,59.20,148,68.90,3,100.00
10/30/2017 13:50,61,73.30,57,73.70,53,60.20,171,69.40,3,100.00
10/30/2017 13:55,52,74.30,59,70.50,50,60.00,161,68.50,3,100.00
10/30/2017 14:00,53,74.30,65,72.30,42,61.20,160,70.00,3,100.00
10/30/2017 14:05,42,71.80,58,70.00,55,61.60,155,67.50,3,100.00
10/30/2017 14:10,61,68.90,58,69.80,39,61.10,158,67.30,3,100.00
10/30/2017 14:15,59,67.90,66,69.00,54,61.00,179,66.20,3,100.00
10/30/2017 14:20,63,72.60,59,68.40,42,61.30,164,68.20,3,100.00
10/30/2017 14:25,64,71.90,63,68.80,42,59.10,169,67.60,3,100.00
10/30/2017 14:30,58,71.80,57,68.50,49,58.20,164,66.60,3,100.00
10/30/2017 14:35,48,68.20,80,65.90,56,57.40,184,63.90,3,100.00
10/30/2017 14:40,67,68.80,76,68.00,43,56.10,186,65.50,3,100.00
10/30/2017 14:45,58,67.60,67,66.50,56,58.70,181,64.40,3,100.00
10/30/2017 14:50,49,65.60,70,65.00,57,60.50,176,63.70,3,100.00
10/30/2017 14:55,58,69.00,61,65.80,45,60.80,164,65.60,3,100.00
10/30/2017 15:00,53,68.60,60,68.10,37,61.30,150,66.60,3,100.00
10/30/2017 15:05,50,72.30,57,70.10,48,61.60,155,68.20,3,100.00
10/30/2017 15:10,51,72.00,59,70.80,51,62.50,161,68.60,3,100.00
10/30/2017 15:15,61,70.70,81,73.10,72,60.60,214,68.20,3,100.00
10/30/2017 15:20,53,69.30,70,71.50,54,61.60,177,67.80,3,100.00
10/30/2017 15:25,56,73.20,65,70.80,37,62.60,158,69.70,3,100.00
10/30/2017 15:30,44,70.90,83,69.10,73,60.60,200,66.40,3,100.00
10/30/2017 15:35,56,71.30,74,63.60,63,59.80,193,64.60,3,100.00
10/30/2017 15:40,52,71.10,89,68.20,73,59.80,214,66.00,3,100.00
10/30/2017 15:45,63,68.10,72,70.70,66,59.80,201,66.30,3,100.00
10/30/2017 15:50,68,66.70,80,72.30,50,60.70,198,67.40,3,100.00
10/30/2017 15:55,58,70.10,76,72.70,49,59.40,183,68.30,3,100.00
10/30/2017 16:00,66,69.50,69,72.40,53,61.00,188,68.20,3,100.00
10/30/2017 16:05,60,72.00,65,68.00,43,61.90,168,67.90,3,100.00
10/30/2017 16:10,70,69.40,72,67.60,62,62.40,204,66.60,3,100.00
10/30/2017 16:15,62,71.40,72,65.00,67,62.00,201,66.00,3,100.00
10/30/2017 16:20,67,69.30,80,64.30,65,60.80,212,64.80,3,100.00
10/30/2017 16:25,75,70.80,67,65.30,52,58.50,194,65.60,3,100.00
10/30/2017 16:30,62,69.30,62,68.60,48,58.20,172,65.90,3,100.00
10/30/2017 16:35,72,70.80,70,68.30,49,59.50,191,67.00,3,100.00
10/30/2017 16:40,64,66.30,68,70.50,55,59.40,187,65.80,3,100.00
10/30/2017 16:45,54,69.40,64,68.10,49,61.10,167,66.50,3,100.00
10/30/2017 16:50,52,69.70,73,68.40,58,57.60,183,65.30,3,100.00
10/30/2017 16:55,71,70.10,69,68.10,52,58.60,192,66.30,3,100.00
10/30/2017 17:00,53,68.60,53,66.70,39,60.20,145,65.60,3,100.00
10/30/2017 17:05,65,69.20,74,67.40,65,60.40,204,65.70,3,100.00
10/30/2017 17:10,63,68.90,59,64.20,47,60.10,169,64.80,3,100.00
10/30/2017 17:15,66,67.40,69,66.30,50,61.30,185,65.30,3,100.00
10/30/2017 17:20,66,70.60,72,65.00,63,60.70,201,65.50,3,100.00
10/30/2017 17:25,67,69.10,60,64.30,61,60.10,188,64.60,3,100.00
10/30/2017 17:30,59,66.40,68,66.40,43,59.20,170,64.60,3,100.00
10/30/2017 17:35,56,68.60,64,68.40,52,59.50,172,65.80,3,100.00
10/30/2017 17:40,76,70.40,68,69.60,53,59.80,197,67.30,3,100.00
10/30/2017 17:45,67,67.60,63,71.80,51,60.40,181,67.00,3,100.00
10/30/2017 17:50,76,67.70,62,69.10,52,58.20,190,65.60,3,100.00
10/30/2017 17:55,68,71.40,77,70.40,45,59.80,190,68.20,3,100.00
10/30/2017 18:00,63,70.70,67,65.80,48,59.10,178,65.70,3,100.00
10/30/2017 18:05,56,70.90,59,66.70,37,60.70,152,66.80,3,100.00
10/30/2017 18:10,59,73.60,60,68.30,48,59.80,167,67.70,3,100.00
10/30/2017 18:15,59,73.90,65,68.80,49,60.80,173,68.30,3,100.00
10/30/2017 18:20,72,70.40,75,68.60,53,59.00,200,66.70,3,100.00
10/30/2017 18:25,64,70.50,52,69.10,39,58.80,155,67.10,3,100.00
10/30/2017 18:30,63,71.00,65,67.90,42,58.30,170,66.70,3,100.00
10/30/2017 18:35,58,70.60,53,69.60,38,59.50,149,67.40,3,100.00
10/30/2017 18:40,53,72.90,60,67.50,32,60.10,145,67.80,3,100.00
10/30/2017 18:45,51,69.90,55,68.00,49,58.70,155,65.70,3,100.00
10/30/2017 18:50,62,68.00,52,67.00,42,60.20,156,65.60,3,100.00
10/30/2017 18:55,54,69.30,48,67.40,30,58.60,132,66.20,3,100.00
10/30/2017 19:00,51,69.60,50,67.40,34,56.60,135,65.50,3,100.00
10/30/2017 19:05,37,72.20,61,69.30,38,59.40,136,67.30,3,100.00
10/30/2017 19:10,45,67.90,54,70.10,48,59.90,147,66.10,3,100.00
10/30/2017 19:15,44,70.00,43,68.80,36,60.40,123,66.80,3,100.00
10/30/2017 19:20,46,68.90,52,67.20,31,61.50,129,66.40,3,100.00
10/30/2017 19:25,37,64.60,53,67.70,28,61.50,118,65.30,3,100.00
10/30/2017 19:30,40,68.00,48,66.80,34,60.10,122,65.30,3,100.00
10/30/2017 19:35,44,70.40,41,68.50,35,58.90,120,66.40,3,100.00
10/30/2017 19:40,39,67.80,53,69.80,28,61.10,120,67.10,3,100.00
10/30/2017 19:45,28,69.60,38,67.40,33,61.60,99,66.10,3,100.00
10/30/2017 19:50,42,66.00,37,65.40,21,61.50,100,64.80,3,100.00
10/30/2017 19:55,29,69.80,34,66.30,28,61.70,91,66.00,3,100.00
10/30/2017 20:00,26,69.70,41,69.20,25,61.80,92,67.30,3,100.00
10/30/2017 20:05,44,67.30,33,69.80,22,62.10,99,67.00,3,100.00
10/30/2017 20:10,46,70.60,49,68.80,27,62.20,122,68.00,3,100.00
10/30/2017 20:15,29,71.30,37,69.80,17,62.30,83,68.80,3,100.00
10/30/2017 20:20,34,70.00,33,69.20,17,62.20,84,68.10,3,100.00
10/30/2017 20:25,32,70.50,46,70.30,26,61.80,104,68.20,3,100.00
10/30/2017 20:30,41,71.40,42,71.40,22,62.30,105,69.50,3,100.00
10/30/2017 20:35,33,70.40,39,68.20,21,61.70,93,67.50,3,100.00
10/30/2017 20:40,32,71.80,30,69.40,25,60.90,87,67.80,3,100.00
10/30/2017 20:45,35,71.80,40,70.80,24,61.30,99,68.90,3,100.00
10/30/2017 20:50,35,72.20,39,71.30,20,61.80,94,69.60,3,100.00
10/30/2017 20:55,30,72.50,33,70.60,18,62.00,81,69.40,3,100.00
10/30/2017 21:00,34,72.60,43,70.10,24,62.20,101,69.10,3,100.00
10/30/2017 21:05,21,72.50,31,69.90,24,62.30,76,68.20,3,100.00
10/30/2017 21:10,29,71.40,36,67.60,16,62.20,81,67.90,3,100.00
10/30/2017 21:15,28,71.80,42,66.50,22,61.10,92,66.80,3,100.00
10/30/2017 21:20,36,72.20,40,68.90,21,61.90,97,68.60,3,100.00
10/30/2017 21:25,22,71.80,46,70.00,12,62.10,80,69.30,3,100.00
10/30/2017 21:30,30,72.80,22,70.20,14,62.10,66,69.70,3,100.00
10/30/2017 21:35,24,72.60,35,69.30,15,62.40,74,69.00,3,100.00
10/30/2017 21:40,23,72.80,34,70.60,16,62.20,73,69.50,3,100.00
10/30/2017 21:45,29,72.00,37,70.10,21,62.30,87,68.90,3,100.00
10/30/2017 21:50,32,70.90,21,69.70,13,62.40,66,68.80,3,100.00
10/30/2017 21:55,26,71.80,35,69.00,15,62.60,76,68.70,3,100.00
10/30/2017 22:00,22,71.60,26,69.40,11,62.30,59,68.90,3,100.00
10/30/2017 22:05,20,72.00,26,69.70,11,62.40,57,69.10,3,100.00
10/30/2017 22:10,17,71.60,31,69.50,10,62.40,58,68.90,3,100.00
10/30/2017 22:15,20,72.20,31,70.20,14,62.70,65,69.20,3,100.00
10/30/2017 22:20,21,71.90,22,69.90,14,62.20,57,68.70,3,100.00
10/30/2017 22:25,26,72.70,29,70.30,8,62.20,63,70.30,3,100.00
10/30/2017 22:30,22,72.50,21,69.20,9,62.50,52,69.40,3,100.00
10/30/2017 22:35,23,72.50,16,69.20,7,62.70,46,69.90,3,100.00
10/30/2017 22:40,17,72.30,25,69.60,12,62.80,54,68.90,3,100.00
10/30/2017 22:45,17,72.30,23,69.60,14,62.60,54,68.60,3,100.00
10/30/2017 22:50,22,72.30,21,70.20,8,62.70,51,69.90,3,100.00
10/30/2017 22:55,16,72.20,17,70.20,11,62.60,44,69.00,3,100.00
10/30/2017 23:00,21,72.30,17,69.80,8,62.60,46,69.70,3,100.00
10/30/2017 23:05,22,72.40,16,69.90,6,62.60,44,70.20,3,100.00
10/30/2017 23:10,12,72.20,18,69.90,4,62.80,34,69.90,3,100.00
10/30/2017 23:15,16,71.30,16,70.00,9,62.60,41,68.90,3,100.00
10/30/2017 23:20,12,71.80,16,70.10,4,62.50,32,69.80,3,100.00
10/30/2017 23:25,12,71.80,18,69.90,11,62.40,41,68.40,3,100.00
10/30/2017 23:30,16,72.00,22,69.30,3,62.40,41,69.80,3,100.00
10/30/2017 23:35,11,71.90,13,69.40,5,62.60,29,69.20,3,100.00
10/30/2017 23:40,17,71.60,18,69.60,6,62.60,41,69.40,3,100.00
10/30/2017 23:45,15,71.60,19,70.00,11,62.50,45,68.70,3,100.00
10/30/2017 23:50,13,72.10,6,69.90,6,62.60,25,69.30,3,100.00
10/30/2017 23:55,10,72.00,16,69.90,4,62.70,30,69.60,3,100.00
10/31/2017 0:00,13,71.90,9,69.70,6,62.70,28,69.20,3,100.00
10/31/2017 0:05,14,72.30,8,69.80,3,62.80,25,70.40,3,100.00
10/31/2017 0:10,12,72.30,17,68.70,4,62.90,33,69.30,3,100.00
10/31/2017 0:15,8,72.30,13,69.30,6,62.90,27,68.80,3,100.00
10/31/2017 0:20,9,71.60,17,68.30,3,62.70,29,68.70,3,100.00
10/31/2017 0:25,11,71.30,11,69.00,3,62.60,25,69.20,3,100.00
10/31/2017 0:30,7,71.60,9,68.80,3,62.60,19,68.90,3,100.00
10/31/2017 0:35,8,71.90,9,68.60,3,62.60,20,69.00,3,100.00
10/31/2017 0:40,9,71.80,7,69.30,3,62.70,19,69.40,3,100.00
10/31/2017 0:45,8,71.80,7,69.00,1,62.70,16,70.00,3,100.00
10/31/2017 0:50,8,71.90,5,69.40,1,62.70,14,70.40,3,100.00
10/31/2017 0:55,8,71.20,5,69.50,3,62.60,16,69.10,3,100.00
10/31/2017 1:00,5,71.70,8,69.50,1,62.60,14,69.80,3,100.00
10/31/2017 1:05,6,71.90,5,69.40,5,62.60,16,68.20,3,100.00
10/31/2017 1:10,8,72.00,3,69.60,1,62.40,12,70.60,3,100.00
10/31/2017 1:15,9,71.90,7,69.70,1,62.60,17,70.40,3,100.00
10/31/2017 1:20,3,72.00,14,69.20,0,62.60,17,69.70,3,100.00
10/31/2017 1:25,7,72.20,3,69.30,2,62.50,12,69.90,3,100.00
10/31/2017 1:30,3,72.10,9,69.60,3,62.70,15,68.70,3,100.00
10/31/2017 1:35,9,72.10,8,69.10,1,62.40,18,70.20,3,100.00
10/31/2017 1:40,4,72.00,5,69.40,3,62.50,12,68.50,3,100.00
10/31/2017 1:45,4,72.10,6,69.60,1,62.40,11,69.90,3,100.00
10/31/2017 1:50,6,71.90,9,69.70,1,62.50,16,70.10,3,100.00
10/31/2017 1:55,6,72.00,8,69.70,1,62.60,15,70.10,3,100.00
10/31/2017 2:00,7,71.90,4,69.80,2,62.60,13,69.80,3,100.00
10/31/2017 2:05,10,71.20,7,69.90,0,62.60,17,70.70,3,100.00
10/31/2017 2:10,0,71.20,6,69.50,5,62.50,11,66.30,3,100.00
10/31/2017 2:15,7,71.40,6,69.60,1,62.70,14,70.00,3,100.00
10/31/2017 2:20,6,71.90,11,69.60,1,62.70,18,70.00,3,100.00
10/31/2017 2:25,6,71.40,11,69.30,4,62.10,21,68.50,3,100.00
10/31/2017 2:30,4,71.50,10,69.50,2,62.30,16,69.10,3,100.00
10/31/2017 2:35,5,71.40,6,69.60,2,62.40,13,69.20,3,100.00
10/31/2017 2:40,6,71.70,14,69.50,4,62.70,24,68.90,3,100.00
10/31/2017 2:45,7,71.80,9,69.20,4,62.90,20,68.80,3,100.00
10/31/2017 2:50,4,71.70,13,69.30,7,62.70,24,67.80,3,100.00
10/31/2017 2:55,7,71.80,6,69.60,3,62.90,16,69.30,3,100.00
10/31/2017 3:00,5,71.80,11,69.60,6,62.60,22,68.20,3,100.00
10/31/2017 3:05,8,71.20,9,68.90,7,62.70,24,67.90,3,100.00
10/31/2017 3:10,3,71.70,14,66.80,9,62.60,26,65.90,3,100.00
10/31/2017 3:15,8,71.20,8,68.30,9,62.30,25,67.10,3,100.00
10/31/2017 3:20,8,71.30,10,68.90,5,62.40,23,68.30,3,100.00
10/31/2017 3:25,5,70.40,8,69.60,4,62.50,17,68.20,3,100.00
10/31/2017 3:30,6,71.30,10,69.70,8,62.70,24,67.80,3,100.00
10/31/2017 3:35,11,71.00,14,69.90,9,62.50,34,68.30,3,100.00
10/31/2017 3:40,9,70.90,10,69.90,5,62.50,24,68.70,3,100.00
10/31/2017 3:45,9,71.70,16,69.90,9,62.30,34,68.40,3,100.00
