5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
1/01/2018 2:10,23,71.70,20,69.80,4,62.70,47,70.10,3,100.00
1/01/2018 2:15,23,72.10,20,69.90,5,62.60,48,70.20,3,100.00
1/01/2018 2:20,21,71.50,13,69.80,6,62.50,40,69.60,3,100.00
1/01/2018 2:25,16,71.80,20,69.70,4,62.60,40,69.80,3,100.00
1/01/2018 2:30,25,72.00,16,69.60,6,62.60,47,70.00,3,100.00
1/01/2018 2:35,21,71.90,19,69.90,3,62.60,43,70.40,3,100.00
1/01/2018 2:40,19,72.20,24,69.90,5,62.60,48,70.10,3,100.00
1/01/2018 2:45,19,71.90,21,69.90,8,62.50,48,69.50,3,100.00
1/01/2018 2:50,23,72.00,16,69.50,5,62.30,44,70.00,3,100.00
1/01/2018 2:55,17,72.00,16,69.40,5,62.50,38,69.70,3,100.00
1/01/2018 3:00,20,71.80,18,69.40,4,62.60,42,69.90,3,100.00
1/01/2018 3:05,18,72.10,17,69.60,12,62.40,47,68.70,3,100.00
1/01/2018 3:10,23,71.90,11,69.90,2,62.50,36,70.80,3,100.00
1/01/2018 3:15,29,71.30,27,69.30,6,62.60,62,69.60,3,100.00
1/01/2018 3:20,20,71.90,17,69.70,9,62.60,46,69.30,3,100.00
1/01/2018 3:25,15,71.90,17,69.60,8,62.70,40,69.10,3,100.00
1/01/2018 3:30,9,72.10,16,69.80,3,62.80,28,69.80,3,100.00
1/01/2018 3:35,23,71.70,17,69.90,2,62.70,42,70.50,3,100.00
1/01/2018 3:40,15,71.70,18,69.90,0,62.70,33,70.70,3,100.00
1/01/2018 3:45,10,71.80,22,69.40,5,62.60,37,69.10,3,100.00
1/01/2018 3:50,18,72.10,19,69.50,1,62.50,38,70.50,3,100.00
1/01/2018 3:55,15,71.40,8,69.50,4,62.60,27,69.50,3,100.00
1/01/2018 4:00,14,71.80,9,69.60,6,62.90,29,69.30,3,100.00
1/01/2018 4:05,17,71.90,16,69.50,5,62.90,38,69.70,3,100.00
1/01/2018 4:10,8,71.80,8,69.60,2,62.60,18,69.80,3,100.00
1/01/2018 4:15,20,71.90,13,69.70,3,62.50,36,70.30,3,100.00
1/01/2018 4:20,13,71.90,16,69.80,7,62.50,36,69.10,3,100.00
1/01/2018 4:25,4,71.90,13,69.70,6,62.50,23,68.20,3,100.00
1/01/2018 4:30,7,72.10,17,69.60,1,62.50,25,70.00,3,100.00
1/01/2018 4:35,15,72.30,14,69.70,0,62.50,29,71.00,3,100.00
1/01/2018 4:40,7,71.40,12,69.50,3,62.70,22,69.20,3,100.00
1/01/2018 4:45,15,71.80,11,69.70,6,62.70,32,69.40,3,100.00
1/01/2018 4:50,15,72.20,8,69.80,6,62.70,29,69.60,3,100.00
1/01/2018 4:55,20,72.10,14,69.60,0,62.70,34,71.10,3,100.00
1/01/2018 5:00,9,72.20,9,69.80,3,62.80,21,69.80,3,100.00
1/01/2018 5:05,10,71.80,13,69.80,4,62.90,27,69.50,3,100.00
1/01/2018 5:10,10,71.60,12,69.20,3,62.60,25,69.40,3,100.00
1/01/2018 5:15,16,70.40,14,69.30,9,62.50,39,68.20,3,100.00
1/01/2018 5:20,16,71.00,16,69.50,6,62.30,38,69.00,3,100.00
1/01/2018 5:25,12,71.70,16,69.70,4,62.60,32,69.60,3,100.00
1/01/2018 5:30,4,71.80,15,69.80,6,62.50,25,68.40,3,100.00
1/01/2018 5:35,16,72.20,12,69.90,7,62.60,35,69.50,3,100.00
1/01/2018 5:40,11,72.20,14,69.50,4,62.70,29,69.60,3,100.00
1/01/2018 5:45,5,72.20,13,69.70,6,62.70,24,68.50,3,100.00
1/01/2018 5:50,8,71.60,10,69.70,6,62.70,24,68.60,3,100.00
1/01/2018 5:55,13,71.90,17,69.70,5,62.50,35,69.50,3,100.00
1/01/2018 6:00,5,71.90,14,69.60,5,62.60,24,68.60,3,100.00
1/01/2018 6:05,11,71.20,14,69.40,6,62.80,31,68.80,3,100.00
1/01/2018 6:10,8,71.50,10,69.50,5,62.70,23,68.70,3,100.00
1/01/2018 6:15,2,71.80,13,69.70,3,62.60,18,68.80,3,100.00
1/01/2018 6:20,12,71.90,11,69.80,5,62.70,28,69.40,3,100.00
1/01/2018 6:25,10,71.90,14,69.70,2,62.60,26,70.00,3,100.00
1/01/2018 6:30,11,72.10,11,69.60,3,62.70,25,69.90,3,100.00
1/01/2018 6:35,7,72.20,14,69.60,8,62.60,29,68.30,3,100.00
1/01/2018 6:40,13,72.10,16,69.50,12,62.60,41,68.30,3,100.00
1/01/2018 6:45,12,71.90,14,69.60,11,62.70,37,68.30,3,100.00
1/01/2018 6:50,16,72.20,14,69.40,6,62.70,36,69.50,3,100.00
1/01/2018 6:55,10,72.10,14,69.50,8,62.70,32,68.60,3,100.00
1/01/2018 7:00,10,71.80,15,69.50,8,62.60,33,68.50,3,100.00
1/01/2018 7:05,9,71.60,10,69.60,9,62.40,28,67.90,3,100.00
1/01/2018 7:10,10,71.90,22,68.70,3,62.50,35,69.10,3,100.00
1/01/2018 7:15,16,72.00,22,69.20,8,62.50,46,69.00,3,100.00
1/01/2018 7:20,10,72.10,27,69.40,14,62.70,51,68.10,3,100.00
1/01/2018 7:25,7,72.00,24,69.60,13,62.90,44,68.00,3,100.00
1/01/2018 7:30,11,72.10,21,69.60,8,62.80,40,68.90,3,100.00
1/01/2018 7:35,13,71.90,18,69.70,6,62.90,37,69.40,3,100.00
1/01/2018 7:40,19,71.40,22,69.80,10,62.80,51,69.00,3,100.00
1/01/2018 7:45,11,71.20,25,69.90,11,62.70,47,68.50,3,100.00
1/01/2018 7:50,16,71.80,16,69.20,10,62.90,42,68.70,3,100.00
1/01/2018 7:55,15,72.00,16,69.60,9,62.90,40,69.00,3,100.00
1/01/2018 8:00,19,71.10,20,69.30,6,62.80,45,69.20,3,100.00
1/01/2018 8:05,14,71.60,22,69.50,10,62.70,46,68.70,3,100.00
1/01/2018 8:10,13,71.90,19,69.40,8,62.80,40,68.90,3,100.00
1/01/2018 8:15,22,71.00,20,69.50,12,62.70,54,68.60,3,100.00
1/01/2018 8:20,10,71.40,20,69.60,8,62.80,38,68.60,3,100.00
1/01/2018 8:25,19,71.70,20,70.10,10,62.70,49,69.20,3,100.00
1/01/2018 8:30,14,71.80,21,69.70,17,62.60,52,67.90,3,100.00
1/01/2018 8:35,18,71.90,24,70.00,8,62.60,50,69.50,3,100.00
1/01/2018 8:40,24,71.80,29,69.10,11,62.70,64,69.00,3,100.00
1/01/2018 8:45,25,71.70,31,69.90,12,62.80,68,69.30,3,100.00
1/01/2018 8:50,26,71.70,32,69.60,19,62.50,77,68.60,3,100.00
1/01/2018 8:55,27,71.50,32,70.00,11,62.70,70,69.40,3,100.00
1/01/2018 9:00,20,71.20,28,69.80,7,62.70,55,69.40,3,100.00
1/01/2018 9:05,22,71.20,23,69.70,13,62.70,58,68.70,3,100.00
1/01/2018 9:10,24,71.50,27,70.10,10,62.70,61,69.40,3,100.00
1/01/2018 9:15,29,70.80,32,70.30,18,62.30,79,68.70,3,100.00
1/01/2018 9:20,22,71.60,24,70.10,10,62.40,56,69.30,3,100.00
1/01/2018 9:25,21,71.50,38,70.10,18,62.90,77,68.80,3,100.00
1/01/2018 9:30,22,71.60,22,69.50,19,62.70,63,68.20,3,100.00
1/01/2018 9:35,26,71.90,32,69.70,11,62.60,69,69.40,3,100.00
1/01/2018 9:40,23,71.80,29,69.60,18,62.50,70,68.50,3,100.00
1/01/2018 9:45,27,71.40,31,69.80,13,62.50,71,69.10,3,100.00
1/01/2018 9:50,37,68.70,29,68.80,18,62.70,84,67.40,3,100.00
1/01/2018 9:55,24,70.50,29,69.50,13,62.50,66,68.50,3,100.00
1/01/2018 10:00,33,70.80,43,70.30,16,62.60,92,69.10,3,100.00
1/01/2018 10:05,30,71.30,37,70.40,20,62.60,87,68.90,3,100.00
1/01/2018 10:10,27,71.70,38,69.70,25,62.80,90,68.40,3,100.00
1/01/2018 10:15,27,71.60,44,69.90,12,62.70,83,69.40,3,100.00
1/01/2018 10:20,28,72.20,37,69.30,24,62.30,89,68.30,3,100.00
1/01/2018 10:25,30,72.10,36,69.90,23,62.30,89,68.70,3,100.00
1/01/2018 10:30,28,70.40,36,70.60,22,62.30,86,68.40,3,100.00
1/01/2018 10:35,34,70.60,52,68.40,21,62.70,107,68.00,3,100.00
1/01/2018 10:40,40,69.80,40,69.70,29,62.70,109,67.90,3,100.00
1/01/2018 10:45,31,71.20,40,69.50,25,63.00,96,68.40,3,100.00
1/01/2018 10:50,40,71.20,44,69.60,24,63.10,108,68.70,3,100.00
1/01/2018 10:55,46,71.20,44,69.40,25,62.50,115,68.60,3,100.00
1/01/2018 11:00,33,71.60,41,69.40,19,62.70,93,68.80,3,100.00
1/01/2018 11:05,34,70.10,50,69.90,25,62.40,109,68.20,3,100.00
1/01/2018 11:10,30,70.40,38,70.00,26,63.10,94,68.20,3,100.00
1/01/2018 11:15,47,70.70,39,69.90,24,62.90,110,68.70,3,100.00
1/01/2018 11:20,38,71.40,41,69.70,28,63.50,107,68.70,3,100.00
1/01/2018 11:25,37,71.30,49,70.70,34,62.50,120,68.60,3,100.00
1/01/2018 11:30,39,71.00,44,70.50,28,62.80,111,68.70,3,100.00
1/01/2018 11:35,42,69.10,48,69.90,31,62.10,121,67.60,3,100.00
1/01/2018 11:40,52,69.80,51,70.20,33,61.20,136,67.90,3,100.00
1/01/2018 11:45,44,70.40,55,70.90,31,62.40,130,68.70,3,100.00
1/01/2018 11:50,40,70.80,45,69.80,32,62.30,117,68.10,3,100.00
1/01/2018 11:55,48,71.70,58,69.30,32,62.00,138,68.40,3,100.00
1/01/2018 12:00,52,71.20,53,69.60,26,62.00,131,68.70,3,100.00
1/01/2018 12:05,55,71.30,55,68.60,34,62.80,144,68.30,3,100.00
1/01/2018 12:10,48,71.40,56,69.10,29,62.90,133,68.60,3,100.00
1/01/2018 12:15,44,70.90,58,68.20,25,63.00,127,68.10,3,100.00
1/01/2018 12:20,44,71.80,54,68.60,34,62.80,132,68.20,3,100.00
1/01/2018 12:25,49,70.70,58,69.20,32,63.40,139,68.40,3,100.00
1/01/2018 12:30,47,70.10,46,69.40,24,63.20,117,68.40,3,100.00
1/01/2018 12:35,38,69.40,41,69.30,38,62.70,117,67.20,3,100.00
1/01/2018 12:40,43,70.10,43,68.90,36,62.70,122,67.50,3,100.00
1/01/2018 12:45,37,71.10,54,69.80,31,62.50,122,68.30,3,100.00
1/01/2018 12:50,39,71.90,55,70.50,36,63.40,130,69.00,3,100.00
1/01/2018 12:55,56,72.30,56,69.20,34,63.00,146,68.90,3,100.00
1/01/2018 13:00,55,71.90,50,69.80,32,63.20,137,69.10,3,100.00
1/01/2018 13:05,49,70.20,57,67.70,31,62.60,137,67.40,3,100.00
1/01/2018 13:10,49,71.30,42,69.20,22,62.80,113,68.90,3,100.00
1/01/2018 13:15,48,71.10,64,69.10,37,62.30,149,68.10,3,100.00
1/01/2018 13:20,49,69.60,67,69.10,28,62.80,144,68.00,3,100.00
1/01/2018 13:25,42,70.90,54,69.50,35,62.80,131,68.20,3,100.00
1/01/2018 13:30,37,71.50,45,69.60,30,61.70,112,68.10,3,100.00
1/01/2018 13:35,45,71.90,60,70.00,33,61.80,138,68.70,3,100.00
1/01/2018 13:40,47,72.10,47,70.00,30,61.90,124,68.80,3,100.00
1/01/2018 13:45,46,72.50,57,70.10,30,62.70,133,69.30,3,100.00
1/01/2018 13:50,37,72.20,59,69.00,30,62.70,126,68.40,3,100.00
1/01/2018 13:55,41,71.00,47,69.60,30,62.10,118,68.20,3,100.00
1/01/2018 14:00,46,71.40,53,69.20,26,62.80,125,68.70,3,100.00
1/01/2018 14:05,56,71.40,44,70.10,21,63.10,121,69.50,3,100.00
1/01/2018 14:10,54,68.80,48,70.00,40,63.40,142,67.70,3,100.00
1/01/2018 14:15,47,69.60,61,69.70,40,63.60,148,68.00,3,100.00
1/01/2018 14:20,45,70.60,65,69.90,28,63.00,138,68.70,3,100.00
1/01/2018 14:25,51,71.30,54,69.30,27,63.20,132,68.80,3,100.00
1/01/2018 14:30,43,69.10,58,69.10,28,63.10,129,67.80,3,100.00
1/01/2018 14:35,36,69.90,47,69.50,36,63.60,119,67.80,3,100.00
1/01/2018 14:40,44,70.70,54,70.60,34,64.00,132,68.90,3,100.00
1/01/2018 14:45,39,70.40,63,69.50,36,63.50,138,68.20,3,100.00
1/01/2018 14:50,48,70.80,63,71.30,25,63.20,136,69.60,3,100.00
1/01/2018 14:55,56,70.60,51,70.90,38,63.30,145,68.80,3,100.00
1/01/2018 15:00,44,71.00,59,69.30,43,63.50,146,68.10,3,100.00
1/01/2018 15:05,37,71.20,63,69.70,39,62.50,139,68.10,3,100.00
1/01/2018 15:10,44,71.70,62,70.90,31,63.10,137,69.40,3,100.00
1/01/2018 15:15,43,73.40,51,71.80,38,62.20,132,69.60,3,100.00
1/01/2018 15:20,47,72.00,61,70.70,40,62.80,148,69.00,3,100.00
1/01/2018 15:25,52,72.30,64,70.80,42,62.40,158,69.10,3,100.00
1/01/2018 15:30,49,70.60,64,70.60,37,62.90,150,68.70,3,100.00
1/01/2018 15:35,51,70.20,56,69.80,30,62.50,137,68.40,3,100.00
1/01/2018 15:40,44,69.10,53,70.10,35,62.60,132,67.80,3,100.00
1/01/2018 15:45,58,70.10,60,70.40,31,61.40,149,68.40,3,100.00
1/01/2018 15:50,56,69.70,57,70.50,39,62.10,152,68.00,3,100.00
1/01/2018 15:55,44,70.70,53,71.40,31,63.20,128,69.20,3,100.00
1/01/2018 16:00,37,70.80,48,70.40,39,63.30,124,68.30,3,100.00
1/01/2018 16:05,61,70.70,66,70.90,28,62.10,155,69.20,3,100.00
1/01/2018 16:10,54,70.20,45,70.60,30,62.90,129,68.60,3,100.00
1/01/2018 16:15,51,69.20,52,69.40,26,63.30,129,68.10,3,100.00
1/01/2018 16:20,51,69.30,56,69.30,33,62.40,140,67.70,3,100.00
1/01/2018 16:25,42,69.00,63,70.70,35,63.40,140,68.40,3,100.00
1/01/2018 16:30,41,69.60,68,70.20,27,62.80,136,68.50,3,100.00
1/01/2018 16:35,49,69.10,61,69.30,34,63.20,144,67.80,3,100.00
1/01/2018 16:40,42,70.50,54,68.80,30,63.20,126,68.00,3,100.00
1/01/2018 16:45,36,71.00,61,69.80,41,63.40,138,68.20,3,100.00
1/01/2018 16:50,49,71.70,50,69.60,34,62.50,133,68.60,3,100.00
1/01/2018 16:55,53,72.30,55,70.10,30,62.70,138,69.30,3,100.00
1/01/2018 17:00,37,70.50,47,71.40,30,62.80,114,68.80,3,100.00
1/01/2018 17:05,46,72.40,61,71.20,36,62.50,143,69.40,3,100.00
1/01/2018 17:10,45,72.80,54,71.10,33,62.60,132,69.60,3,100.00
1/01/2018 17:15,52,70.50,57,71.60,37,64.00,146,69.30,3,100.00
1/01/2018 17:20,42,70.10,48,69.90,28,63.40,118,68.40,3,100.00
1/01/2018 17:25,50,68.80,64,69.70,44,62.60,158,67.40,3,100.00
1/01/2018 17:30,48,67.60,60,69.50,41,61.80,149,66.80,3,100.00
1/01/2018 17:35,52,69.00,50,68.30,28,61.40,130,67.10,3,100.00
1/01/2018 17:40,48,69.60,54,68.60,26,61.70,128,67.60,3,100.00
1/01/2018 17:45,45,67.40,56,69.10,37,61.50,138,66.50,3,100.00
1/01/2018 17:50,42,69.40,60,70.50,31,61.40,133,68.00,3,100.00
1/01/2018 17:55,39,69.40,52,70.00,26,61.90,117,68.00,3,100.00
1/01/2018 18:00,43,69.30,55,69.20,34,60.70,132,67.00,3,100.00
1/01/2018 18:05,36,70.00,46,68.40,20,61.70,102,67.70,3,100.00
1/01/2018 18:10,47,70.90,60,70.10,37,60.50,144,67.90,3,100.00
1/01/2018 18:15,43,70.00,51,69.90,27,61.90,121,68.20,3,100.00
1/01/2018 18:20,35,71.00,45,70.00,24,62.30,104,68.60,3,100.00
1/01/2018 18:25,33,71.70,48,69.00,27,62.80,108,68.30,3,100.00
1/01/2018 18:30,37,71.70,54,70.30,34,63.40,125,68.80,3,100.00
1/01/2018 18:35,40,71.50,59,70.20,36,63.60,135,68.80,3,100.00
1/01/2018 18:40,40,71.30,48,71.40,22,63.30,110,69.70,3,100.00
1/01/2018 18:45,41,71.90,43,71.10,21,63.10,105,69.80,3,100.00
1/01/2018 18:50,35,71.60,38,70.60,32,63.40,105,68.70,3,100.00
1/01/2018 18:55,44,71.60,42,69.00,30,62.90,116,68.40,3,100.00
1/01/2018 19:00,38,71.30,48,68.70,25,62.60,111,68.20,3,100.00
1/01/2018 19:05,43,70.00,56,68.30,35,61.10,134,67.00,3,100.00
1/01/2018 19:10,42,68.40,32,69.30,37,61.50,111,66.40,3,100.00
1/01/2018 19:15,41,70.20,40,70.10,20,62.20,101,68.60,3,100.00
1/01/2018 19:20,33,71.80,47,69.50,24,62.50,104,68.60,3,100.00
1/01/2018 19:25,34,72.20,32,70.10,17,62.50,83,69.40,3,100.00
1/01/2018 19:30,27,72.20,40,70.30,17,62.30,84,69.30,3,100.00
1/01/2018 19:35,35,69.50,33,70.40,13,62.40,81,68.70,3,100.00
1/01/2018 19:40,32,70.90,40,70.00,18,62.50,90,68.80,3,100.00
1/01/2018 19:45,30,71.50,34,70.00,16,62.70,80,69.10,3,100.00
1/01/2018 19:50,29,71.90,31,70.10,22,63.10,82,68.90,3,100.00
1/01/2018 19:55,29,71.70,23,70.10,23,63.00,75,68.50,3,100.00
1/01/2018 20:00,25,70.30,37,70.00,19,62.70,81,68.40,3,100.00
1/01/2018 20:05,38,70.20,43,70.70,15,62.70,96,69.30,3,100.00
1/01/2018 20:10,36,69.20,31,70.60,17,62.90,84,68.40,3,100.00
1/01/2018 20:15,33,65.30,29,70.50,19,63.10,81,66.60,3,100.00
1/01/2018 20:20,22,68.60,39,69.90,17,62.50,78,67.90,3,100.00
1/01/2018 20:25,26,70.50,32,70.10,18,62.80,76,68.50,3,100.00
1/01/2018 20:30,22,71.10,27,69.80,16,62.40,65,68.40,3,100.00
1/01/2018 20:35,28,71.50,42,70.40,20,62.50,90,69.00,3,100.00
1/01/2018 20:40,27,71.60,30,70.20,17,62.60,74,69.00,3,100.00
1/01/2018 20:45,35,71.80,42,70.40,21,62.80,98,69.30,3,100.00
1/01/2018 20:50,32,72.00,40,70.70,19,62.90,91,69.50,3,100.00
1/01/2018 20:55,31,70.90,28,70.20,17,62.90,76,68.90,3,100.00
1/01/2018 21:00,26,71.70,35,70.10,16,62.60,77,69.10,3,100.00
1/01/2018 21:05,19,72.00,39,69.80,15,62.60,73,68.90,3,100.00
1/01/2018 21:10,29,71.90,33,70.20,15,62.70,77,69.40,3,100.00
1/01/2018 21:15,35,72.10,33,70.40,16,62.80,84,69.70,3,100.00
1/01/2018 21:20,30,72.80,27,69.90,16,62.20,73,69.40,3,100.00
1/01/2018 21:25,29,72.50,27,69.70,11,62.40,67,69.70,3,100.00
1/01/2018 21:30,37,71.20,28,69.60,15,62.60,80,69.00,3,100.00
1/01/2018 21:35,33,71.70,30,68.40,15,62.70,78,68.70,3,100.00
1/01/2018 21:40,17,71.90,22,69.10,12,62.70,51,68.50,3,100.00
1/01/2018 21:45,33,72.30,31,69.40,14,62.80,78,69.40,3,100.00
1/01/2018 21:50,20,72.20,29,69.60,17,62.60,66,68.60,3,100.00
1/01/2018 21:55,30,72.80,32,70.10,12,62.60,74,70.00,3,100.00
1/01/2018 22:00,24,72.10,22,69.90,14,62.50,60,69.10,3,100.00
1/01/2018 22:05,25,71.80,26,69.90,15,62.90,66,69.00,3,100.00
1/01/2018 22:10,28,71.90,28,70.30,15,62.80,71,69.30,3,100.00
1/01/2018 22:15,27,71.80,36,70.90,20,62.40,83,69.10,3,100.00
1/01/2018 22:20,16,71.40,26,70.80,17,62.40,59,68.50,3,100.00
1/01/2018 22:25,20,71.60,26,70.10,11,62.50,57,69.20,3,100.00
1/01/2018 22:30,18,71.50,26,69.50,9,62.70,53,69.00,3,100.00
1/01/2018 22:35,20,72.10,16,69.50,11,62.60,47,69.00,3,100.00
1/01/2018 22:40,18,72.30,27,69.70,6,62.80,51,69.80,3,100.00
1/01/2018 22:45,16,72.20,15,69.70,6,62.90,37,69.70,3,100.00
1/01/2018 22:50,19,72.30,24,70.00,10,62.60,53,69.40,3,100.00
1/01/2018 22:55,19,72.10,21,70.00,8,62.70,48,69.60,3,100.00
1/01/2018 23:00,16,72.20,17,69.80,15,62.40,48,68.30,3,100.00
1/01/2018 23:05,17,72.10,15,69.60,11,62.40,43,68.70,3,100.00
1/01/2018 23:10,9,72.00,17,69.70,7,62.60,33,68.80,3,100.00
1/01/2018 23:15,16,71.90,16,69.70,5,62.80,37,69.70,3,100.00
1/01/2018 23:20,20,72.00,20,69.90,10,62.90,50,69.30,3,100.00
1/01/2018 23:25,8,71.90,15,69.80,7,62.60,30,68.70,3,100.00
1/01/2018 23:30,15,72.00,17,69.90,1,62.70,33,70.60,3,100.00
1/01/2018 23:35,10,72.10,20,70.20,9,62.60,39,68.90,3,100.00
1/01/2018 23:40,17,71.00,19,69.80,10,62.60,46,68.70,3,100.00
1/01/2018 23:45,9,71.60,17,69.80,4,62.70,30,69.40,3,100.00
1/01/2018 23:50,9,71.70,18,70.00,11,62.70,38,68.30,3,100.00
1/01/2018 23:55,11,71.80,17,70.00,4,62.60,32,69.70,3,100.00
1/02/2018 0:00,11,71.90,11,69.70,3,62.70,25,69.80,3,100.00
1/02/2018 0:05,11,71.70,8,69.80,1,62.80,20,70.50,3,100.00
1/02/2018 0:10,11,71.90,10,69.80,2,62.80,23,70.20,3,100.00
1/02/2018 0:15,10,71.80,17,69.50,9,62.60,36,68.40,3,100.00
1/02/2018 0:20,11,71.80,11,69.70,2,62.70,24,70.10,3,100.00
1/02/2018 0:25,11,71.80,12,69.90,5,62.90,28,69.40,3,100.00
1/02/2018 0:30,4,72.00,11,69.80,5,62.80,20,68.50,3,100.00
1/02/2018 0:35,9,71.70,9,69.80,1,62.80,19,70.30,3,100.00
1/02/2018 0:40,13,71.40,5,69.80,3,62.80,21,69.80,3,100.00
1/02/2018 0:45,10,71.70,7,69.70,3,62.80,20,69.70,3,100.00
1/02/2018 0:50,5,71.70,4,69.90,2,62.70,11,69.40,3,100.00
1/02/2018 0:55,7,71.80,7,70.10,2,62.80,16,69.90,3,100.00
1/02/2018 1:00,11,71.90,8,69.90,3,62.80,22,69.90,3,100.00
1/02/2018 1:05,9,71.90,12,69.90,3,62.70,24,69.80,3,100.00
1/02/2018 1:10,6,71.70,10,69.70,3,62.70,19,69.20,3,100.00
1/02/2018 1:15,3,71.90,6,69.60,4,62.60,13,68.00,3,100.00
1/02/2018 1:20,5,71.90,8,69.50,3,62.70,16,69.00,3,100.00
1/02/2018 1:25,5,71.30,6,69.60,3,62.80,14,68.80,3,100.00
1/02/2018 1:30,6,71.40,5,69.60,1,62.70,12,69.90,3,100.00
1/02/2018 1:35,6,71.50,8,69.60,4,62.70,18,68.70,3,100.00
1/02/2018 1:40,0,71.50,7,69.70,2,62.60,9,68.10,3,100.00
1/02/2018 1:45,6,71.80,10,69.80,4,62.60,20,69.00,3,100.00
1/02/2018 1:50,4,71.80,7,69.80,3,62.80,14,68.90,3,100.00
1/02/2018 1:55,6,71.90,6,69.90,3,62.70,15,69.30,3,100.00
1/02/2018 2:00,3,71.30,10,69.70,0,62.70,13,70.10,3,100.00
1/02/2018 2:05,4,71.70,7,69.70,0,62.70,11,70.40,3,100.00
1/02/2018 2:10,4,71.90,4,69.80,0,62.70,8,70.90,3,100.00
1/02/2018 2:15,0,71.90,3,69.90,1,62.70,4,68.10,3,100.00
1/02/2018 2:20,4,71.30,8,70.10,1,62.80,13,69.90,3,100.00
1/02/2018 2:25,1,71.60,9,69.90,3,62.80,13,68.40,3,100.00
1/02/2018 2:30,5,71.80,9,69.80,2,62.60,16,69.50,3,100.00
1/02/2018 2:35,3,71.90,8,69.80,4,62.70,15,68.30,3,100.00
1/02/2018 2:40,3,71.90,4,69.80,5,62.80,12,67.40,3,100.00
1/02/2018 2:45,4,71.90,7,69.20,2,62.80,13,69.00,3,100.00
1/02/2018 2:50,4,72.00,14,69.00,4,62.80,22,68.40,3,100.00
1/02/2018 2:55,9,71.00,12,69.40,6,62.80,27,68.50,3,100.00
1/02/2018 3:00,8,71.40,6,69.50,6,62.70,20,68.20,3,100.00
1/02/2018 3:05,5,71.50,9,68.80,6,62.50,20,67.60,3,100.00
1/02/2018 3:10,4,71.60,10,68.80,6,62.60,20,67.50,3,100.00
1/02/2018 3:15,5,71.10,11,69.20,9,62.60,25,67.20,3,100.00
1/02/2018 3:20,9,70.60,11,69.40,3,62.60,23,69.00,3,100.00
1/02/2018 3:25,8,71.00,11,69.50,1,62.80,20,69.80,3,100.00
1/02/2018 3:30,8,71.70,18,69.90,12,62.80,38,68.00,3,100.00
1/02/2018 3:35,8,71.90,11,69.50,10,62.80,29,67.90,3,100.00
1/02/2018 3:40,8,72.00,18,69.70,11,62.80,37,68.10,3,100.00
1/02/2018 3:45,10,72.30,15,70.00,17,62.80,42,67.60,3,100.00
