5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
2/19/2018 2:45,6,72.00,7,69.60,3,62.60,16,69.20,3,100.00
2/19/2018 2:50,7,72.20,9,69.60,3,62.50,19,69.40,3,100.00
2/19/2018 2:55,5,72.10,7,69.60,4,62.50,16,68.60,3,100.00
2/19/2018 3:00,5,72.20,3,69.70,4,62.50,12,68.30,3,100.00
2/19/2018 3:05,6,71.80,8,69.80,6,62.40,20,68.20,3,100.00
2/19/2018 3:10,8,72.00,5,69.40,5,62.30,18,68.60,3,100.00
2/19/2018 3:15,8,72.00,6,69.50,4,62.50,18,69.10,3,100.00
2/19/2018 3:20,3,71.90,5,69.60,2,62.50,10,68.90,3,100.00
2/19/2018 3:25,9,71.90,7,69.60,3,62.70,19,69.60,3,100.00
2/19/2018 3:30,7,72.00,12,69.70,8,62.60,27,68.20,3,100.00
2/19/2018 3:35,4,72.20,14,69.90,8,62.60,26,68.00,3,100.00
2/19/2018 3:40,10,72.20,9,69.80,8,62.50,27,68.50,3,100.00
2/19/2018 3:45,8,72.30,11,69.80,3,62.70,22,69.70,3,100.00
2/19/2018 3:50,4,71.90,13,70.10,7,62.60,24,68.20,3,100.00
2/19/2018 3:55,4,71.10,10,69.70,9,62.60,23,67.20,3,100.00
2/19/2018 4:00,4,71.50,18,69.80,6,62.70,28,68.50,3,100.00
2/19/2018 4:05,4,71.70,14,69.50,10,62.80,28,67.40,3,100.00
2/19/2018 4:10,6,72.00,14,69.60,8,62.80,28,68.20,3,100.00
2/19/2018 4:15,6,72.10,14,69.70,8,62.70,28,68.20,3,100.00
2/19/2018 4:20,8,72.20,17,69.60,11,62.70,36,68.10,3,100.00
2/19/2018 4:25,9,72.10,28,70.20,12,62.70,49,68.70,3,100.00
2/19/2018 4:30,13,71.70,15,70.10,17,62.20,45,67.60,3,100.00
2/19/2018 4:35,9,72.00,24,70.00,20,62.60,53,67.50,3,100.00
2/19/2018 4:40,11,72.10,20,69.20,12,62.60,43,68.10,3,100.00
2/19/2018 4:45,12,72.30,23,70.00,22,62.40,57,67.60,3,100.00
2/19/2018 4:50,9,72.20,28,69.90,14,62.60,51,68.30,3,100.00
2/19/2018 4:55,13,72.20,32,69.80,19,62.80,64,68.20,3,100.00
2/19/2018 5:00,15,71.30,18,69.60,29,62.90,62,66.90,3,100.00
2/19/2018 5:05,14,71.40,25,69.80,17,63.10,56,68.20,3,100.00
2/19/2018 5:10,11,70.90,28,68.50,22,63.00,61,66.90,3,100.00
2/19/2018 5:15,18,71.90,29,69.00,25,63.40,72,67.80,3,100.00
2/19/2018 5:20,12,71.80,24,68.00,24,63.20,60,66.80,3,100.00
2/19/2018 5:25,19,69.20,28,65.80,38,63.60,85,65.60,3,100.00
2/19/2018 5:30,19,71.10,33,66.60,35,63.60,87,66.40,3,100.00
2/19/2018 5:35,15,70.60,32,69.30,31,63.30,78,67.20,3,100.00
2/19/2018 5:40,18,71.60,38,69.90,21,62.80,77,68.40,3,100.00
2/19/2018 5:45,25,71.60,27,70.10,33,62.90,85,67.70,3,100.00
2/19/2018 5:50,19,71.60,36,67.90,54,62.80,109,66.00,3,100.00
2/19/2018 5:55,18,72.40,30,69.00,24,63.00,72,67.90,3,100.00
2/19/2018 6:00,14,72.30,34,70.40,29,62.50,77,67.80,3,100.00
2/19/2018 6:05,16,71.60,32,70.70,34,61.90,82,67.20,3,100.00
2/19/2018 6:10,22,72.20,38,69.70,34,61.20,94,67.20,3,100.00
2/19/2018 6:15,14,72.30,39,70.50,32,60.60,85,67.10,3,100.00
2/19/2018 6:20,13,71.60,36,71.30,25,61.20,74,67.90,3,100.00
2/19/2018 6:25,14,71.10,36,69.70,37,61.70,87,66.50,3,100.00
2/19/2018 6:30,17,71.60,41,69.00,34,62.10,92,66.90,3,100.00
2/19/2018 6:35,29,70.40,49,70.50,37,61.40,115,67.50,3,100.00
2/19/2018 6:40,17,70.30,46,63.60,51,60.70,114,63.30,3,100.00
2/19/2018 6:45,30,66.90,34,63.60,45,61.90,109,63.80,3,100.00
2/19/2018 6:50,33,70.50,41,64.30,45,62.00,119,65.10,3,100.00
2/19/2018 6:55,30,68.90,39,67.30,44,62.80,113,66.00,3,100.00
2/19/2018 7:00,27,70.40,55,68.20,40,60.60,122,66.20,3,100.00
2/19/2018 7:05,28,71.40,42,66.60,45,60.70,115,65.50,3,100.00
2/19/2018 7:10,26,68.60,53,68.60,26,61.50,105,66.80,3,100.00
2/19/2018 7:15,33,70.50,50,70.50,37,63.00,120,68.20,3,100.00
2/19/2018 7:20,34,68.80,55,67.50,50,61.80,139,65.80,3,100.00
2/19/2018 7:25,19,70.80,41,65.40,39,60.60,99,64.50,3,100.00
2/19/2018 7:30,33,73.10,45,65.00,46,61.50,124,65.90,3,100.00
2/19/2018 7:35,31,73.40,57,68.40,46,61.00,134,67.00,3,100.00
2/19/2018 7:40,33,72.90,48,67.70,51,62.40,132,67.00,3,100.00
2/19/2018 7:45,35,71.10,56,69.50,30,62.20,121,68.20,3,100.00
2/19/2018 7:50,29,72.80,51,69.70,55,61.60,135,67.10,3,100.00
2/19/2018 7:55,40,71.30,58,71.90,54,60.40,152,67.70,3,100.00
2/19/2018 8:00,43,69.40,60,72.20,27,61.70,130,69.10,3,100.00
2/19/2018 8:05,32,67.50,50,71.40,52,59.10,134,65.70,3,100.00
2/19/2018 8:10,41,67.00,51,69.80,59,60.60,151,65.40,3,100.00
2/19/2018 8:15,26,65.90,54,70.20,43,58.80,123,65.30,3,100.00
2/19/2018 8:20,31,69.00,57,70.70,56,61.00,144,66.60,3,100.00
2/19/2018 8:25,43,67.80,54,70.70,35,61.30,132,67.30,3,100.00
2/19/2018 8:30,31,69.60,58,72.00,32,61.70,121,68.70,3,100.00
2/19/2018 8:35,51,71.80,58,70.00,44,63.60,153,68.80,3,100.00
2/19/2018 8:40,44,66.00,48,67.90,51,60.60,143,64.70,3,100.00
2/19/2018 8:45,54,68.30,55,69.20,51,60.60,160,66.20,3,100.00
2/19/2018 8:50,53,72.20,50,70.00,53,62.10,156,68.10,3,100.00
2/19/2018 8:55,36,70.30,48,69.90,51,61.10,135,66.70,3,100.00
2/19/2018 9:00,32,73.50,50,67.10,47,62.10,129,66.90,3,100.00
2/19/2018 9:05,22,73.40,54,67.80,31,63.70,107,67.80,3,100.00
2/19/2018 9:10,49,73.60,61,64.50,45,64.10,155,67.30,3,100.00
2/19/2018 9:15,44,73.00,55,68.20,40,63.40,139,68.30,3,100.00
2/19/2018 9:20,44,69.90,61,68.60,48,63.40,153,67.30,3,100.00
2/19/2018 9:25,41,74.00,60,66.80,32,63.50,133,68.20,3,100.00
2/19/2018 9:30,42,75.60,64,68.10,49,63.40,155,68.60,3,100.00
2/19/2018 9:35,44,74.20,69,69.80,49,63.10,162,69.00,3,100.00
2/19/2018 9:40,49,72.80,64,70.90,40,63.40,153,69.50,3,100.00
2/19/2018 9:45,55,75.00,63,71.60,49,65.10,167,70.80,3,100.00
2/19/2018 9:50,52,66.50,74,69.50,57,65.30,183,67.30,3,100.00
2/19/2018 9:55,52,70.00,80,71.80,42,64.50,174,69.50,3,100.00
2/19/2018 10:00,46,72.10,76,73.30,54,60.80,176,69.20,3,100.00
2/19/2018 10:05,54,73.70,68,72.60,53,60.60,175,69.30,3,100.00
2/19/2018 10:10,42,72.60,67,73.00,57,62.60,166,69.30,3,100.00
2/19/2018 10:15,44,74.40,79,73.50,49,61.90,172,70.40,3,100.00
2/19/2018 10:20,61,75.70,78,73.10,44,63.30,183,71.60,3,100.00
2/19/2018 10:25,53,69.60,73,72.90,55,63.90,181,69.20,3,100.00
2/19/2018 10:30,49,73.90,76,72.30,48,63.30,173,70.30,3,100.00
2/19/2018 10:35,57,69.70,83,70.40,72,62.30,212,67.50,3,100.00
2/19/2018 10:40,56,74.60,78,72.00,71,60.50,205,68.70,3,100.00
2/19/2018 10:45,60,77.30,75,73.50,53,61.60,188,71.40,3,100.00
2/19/2018 10:50,66,77.70,80,74.80,64,62.70,210,72.00,3,100.00
2/19/2018 10:55,64,80.30,70,74.40,55,63.30,189,73.20,3,100.00
2/19/2018 11:00,43,79.30,71,75.10,62,63.80,176,72.10,3,100.00
2/19/2018 11:05,71,77.10,72,75.70,47,64.00,190,73.30,3,100.00
2/19/2018 11:10,61,73.20,82,74.40,58,63.80,201,71.00,3,100.00
2/19/2018 11:15,67,74.10,82,73.70,51,62.80,200,71.10,3,100.00
2/19/2018 11:20,63,73.60,78,73.90,55,62.60,196,70.60,3,100.00
2/19/2018 11:25,51,75.70,64,72.30,33,62.00,148,71.20,3,100.00
2/19/2018 11:30,56,73.20,68,73.90,62,64.20,186,70.50,3,100.00
2/19/2018 11:35,58,74.30,73,73.90,56,64.70,187,71.30,3,100.00
2/19/2018 11:40,65,72.10,80,73.00,62,61.80,207,69.40,3,100.00
2/19/2018 11:45,56,76.30,76,72.70,61,61.50,193,70.20,3,100.00
2/19/2018 11:50,65,75.70,75,74.00,66,60.90,206,70.30,3,100.00
2/19/2018 11:55,52,74.50,61,73.50,49,61.60,162,70.20,3,100.00
2/19/2018 12:00,59,77.10,61,73.60,58,60.80,178,70.60,3,100.00
2/19/2018 12:05,55,74.50,75,73.40,62,60.60,192,69.60,3,100.00
2/19/2018 12:10,66,75.70,74,74.00,50,59.90,190,70.90,3,100.00
2/19/2018 12:15,56,77.70,71,74.20,68,60.10,195,70.30,3,100.00
2/19/2018 12:20,69,76.50,74,75.00,52,61.50,195,71.90,3,100.00
2/19/2018 12:25,70,73.60,74,74.70,44,62.40,188,71.40,3,100.00
2/19/2018 12:30,50,76.40,76,72.80,52,61.20,178,70.40,3,100.00
2/19/2018 12:35,60,79.00,81,72.70,45,61.50,186,72.00,3,100.00
2/19/2018 12:40,70,76.90,82,73.20,63,60.20,215,70.60,3,100.00
2/19/2018 12:45,66,79.40,68,75.10,57,60.20,191,72.10,3,100.00
2/19/2018 12:50,56,77.80,76,75.30,45,62.00,177,72.70,3,100.00
2/19/2018 12:55,58,79.20,72,76.90,58,61.30,188,72.80,3,100.00
2/19/2018 13:00,66,74.30,68,73.00,54,61.00,188,70.00,3,100.00
2/19/2018 13:05,65,76.10,66,73.20,42,60.90,173,71.30,3,100.00
2/19/2018 13:10,60,75.20,53,68.90,58,60.50,171,68.30,3,100.00
2/19/2018 13:15,60,75.00,70,72.10,46,62.00,176,70.40,3,100.00
2/19/2018 13:20,58,76.60,72,73.20,56,62.00,186,70.90,3,100.00
2/19/2018 13:25,65,77.30,79,73.70,57,61.90,201,71.50,3,100.00
2/19/2018 13:30,60,73.40,76,73.80,55,61.90,191,70.20,3,100.00
2/19/2018 13:35,67,74.40,71,74.60,66,62.30,204,70.60,3,100.00
2/19/2018 13:40,52,73.70,66,73.30,52,62.70,170,70.20,3,100.00
2/19/2018 13:45,60,71.30,63,74.30,36,62.20,159,70.40,3,100.00
2/19/2018 13:50,54,73.40,62,69.30,50,63.20,166,68.80,3,100.00
2/19/2018 13:55,61,74.00,59,70.50,50,62.70,170,69.50,3,100.00
2/19/2018 14:00,49,70.00,72,70.60,39,62.70,160,68.50,3,100.00
2/19/2018 14:05,51,71.20,76,70.60,65,63.90,192,68.50,3,100.00
2/19/2018 14:10,55,72.00,71,68.40,46,63.50,172,68.20,3,100.00
2/19/2018 14:15,72,71.80,69,68.00,58,62.10,199,67.70,3,100.00
2/19/2018 14:20,63,70.80,68,69.80,46,61.30,177,67.90,3,100.00
2/19/2018 14:25,63,69.40,74,69.60,54,61.80,191,67.30,3,100.00
2/19/2018 14:30,56,69.80,66,70.30,57,61.50,179,67.30,3,100.00
2/19/2018 14:35,65,70.60,75,71.40,43,61.30,183,68.70,3,100.00
2/19/2018 14:40,66,72.70,69,72.80,41,60.60,176,69.90,3,100.00
2/19/2018 14:45,69,73.00,79,72.00,45,61.40,193,69.90,3,100.00
2/19/2018 14:50,71,75.30,83,72.60,55,62.80,209,70.90,3,100.00
2/19/2018 14:55,49,75.00,67,73.20,35,63.00,151,71.40,3,100.00
2/19/2018 15:00,67,73.00,69,72.10,51,62.50,187,69.80,3,100.00
2/19/2018 15:05,55,74.40,70,71.30,48,61.60,173,69.60,3,100.00
2/19/2018 15:10,66,73.40,83,70.00,64,59.30,213,67.80,3,100.00
2/19/2018 15:15,62,73.90,79,71.30,61,60.90,202,69.00,3,100.00
2/19/2018 15:20,68,74.20,89,71.30,56,60.10,213,69.30,3,100.00
2/19/2018 15:25,58,74.60,91,71.10,53,60.50,202,69.30,3,100.00
2/19/2018 15:30,64,73.00,79,70.90,71,61.70,214,68.50,3,100.00
2/19/2018 15:35,74,74.10,73,69.90,56,60.90,203,68.90,3,100.00
2/19/2018 15:40,60,72.50,79,69.90,58,60.90,197,68.00,3,100.00
2/19/2018 15:45,74,73.00,80,70.60,64,59.40,218,68.10,3,100.00
2/19/2018 15:50,65,73.50,91,68.70,61,58.50,217,67.30,3,100.00
2/19/2018 15:55,68,74.00,67,68.20,62,58.20,197,67.10,3,100.00
2/19/2018 16:00,74,74.10,77,71.30,59,60.30,210,69.20,3,100.00
2/19/2018 16:05,66,74.80,87,71.00,63,62.30,216,69.60,3,100.00
2/19/2018 16:10,51,74.30,82,69.70,51,62.00,184,68.80,3,100.00
2/19/2018 16:15,76,73.40,64,69.40,54,62.10,194,68.90,3,100.00
2/19/2018 16:20,73,73.00,83,68.30,51,62.80,207,68.60,3,100.00
2/19/2018 16:25,67,71.90,71,68.50,61,62.80,199,67.90,3,100.00
2/19/2018 16:30,59,69.20,74,68.10,46,61.90,179,66.90,3,100.00
2/19/2018 16:35,63,71.20,81,66.60,47,61.10,191,66.80,3,100.00
2/19/2018 16:40,48,70.80,74,66.90,71,60.60,193,65.60,3,100.00
2/19/2018 16:45,75,71.30,70,68.80,49,60.30,194,67.60,3,100.00
2/19/2018 16:50,67,71.00,56,70.00,37,62.80,160,68.80,3,100.00
2/19/2018 16:55,70,65.30,67,66.90,67,62.60,204,64.90,3,100.00
2/19/2018 17:00,54,69.10,62,70.50,48,62.10,164,67.60,3,100.00
2/19/2018 17:05,52,72.20,57,72.30,44,63.40,153,69.70,3,100.00
2/19/2018 17:10,62,73.00,62,72.60,48,63.80,172,70.30,3,100.00
2/19/2018 17:15,51,69.20,76,70.50,47,64.20,174,68.40,3,100.00
2/19/2018 17:20,53,70.70,72,68.00,64,62.20,189,66.80,3,100.00
2/19/2018 17:25,64,72.00,64,68.60,35,63.40,163,68.80,3,100.00
2/19/2018 17:30,57,70.90,73,66.80,46,62.10,176,66.90,3,100.00
2/19/2018 17:35,54,73.80,67,68.10,55,62.00,176,67.90,3,100.00
2/19/2018 17:40,50,73.10,82,68.50,47,62.80,179,68.30,3,100.00
2/19/2018 17:45,44,75.10,54,70.80,33,62.00,131,70.00,3,100.00
2/19/2018 17:50,59,74.80,62,72.90,42,61.00,163,70.50,3,100.00
2/19/2018 17:55,60,74.70,72,72.40,51,59.90,183,69.70,3,100.00
2/19/2018 18:00,49,72.50,56,71.80,51,62.80,156,69.10,3,100.00
2/19/2018 18:05,53,73.60,70,69.80,53,63.00,176,68.90,3,100.00
2/19/2018 18:10,46,71.80,58,70.50,44,63.10,148,68.70,3,100.00
2/19/2018 18:15,65,71.20,63,69.20,48,62.70,176,68.20,3,100.00
2/19/2018 18:20,55,71.30,63,68.40,49,61.60,167,67.40,3,100.00
2/19/2018 18:25,34,72.80,65,68.50,28,62.50,127,68.30,3,100.00
2/19/2018 18:30,59,72.10,46,69.50,41,60.10,146,67.90,3,100.00
2/19/2018 18:35,43,73.10,71,69.80,44,61.50,158,68.40,3,100.00
2/19/2018 18:40,41,73.50,53,65.80,49,62.00,143,66.70,3,100.00
2/19/2018 18:45,60,73.40,59,67.50,47,63.30,166,68.40,3,100.00
2/19/2018 18:50,35,73.30,61,67.70,32,63.20,128,68.10,3,100.00
2/19/2018 18:55,49,69.60,68,67.00,44,60.40,161,66.00,3,100.00
2/19/2018 19:00,52,70.70,59,66.70,46,62.50,157,66.80,3,100.00
2/19/2018 19:05,35,71.30,57,66.50,35,63.80,127,67.10,3,100.00
2/19/2018 19:10,50,72.60,57,67.80,39,64.70,146,68.60,3,100.00
2/19/2018 19:15,55,72.90,59,67.40,47,64.30,161,68.40,3,100.00
2/19/2018 19:20,46,69.00,69,68.30,42,64.60,157,67.50,3,100.00
2/19/2018 19:25,46,70.20,66,70.80,35,65.90,147,69.40,3,100.00
2/19/2018 19:30,47,72.60,54,70.30,32,65.10,133,69.90,3,100.00
2/19/2018 19:35,45,74.00,52,71.20,31,63.60,128,70.30,3,100.00
2/19/2018 19:40,39,73.30,48,68.10,39,63.50,126,68.30,3,100.00
2/19/2018 19:45,44,75.10,52,68.00,34,63.90,130,69.30,3,100.00
2/19/2018 19:50,32,74.30,37,70.40,22,63.70,91,70.20,3,100.00
2/19/2018 19:55,44,74.80,45,69.90,24,63.60,113,70.50,3,100.00
2/19/2018 20:00,46,74.50,49,70.10,38,63.50,133,69.70,3,100.00
2/19/2018 20:05,34,73.90,62,66.40,29,62.80,125,67.60,3,100.00
2/19/2018 20:10,26,72.60,41,67.70,35,63.30,102,67.40,3,100.00
2/19/2018 20:15,32,68.90,50,67.60,26,63.00,108,66.90,3,100.00
2/19/2018 20:20,26,69.90,47,68.90,31,62.30,104,67.20,3,100.00
2/19/2018 20:25,31,71.80,41,69.90,32,62.10,104,68.10,3,100.00
2/19/2018 20:30,34,72.70,40,70.30,23,62.60,97,69.30,3,100.00
2/19/2018 20:35,45,71.60,43,70.90,33,62.40,121,68.80,3,100.00
2/19/2018 20:40,24,71.20,49,71.20,22,62.60,95,69.20,3,100.00
2/19/2018 20:45,38,71.50,50,69.50,25,62.80,113,68.70,3,100.00
2/19/2018 20:50,39,70.20,53,70.30,31,62.50,123,68.30,3,100.00
2/19/2018 20:55,21,71.10,39,70.70,17,62.50,77,69.00,3,100.00
2/19/2018 21:00,30,69.90,48,69.80,29,62.70,107,67.90,3,100.00
2/19/2018 21:05,29,71.90,36,68.50,20,63.00,85,68.40,3,100.00
2/19/2018 21:10,36,72.20,48,68.90,21,62.90,105,68.80,3,100.00
2/19/2018 21:15,47,72.50,36,68.80,33,63.20,116,68.70,3,100.00
2/19/2018 21:20,31,72.90,46,69.70,21,63.10,98,69.30,3,100.00
2/19/2018 21:25,36,73.60,40,70.40,17,62.70,93,70.20,3,100.00
2/19/2018 21:30,43,72.10,39,69.90,19,62.60,101,69.50,3,100.00
2/19/2018 21:35,39,72.60,41,69.90,25,62.70,105,69.20,3,100.00
2/19/2018 21:40,26,69.50,31,69.60,20,62.90,77,67.80,3,100.00
2/19/2018 21:45,38,72.10,39,68.50,31,62.90,108,68.20,3,100.00
2/19/2018 21:50,24,72.00,41,69.90,15,62.80,80,69.20,3,100.00
2/19/2018 21:55,23,72.20,30,70.10,18,62.90,71,69.00,3,100.00
2/19/2018 22:00,24,72.20,29,70.30,17,62.80,70,69.10,3,100.00
2/19/2018 22:05,27,71.90,39,70.80,18,62.50,84,69.40,3,100.00
2/19/2018 22:10,20,71.40,36,70.00,14,62.80,70,69.00,3,100.00
2/19/2018 22:15,23,71.60,31,70.10,17,62.50,71,68.80,3,100.00
2/19/2018 22:20,22,71.70,30,69.90,13,62.50,65,69.00,3,100.00
2/19/2018 22:25,25,71.80,26,69.70,12,62.60,63,69.20,3,100.00
2/19/2018 22:30,22,71.30,32,70.30,7,62.80,61,69.80,3,100.00
2/19/2018 22:35,24,71.30,21,69.90,14,62.60,59,68.70,3,100.00
2/19/2018 22:40,17,71.40,29,69.10,12,62.70,58,68.50,3,100.00
2/19/2018 22:45,21,71.80,24,69.60,11,62.60,56,69.00,3,100.00
2/19/2018 22:50,26,71.00,29,70.30,22,62.80,77,68.40,3,100.00
2/19/2018 22:55,18,70.40,32,69.30,16,62.60,66,68.00,3,100.00
2/19/2018 23:00,15,70.50,27,69.80,13,62.60,55,68.30,3,100.00
2/19/2018 23:05,18,70.50,19,70.00,9,62.60,46,68.70,3,100.00
2/19/2018 23:10,22,71.10,19,69.70,6,62.60,47,69.40,3,100.00
2/19/2018 23:15,19,71.00,17,69.70,7,62.60,43,69.10,3,100.00
2/19/2018 23:20,13,71.40,16,69.70,4,62.60,33,69.50,3,100.00
2/19/2018 23:25,17,71.30,14,69.80,7,62.70,38,69.20,3,100.00
2/19/2018 23:30,13,70.90,21,69.00,14,62.90,48,67.70,3,100.00
2/19/2018 23:35,16,71.30,24,69.50,7,62.90,47,69.10,3,100.00
2/19/2018 23:40,17,71.50,15,69.70,4,62.80,36,69.80,3,100.00
2/19/2018 23:45,16,72.10,19,69.70,5,62.90,40,69.80,3,100.00
2/19/2018 23:50,13,72.00,17,69.80,8,62.80,38,69.10,3,100.00
2/19/2018 23:55,16,70.90,18,69.80,7,62.70,41,69.00,3,100.00
2/20/2018 0:00,11,71.90,15,69.70,4,62.70,30,69.60,3,100.00
2/20/2018 0:05,16,72.20,15,70.10,6,62.80,37,69.80,3,100.00
2/20/2018 0:10,5,72.00,14,69.00,8,62.80,27,67.70,3,100.00
2/20/2018 0:15,10,71.90,14,68.50,6,62.60,30,68.50,3,100.00
2/20/2018 0:20,12,71.60,11,69.10,3,62.80,26,69.50,3,100.00
2/20/2018 0:25,9,71.90,12,69.50,4,62.70,25,69.30,3,100.00
2/20/2018 0:30,13,71.80,10,69.80,3,62.60,26,70.00,3,100.00
2/20/2018 0:35,11,71.80,13,69.50,4,62.50,28,69.40,3,100.00
2/20/2018 0:40,11,71.90,6,69.60,4,62.50,21,69.50,3,100.00
2/20/2018 0:45,10,72.10,8,69.70,3,62.50,21,69.80,3,100.00
2/20/2018 0:50,13,72.20,10,69.90,5,62.70,28,69.70,3,100.00
2/20/2018 0:55,9,72.10,11,70.00,6,62.60,26,69.00,3,100.00
2/20/2018 1:00,11,71.80,13,70.20,3,62.60,27,70.00,3,100.00
2/20/2018 1:05,8,71.90,6,70.00,1,62.50,15,70.50,3,100.00
2/20/2018 1:10,7,71.90,7,69.60,1,62.60,15,70.20,3,100.00
2/20/2018 1:15,11,71.90,9,69.90,3,62.60,23,69.90,3,100.00
2/20/2018 1:20,10,71.70,7,70.00,2,62.70,19,70.10,3,100.00
2/20/2018 1:25,5,71.60,5,69.80,2,62.80,12,69.40,3,100.00
2/20/2018 1:30,5,71.80,5,69.70,1,66.30,11,70.30,3,100.00
2/20/2018 1:35,7,71.90,5,69.70,3,64.60,15,69.70,3,100.00
2/20/2018 1:40,2,72.00,7,69.90,2,63.70,11,69.20,3,100.00
2/20/2018 1:45,6,72.00,4,69.90,1,63.10,11,70.40,3,100.00
2/20/2018 1:50,5,71.90,7,69.90,1,63.00,13,70.10,3,100.00
2/20/2018 1:55,7,71.90,5,69.90,0,63.00,12,71.10,3,100.00
2/20/2018 2:00,7,72.00,10,69.80,0,63.00,17,70.70,3,100.00
2/20/2018 2:05,6,72.00,4,69.80,2,63.10,12,69.80,3,100.00
2/20/2018 2:10,6,72.00,8,69.70,1,62.90,15,70.20,3,100.00
2/20/2018 2:15,4,72.00,7,69.70,3,62.90,14,68.90,3,100.00
2/20/2018 2:20,4,71.90,7,69.80,1,62.90,12,69.90,3,100.00
2/20/2018 2:25,4,71.90,9,68.40,2,62.90,15,68.60,3,100.00
2/20/2018 2:30,3,71.90,8,69.20,4,62.70,15,68.00,3,100.00
2/20/2018 2:35,6,71.90,12,69.40,4,62.70,22,68.90,3,100.00
2/20/2018 2:40,3,71.90,7,69.30,4,62.60,14,67.90,3,100.00
2/20/2018 2:45,3,71.90,11,69.50,6,62.70,20,67.80,3,100.00
2/20/2018 2:50,8,71.60,14,69.60,3,62.10,25,69.30,3,100.00
2/20/2018 2:55,7,71.70,10,68.60,6,62.30,23,67.90,3,100.00
2/20/2018 3:00,6,71.90,10,69.40,7,62.40,23,67.90,3,100.00
2/20/2018 3:05,4,71.90,16,68.70,11,62.50,31,66.90,3,100.00
2/20/2018 3:10,7,71.90,7,69.20,7,62.40,21,67.80,3,100.00
2/20/2018 3:15,4,71.80,7,69.20,5,62.50,16,67.80,3,100.00
2/20/2018 3:20,5,71.60,11,69.40,4,62.60,20,68.60,3,100.00
2/20/2018 3:25,8,71.90,9,69.60,7,62.50,24,68.30,3,100.00
2/20/2018 3:30,6,71.90,9,69.70,10,62.60,25,67.40,3,100.00
2/20/2018 3:35,9,71.60,8,69.30,7,62.60,24,68.20,3,100.00
2/20/2018 3:40,11,71.80,14,69.30,13,62.60,38,67.70,3,100.00
2/20/2018 3:45,13,71.60,15,68.70,17,62.50,45,67.20,3,100.00
