,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2018-02-12 00:00:00,3,71.9,12,69.7,11,62.7,26,67.0,3,100
1,2018-02-12 00:05:00,2,72.0,11,69.9,12,62.3,25,66.4,3,100
2,2018-02-12 00:10:00,1,71.8,8,69.8,5,62.8,14,67.4,3,100
3,2018-02-12 00:15:00,8,71.8,11,69.5,11,62.3,30,67.5,3,100
4,2018-02-12 00:20:00,6,71.8,6,69.7,15,62.4,27,66.1,3,100
5,2018-02-12 00:25:00,4,71.9,5,69.5,4,62.6,13,68.1,3,100
6,2018-02-12 00:30:00,2,71.9,4,69.9,11,62.0,17,65.0,3,100
7,2018-02-12 00:35:00,2,72.0,8,69.9,7,62.7,17,67.2,3,100
8,2018-02-12 00:40:00,0,72.0,3,69.8,12,63.0,15,64.4,3,100
9,2018-02-12 00:45:00,3,71.9,11,69.8,9,63.1,23,67.5,3,100
10,2018-02-12 00:50:00,4,71.9,6,69.9,10,62.7,20,66.7,3,100
11,2018-02-12 00:55:00,0,71.9,6,69.9,8,62.7,14,65.8,3,100
12,2018-02-12 01:00:00,2,71.8,6,69.7,9,63.1,17,66.5,3,100
13,2018-02-12 01:05:00,3,71.8,7,69.8,9,63.3,19,67.0,3,100
14,2018-02-12 01:10:00,3,71.8,5,69.6,5,62.8,13,67.5,3,100
15,2018-02-12 01:15:00,5,71.8,6,69.6,16,60.9,27,64.9,3,100
16,2018-02-12 01:20:00,2,71.9,8,69.5,9,61.7,19,66.1,3,100
17,2018-02-12 01:25:00,2,71.8,5,68.9,13,62.5,20,65.0,3,100
18,2018-02-12 01:30:00,2,71.8,3,69.3,3,62.7,8,67.5,3,100
19,2018-02-12 01:35:00,0,71.8,2,69.4,8,62.5,10,63.9,3,100
20,2018-02-12 01:40:00,0,71.8,2,69.7,7,62.5,9,64.1,3,100
21,2018-02-12 01:45:00,1,71.9,6,69.6,8,62.4,15,65.9,3,100
22,2018-02-12 01:50:00,0,71.9,3,70.1,12,62.1,15,63.7,3,100
23,2018-02-12 01:55:00,2,71.9,9,70.1,8,62.6,19,67.1,3,100
24,2018-02-12 02:00:00,1,71.9,1,69.9,6,62.6,8,64.7,3,100
25,2018-02-12 02:05:00,1,71.9,6,69.8,14,62.4,21,65.0,3,100
26,2018-02-12 02:10:00,4,71.9,4,70.0,11,62.6,19,66.1,3,100
27,2018-02-12 02:15:00,3,71.8,3,69.2,11,63.1,17,65.7,3,100
28,2018-02-12 02:20:00,3,72.0,5,69.2,15,61.3,23,64.4,3,100
29,2018-02-12 02:25:00,1,72.0,2,69.4,9,62.1,12,64.1,3,100
30,2018-02-12 02:30:00,4,71.9,8,69.8,16,62.4,28,65.9,3,100
31,2018-02-12 02:35:00,0,71.9,9,69.5,9,62.5,18,66.0,3,100
32,2018-02-12 02:40:00,2,71.9,9,69.6,11,62.4,22,66.2,3,100
33,2018-02-12 02:45:00,3,71.8,4,69.6,11,61.5,18,65.0,3,100
34,2018-02-12 02:50:00,2,71.7,9,69.8,10,61.6,21,66.1,3,100
35,2018-02-12 02:55:00,2,71.7,4,69.7,12,61.7,18,64.6,3,100
36,2018-02-12 03:00:00,2,71.8,8,69.8,6,62.2,16,67.2,3,100
37,2018-02-12 03:05:00,0,71.8,6,69.8,21,61.7,27,63.5,3,100
38,2018-02-12 03:10:00,1,71.8,5,69.8,11,62.0,17,64.9,3,100
39,2018-02-12 03:15:00,2,71.8,1,70.0,13,62.2,16,63.9,3,100
40,2018-02-12 03:20:00,2,71.8,3,69.8,15,62.8,20,64.8,3,100
41,2018-02-12 03:25:00,0,71.8,5,69.9,15,62.3,20,64.2,3,100
42,2018-02-12 03:30:00,3,71.9,5,70.0,6,62.4,14,67.2,3,100
43,2018-02-12 03:35:00,1,72.0,8,70.0,10,62.8,19,66.3,3,100
44,2018-02-12 03:40:00,4,71.9,3,70.0,13,62.1,20,65.2,3,100
45,2018-02-12 03:45:00,5,71.9,5,70.1,15,61.8,25,65.5,3,100
46,2018-02-12 03:50:00,2,72.0,8,69.9,14,62.4,24,65.7,3,100
